鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
西屯區,房地(土地+建物)+車位,臺中市西屯區馬龍潭路１號四樓之２,36.3,住,,,1100712,土地1建物1車位2,四層,三十三層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1130812,208.92000000000002,3,2,2,有,有,29990000,154173,坡道平面,41.64,4200000,預售屋、或土地及建物分件登記案件；,RPVSMLOJKIJGFCB38DA,91.53,0.0,14.56,有,
西屯區,房地(土地+建物)+車位,臺中市西屯區馬龍潭路１號五樓之１,47.82,住,,,1100725,土地1建物1車位2,五層,三十三層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1130812,262.37,3,2,2,有,有,38130000,153717,坡道平面,41.64,4200000,預售屋、或土地及建物分件登記案件；,RPWSMLOJKIJGFCB48DA,127.39,0.0,12.59,有,
西屯區,房地(土地+建物)+車位,臺中市西屯區馬龍潭路３號六樓之１,41.49,住,,,1100717,土地1建物1車位2,六層,三十三層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1130812,233.20999999999998,3,2,2,有,有,33530000,155191,坡道平面,41.64,3800000,預售屋、或土地及建物分件登記案件；,RPPNMLPJKIJGFCB37DA,109.44,0.0,12.05,有,
西屯區,房地(土地+建物)+車位,臺中市西屯區馬龍潭路１號八樓之３,47.67,住,,,1100717,土地1建物1車位2,八層,三十三層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1130812,261.67,3,2,2,有,有,39300000,154070,坡道平面,41.64,5400000,112.07.19換約換約價格為39693850元整。預售屋、或土地及建物分件登記案件；,RPQOMLPJKIJGFCB57DA,126.39,0.0,13.11,有,
西屯區,房地(土地+建物)+車位,臺中市西屯區馬龍潭路３號十三樓之３,41.49,住,,,1100715,土地1建物1車位2,十三層,三十三層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1130812,232.93,3,2,2,有,有,33660000,160280,坡道平面,41.64,3000000,預售屋、或土地及建物分件登記案件；,RPTOMLPJKIJGFCB87DA,108.82,0.0,12.49,有,
西屯區,房地(土地+建物)+車位,臺中市西屯區馬龍潭路３號十三樓之２,36.22,住,,,1100712,土地1建物1車位2,十三層,三十三層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1130812,208.82,3,2,2,有,有,32750000,160007,坡道平面,41.64,6000000,預售屋、或土地及建物分件登記案件；,RPUOMLPJKIJGFCB97DA,91.38,0.0,14.63,有,
西屯區,房地(土地+建物)+車位,臺中市西屯區馬龍潭路１號十四樓之１,47.82,住,,,1100710,土地1建物1車位2,十四層,三十三層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1130812,262.11,3,2,2,有,有,40890000,162789,坡道平面,41.64,5000000,預售屋、或土地及建物分件登記案件；,RPVOMLPJKIJGFCB08DA,127.21,0.0,12.59,有,
西屯區,房地(土地+建物)+車位,臺中市西屯區馬龍潭路１號十五樓之２,36.22,住,,,1100719,土地1建物1車位2,十五層,三十三層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1130812,208.82,3,2,2,有,有,31360000,164852,坡道平面,41.64,3800000,預售屋、或土地及建物分件登記案件；,RPWOMLPJKIJGFCB18DA,91.53,0.0,14.48,有,
西屯區,房地(土地+建物)+車位,臺中市西屯區馬龍潭路１號十六樓之２,36.3,住,,,1100719,土地1建物1車位2,十六層,三十三層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1130812,208.92000000000002,3,2,2,有,有,31630000,166368,坡道平面,41.64,3800000,預售屋、或土地及建物分件登記案件；,RPXOMLPJKIJGFCB28DA,91.53,0.0,14.56,有,
西屯區,房地(土地+建物)+車位,臺中市西屯區馬龍潭路１號七樓之１,47.82,住,,,1100721,土地1建物1車位2,七層,三十三層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1130812,262.37,3,2,2,有,有,38600000,155847,坡道平面,41.64,4200000,預售屋、或土地及建物分件登記案件；,RPORMLPJKIJGFCB67DA,127.39,0.0,12.59,有,
西屯區,房地(土地+建物)+車位,臺中市西屯區馬龍潭路１號七樓之３,47.74,住,,,1100721,土地1建物1車位2,七層,三十三層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1130812,261.98,3,2,2,有,有,37490000,151085,坡道平面,41.64,4200000,預售屋、或土地及建物分件登記案件；,RPQRMLPJKIJGFCB87DA,126.58,0.0,13.11,有,
西屯區,房地(土地+建物)+車位,臺中市西屯區馬龍潭路３號七樓之１,41.57,住,,,1100721,土地1建物1車位2,七層,三十三層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1130812,233.44,3,2,2,有,有,34490000,155839,坡道平面,41.64,4600000,預售屋、或土地及建物分件登記案件；,RPRRMLPJKIJGFCB97DA,109.59,0.0,12.05,有,
西屯區,房地(土地+建物)+車位,臺中市西屯區馬龍潭路３號七樓之３,41.49,住,,,1100721,土地1建物1車位2,七層,三十三層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1130812,232.93,3,2,2,有,有,33730000,152282,坡道平面,41.64,4600000,預售屋、或土地及建物分件登記案件；,RPSRMLPJKIJGFCB08DA,108.82,0.0,12.49,有,
西屯區,房地(土地+建物)+車位,臺中市西屯區馬龍潭路１號七樓之２,36.22,住,,,1100721,土地1建物1車位2,七層,三十三層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1130812,208.82,3,2,2,有,有,30830000,156897,坡道平面,41.64,4600000,預售屋、或土地及建物分件登記案件；,RPTRMLPJKIJGFCB18DA,91.53,0.0,14.48,有,
西屯區,房地(土地+建物)+車位,臺中市西屯區馬龍潭路３號七樓之２,36.22,住,,,1100721,土地1建物1車位2,七層,三十三層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1130812,208.82,3,2,2,有,有,30350000,154026,坡道平面,41.64,4600000,預售屋、或土地及建物分件登記案件；,RPURMLPJKIJGFCB28DA,91.38,0.0,14.63,有,
西屯區,房地(土地+建物)+車位,臺中市西屯區馬龍潭路１號八樓之２,36.3,住,,,1100721,土地1建物1車位2,八層,三十三層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1130812,208.92000000000002,3,2,2,有,有,31300000,158417,坡道平面,41.64,4800000,預售屋、或土地及建物分件登記案件；,RPVRMLPJKIJGFCB38DA,91.53,0.0,14.56,有,
西屯區,房地(土地+建物)+車位,臺中市西屯區馬龍潭路３號八樓之２,36.3,住,,,1100721,土地1建物1車位2,八層,三十三層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1130812,208.94,3,2,2,有,有,30610000,155469,坡道平面,41.64,4600000,預售屋、或土地及建物分件登記案件；,RPWRMLPJKIJGFCB48DA,91.38,0.0,14.71,有,
西屯區,房地(土地+建物)+車位,臺中市西屯區馬龍潭路１號十七樓之３,47.74,住,,,1100722,土地1建物1車位2,十七層,三十三層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1130812,261.98,3,2,2,有,有,41590000,167877,坡道平面,41.64,4600000,預售屋、或土地及建物分件登記案件；,RPXRMLPJKIJGFCB58DA,126.58,0.0,13.11,有,
西屯區,房地(土地+建物)+車位,臺中市西屯區馬龍潭路３號十七樓之３,41.49,住,,,1100715,土地1建物1車位2,十七層,三十三層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1130812,232.93,3,2,2,有,有,36280000,167703,坡道平面,41.64,4200000,1.112.11.14換約換約價格為4350萬元整。2.登記名義人與簽約人不同。預售屋、或土地及建物分件登記案件；,RPOSMLPJKIJGFCB77DA,108.82,0.0,12.49,有,
西屯區,房地(土地+建物)+車位,臺中市西屯區馬龍潭路１號十八樓之３,47.67,住,,,1100714,土地1建物1車位2,十八層,三十三層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1130812,261.67,3,2,2,有,有,42890000,170386,坡道平面,41.64,5400000,預售屋、或土地及建物分件登記案件；,RPPSMLPJKIJGFCB87DA,126.39,0.0,13.11,有,
西屯區,房地(土地+建物)+車位,臺中市西屯區馬龍潭路３號九樓之１,41.57,住,,,1100721,土地1建物1車位2,九層,三十三層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1130812,233.44,3,2,2,有,有,35530000,158133,坡道平面,41.64,5200000,預售屋、或土地及建物分件登記案件；,RPPNMLQJKIJGFCB47DA,109.59,0.0,12.05,有,
西屯區,房地(土地+建物)+車位,臺中市西屯區馬龍潭路３號九樓之３,41.49,住,,,1100721,土地1建物1車位2,九層,三十三層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1130812,232.93,3,2,2,有,有,34890000,155209,坡道平面,41.64,5200000,預售屋、或土地及建物分件登記案件；,RPQNMLQJKIJGFCB57DA,108.82,0.0,12.49,有,
西屯區,房地(土地+建物)+車位,臺中市西屯區馬龍潭路１號九樓之２,36.22,住,,,1100721,土地1建物1車位2,九層,三十三層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1130812,208.82,3,2,2,有,有,31230000,159289,坡道平面,41.64,4600000,預售屋、或土地及建物分件登記案件；,RPRNMLQJKIJGFCB67DA,91.53,0.0,14.48,有,
西屯區,房地(土地+建物)+車位,臺中市西屯區馬龍潭路３號九樓之２,36.22,住,,,1100721,土地1建物1車位2,九層,三十三層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1130812,208.82,3,2,2,有,有,31330000,156299,坡道平面,41.64,5200000,預售屋、或土地及建物分件登記案件；,RPSNMLQJKIJGFCB77DA,91.38,0.0,14.63,有,
西屯區,房地(土地+建物)+車位,臺中市西屯區馬龍潭路１號二十七樓之１,47.82,住,,,1100713,土地1建物1車位2,二十七層,三十三層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1130812,262.37,3,2,2,有,有,45060000,179677,坡道平面,41.64,5400000,預售屋、或土地及建物分件登記案件；,RPPNMLRJKIJGFCB57DA,127.39,0.0,12.59,有,
西屯區,房地(土地+建物)+車位,臺中市西屯區馬龍潭路１號二十七樓之３,47.74,住,,,1100726,土地1建物1車位2,二十七層,三十三層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1130812,261.98,3,2,2,有,有,45390000,185123,坡道平面,41.64,4600000,112.07.31換約換約價格為4639萬元整。預售屋、或土地及建物分件登記案件；,RPQNMLRJKIJGFCB67DA,126.58,0.0,13.11,有,
西屯區,房地(土地+建物)+車位,臺中市西屯區馬龍潭路１號二十八樓之３,47.67,住,,,1100725,土地1建物1車位2,二十八層,三十三層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1130812,261.67,3,2,2,有,有,46950000,186111,坡道平面,41.64,6000000,預售屋、或土地及建物分件登記案件；,RPSNMLRJKIJGFCB87DA,126.39,0.0,13.11,有,
西屯區,房地(土地+建物)+車位,臺中市西屯區馬龍潭路１號三十一樓之１,47.82,住,,,1100712,土地1建物1車位2,三十一層,三十三層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1130812,262.37,3,2,2,有,有,45660000,183301,坡道平面,41.64,5200000,預售屋、或土地及建物分件登記案件；,RPUNMLRJKIJGFCB08DA,127.39,0.0,12.59,有,
西屯區,房地(土地+建物)+車位,臺中市西屯區馬龍潭路１號三十一樓之３,47.74,住,,,1100718,土地1建物1車位2,三十一層,三十三層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1130812,261.98,3,2,2,有,有,47410000,188845,坡道平面,41.64,5800000,預售屋、或土地及建物分件登記案件；,RPVNMLRJKIJGFCB18DA,126.58,0.0,13.11,有,
西屯區,房地(土地+建物)+車位,臺中市西屯區馬龍潭路１號十五樓之３,47.74,住,,,1100717,土地1建物1車位2,十五層,三十三層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1130812,261.98,3,2,2,有,有,41130000,163974,坡道平面,41.64,5000000,113.04.15換約，換約價格:5288萬元整預售屋、或土地及建物分件登記案件；,RPWNMLRJKIJGFCB28DA,126.58,0.0,13.11,有,
西屯區,房地(土地+建物)+車位,臺中市西屯區馬龍潭路３號十六樓之２,36.3,住,,,1100720,土地1建物1車位2,十六層,三十三層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1130812,208.94,3,2,2,有,有,32930000,163359,坡道平面,41.64,5600000,112.11.20換約，換約價格:3800萬元整預售屋、或土地及建物分件登記案件；,RPOOMLRJKIJGFCB57DA,91.38,0.0,14.71,有,
西屯區,房地(土地+建物)+車位,臺中市西屯區馬龍潭路３號二十二樓之１,41.49,住,,,1100717,土地1建物1車位2,二十二層,三十三層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1130812,233.20999999999998,3,2,2,有,有,38800000,173305,坡道平面,41.64,5600000,1.112.12.05換約，換約價格:3980萬元整。2.登記名義人與簽約人不同。預售屋、或土地及建物分件登記案件；,RPPOMLRJKIJGFCB67DA,109.44,0.0,12.05,有,
西屯區,房地(土地+建物)+車位,臺中市西屯區馬龍潭路３號二十九樓之２,36.22,住,,,1100717,土地1建物1車位2,二十九層,三十三層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1130812,208.82,3,2,2,有,有,35670000,179866,坡道平面,41.64,5600000,113.01.03換約，換約價格:36532648元整。預售屋、或土地及建物分件登記案件；,RPPNMLSJKIJGFCB67DA,91.38,0.0,14.63,有,
西屯區,房地(土地+建物)+車位,臺中市西屯區馬龍潭路３號三十一樓之１,41.57,住,,,1100715,土地1建物1車位1,三十一層,三十三層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1130812,212.62,3,2,2,有,有,37780000,183420,坡道平面,20.82,2600000,113.07.16換約，換約價格:4988萬元整。預售屋、或土地及建物分件登記案件；,RPQNMLSJKIJGFCB77DA,109.59,0.0,12.05,有,
西屯區,房地(土地+建物)+車位,臺中市西屯區馬龍潭路１號十樓之１,47.82,住,,,1100721,土地1建物1車位2,十層,三十三層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1130812,262.11,3,2,2,有,有,39230000,158888,坡道平面,41.64,4200000,預售屋、或土地及建物分件登記案件；,RPPNMLTJKIJGFCB77DA,127.21,0.0,12.59,有,
西屯區,房地(土地+建物)+車位,臺中市西屯區馬龍潭路１號十樓之３,47.67,住,,,1100721,土地1建物1車位2,十層,三十三層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1130812,261.67,3,2,2,有,有,38630000,156479,坡道平面,41.64,4200000,預售屋、或土地及建物分件登記案件；,RPQNMLTJKIJGFCB87DA,126.39,0.0,13.11,有,
西屯區,房地(土地+建物)+車位,臺中市西屯區馬龍潭路３號十樓之１,41.49,住,,,1100721,土地1建物1車位2,十層,三十三層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1130812,233.20999999999998,3,2,2,有,有,34650000,158950,坡道平面,41.64,4200000,預售屋、或土地及建物分件登記案件；,RPRNMLTJKIJGFCB97DA,109.44,0.0,12.05,有,
西屯區,房地(土地+建物)+車位,臺中市西屯區馬龍潭路３號十樓之３,41.42,住,,,1100721,土地1建物1車位2,十層,三十三層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1130812,232.69,3,2,2,有,有,34050000,156242,坡道平面,41.64,4200000,預售屋、或土地及建物分件登記案件；,RPTNMLTJKIJGFCB18DA,108.66,0.0,12.49,有,
西屯區,房地(土地+建物)+車位,臺中市西屯區馬龍潭路１號十樓之２,36.3,住,,,1100721,土地1建物1車位2,十層,三十三層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1130812,208.92000000000002,3,2,2,有,有,31010000,160270,坡道平面,41.64,4200000,預售屋、或土地及建物分件登記案件；,RPUNMLTJKIJGFCB28DA,91.53,0.0,14.56,有,
西屯區,房地(土地+建物)+車位,臺中市西屯區馬龍潭路３號十樓之２,36.3,住,,,1100721,土地1建物1車位2,十層,三十三層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1130812,208.94,3,2,2,有,有,30520000,157322,坡道平面,41.64,4200000,預售屋、或土地及建物分件登記案件；,RPVNMLTJKIJGFCB38DA,91.38,0.0,14.71,有,
西屯區,房地(土地+建物)+車位,臺中市西屯區馬龍潭路１號九樓之１,47.82,住,,,1100712,土地1建物1車位2,九層,三十三層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1130812,262.37,3,2,2,有,有,39150000,158338,坡道平面,41.64,4200000,預售屋、或土地及建物分件登記案件；,RPTNMLKKKIJGFCB37DA,127.39,0.0,12.59,有,
梧棲區,房地(土地+建物)+車位,臺中市梧棲區大勇二路１２號五樓之１,13.29,商,,,1100719,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130805,158.76999999999998,3,2,2,有,有,6610000,45700,坡道平面,29.01,680000,預售屋權利轉售權利買賣契約成立於113年4月16日成交價格新台幣818萬元整預售屋、或土地及建物分件登記案件；,RPXQMLLLIIJGFFB38DA,80.3,0.0,7.83,有,
沙鹿區,房地(土地+建物),臺中市沙鹿區星輝北街１２１巷３號二樓之３,29.62,住,,,1100723,土地4建物1車位0,二層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1130718,79.61,2,2,1,有,有,5350000,67203,,0.0,0,預售屋、或土地及建物分件登記案件；,RPPNMLLLKIJGFFB47DA,52.9,0.0,9.47,有,
外埔區,房地(土地+建物)+車位,臺中市外埔區長生路２３１號六樓之２,20.6,,鄉村區,乙種建築用地,1100730,土地2建物1車位1,六層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1130828,134.38,3,2,2,有,有,6680000,53362,一樓平面,24.19,800000,預售屋、或土地及建物分件登記案件；,RPQOMLQJKIJGFEB87DA,79.5,0.0,7.29,有,
外埔區,房地(土地+建物),臺中市外埔區中山路５９８號,126.97,,鄉村區,乙種建築用地,1100726,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1130828,286.63,6,2,4,有,無,16800000,58612,,0.0,0,預售屋、或土地及建物分件登記案件；,RPPNMLTJKIJGFEB97DA,268.71,0.0,17.92,有,
沙鹿區,房地(土地+建物)+車位,臺中市沙鹿區保安路３３號四樓之１,19.51,商,,,1100721,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131024,142.95,3,2,2,有,有,9000000,67179,坡道平面,29.82,1400000,112/9/23日買賣讓渡總價1080萬元預售屋、或土地及建物分件登記案件；,RPORMLRJKIJGFFB18DA,67.44,0.0,5.75,有,
沙鹿區,房地(土地+建物)+車位,臺中市沙鹿區保安路３５號十四樓之６,21.0,商,,,1100713,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131024,151.48000000000002,3,2,2,有,有,10050000,71100,坡道平面,29.82,1400000,112/02/03日買賣讓渡總價1100萬元預售屋、或土地及建物分件登記案件；,RPQSNLTKKIJGFFB88DA,75.46,0.0,3.32,有,
沙鹿區,房地(土地+建物)+車位,臺中市沙鹿區保安路３１號十五樓之５,13.45,商,,,1100730,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131024,107.91,2,2,1,有,有,6870000,71968,坡道平面,29.82,1250000,111/8/5日買賣讓渡總價687萬元預售屋、或土地及建物分件登記案件；,RPWNMLKLKIJGFFB08DA,47.16,0.0,3.32,有,
沙鹿區,房地(土地+建物)+車位,臺中市沙鹿區保安路３５號十四樓之３,13.5,商,,,1100724,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131024,107.91,2,2,1,有,有,6700000,69791,坡道平面,29.82,1250000,預售屋、或土地及建物分件登記案件；,RPWOMLNLKIJGFFB48DA,47.16,0.0,3.32,有,
沙鹿區,房地(土地+建物)+車位,臺中市沙鹿區保安路３５號四樓之７,18.98,商,,,1100724,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131024,139.95999999999998,3,2,2,有,有,8750000,68095,坡道平面,29.82,1250000,預售屋、或土地及建物分件登記案件；,RPQPMLNLKIJGFFB97DA,67.98,0.0,3.32,有,
沙鹿區,房地(土地+建物)+車位,臺中市沙鹿區保安路３３號七樓之５,16.77,商,,,1100731,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131024,126.78999999999999,2,2,2,有,有,7900000,68578,坡道平面,29.82,1250000,預售屋、或土地及建物分件登記案件；,RPUPMLNLKIJGFFB38DA,58.83,0.0,3.91,有,
龍井區,房地(土地+建物),臺中市龍井區新興路２５巷１弄１８號四樓之１,8.03,,鄉村區,乙種建築用地,1100724,土地2建物1車位0,四層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1130916,35.760000000000005,1,0,1,有,有,3610000,100951,,0.0,0,裝潢費五萬元不包含在總價中。預售屋、或土地及建物分件登記案件；,RPTNMLOLKIJGFKB68DA,14.89,0.0,1.71,有,
西區,房地(土地+建物)+車位,臺中市西區臺灣大道二段１４７號三樓,15.46,住,,,1100708,土地2建物1車位1,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131021,130.0,2,2,2,有,有,15450000,135486,坡道平面,33.68,2400000,預售屋、或土地及建物分件登記案件；,RPSNNLLLKIJGFAB37DA,59.61,0.0,3.02,有,
西區,房地(土地+建物)+車位,臺中市西區臺灣大道二段１４７號十三樓,15.46,住,,,1100719,土地2建物1車位1,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131021,130.0,2,2,2,有,有,15550000,138081,坡道平面,33.68,2250000,預售屋、或土地及建物分件登記案件；,RPSONLLLKIJGFAB47DA,59.61,0.0,3.02,有,
西屯區,房地(土地+建物)+車位,臺中市西屯區中平路２３９號十五樓之２,45.53,住,,,1100707,土地1建物1車位2,十五層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130821,228.26,3,2,2,有,有,29550000,147377,坡道平面,52.86,3700000,預售屋、或土地及建物分件登記案件；,RPTQMLOKIIJGFCB87DA,107.84,0.0,9.68,有,
西屯區,房地(土地+建物)+車位,臺中市西屯區中平路２３９號十九樓之２,47.18,住,,,1100726,土地1建物1車位2,十九層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130821,234.57,3,2,2,有,有,31570000,153376,坡道平面,52.86,3700000,預售屋、或土地及建物分件登記案件；,RPQRMLPKIIJGFCB77DA,112.01,0.0,9.68,有,
西屯區,房地(土地+建物)+車位,臺中市西屯區馬龍潭路１號十六樓之１,47.82,住,,,1100712,土地1建物1車位2,十六層,三十三層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1130812,262.11,3,2,2,有,有,41250000,165329,坡道平面,41.64,4800000,預售屋、或土地及建物分件登記案件；,RPOPMLTLJIJGFCB97DA,127.21,0.0,12.59,有,
西屯區,房地(土地+建物)+車位,臺中市西屯區馬龍潭路３號二十七樓之１,41.57,住,,,1100717,土地1建物1車位2,二十七層,三十三層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1130812,233.44,3,2,2,有,有,39880000,179771,坡道平面,41.64,5400000,預售屋、或土地及建物分件登記案件；,RPRNMLNJKIJGFCB37DA,109.59,0.0,12.05,有,
西屯區,房地(土地+建物)+車位,臺中市西屯區馬龍潭路３號二十八樓之３,41.42,住,,,1100710,土地1建物1車位2,二十八層,三十三層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1130812,232.69,3,2,2,有,有,40550000,186077,坡道平面,41.64,5000000,預售屋、或土地及建物分件登記案件；,RPSNMLNJKIJGFCB47DA,108.66,0.0,12.49,有,
西屯區,房地(土地+建物)+車位,臺中市西屯區馬龍潭路３號六樓之２,36.3,住,,,1100712,土地1建物1車位2,六層,三十三層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1130812,208.94,3,2,2,有,有,31100000,153616,坡道平面,41.64,5400000,113年5月14日換約，換約價3900萬元整。預售屋、或土地及建物分件登記案件；,RPPOMLPJKIJGFCB47DA,91.38,0.0,14.71,有,
西屯區,房地(土地+建物)+車位,臺中市西屯區馬龍潭路１號二十七樓之２,36.22,住,,,1100713,土地1建物1車位2,二十七層,三十三層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1130812,208.82,3,2,2,有,有,35660000,181003,坡道平面,41.64,5400000,預售屋、或土地及建物分件登記案件；,RPRNMLRJKIJGFCB77DA,91.53,0.0,14.48,有,
西屯區,房地(土地+建物)+車位,臺中市西屯區馬龍潭路１號二十八樓之２,36.3,住,,,1100713,土地1建物1車位2,二十八層,三十三層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1130812,208.92000000000002,3,2,2,有,有,36030000,181911,坡道平面,41.64,5600000,預售屋、或土地及建物分件登記案件；,RPTNMLRJKIJGFCB97DA,91.53,0.0,14.56,有,
西屯區,房地(土地+建物)+車位,臺中市西屯區馬龍潭路１號二十四樓之３,47.67,住,,,1100716,土地1建物1車位2,二十四層,三十三層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1130812,261.67,3,2,2,有,有,45700000,181339,坡道平面,41.64,5800000,1.113.3.7換約，換約價格:5385萬元整。預售屋、或土地及建物分件登記案件；,RPSOMLRJKIJGFCB97DA,126.39,0.0,13.11,有,
西屯區,房地(土地+建物)+車位,臺中市西屯區馬龍潭路１號三樓之１,47.82,住,,,1100710,土地1建物1車位2,三層,三十三層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1130812,261.98,3,2,2,有,有,38930000,153989,坡道平面,41.64,5000000,預售屋、或土地及建物分件登記案件；,RPRNMLNLKIJGFCB57DA,126.98,0.0,12.59,有,
西屯區,房地(土地+建物)+車位,臺中市西屯區馬龍潭路１號十一樓之３,47.74,住,,,1100717,土地1建物1車位2,十一層,三十三層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1130812,261.98,3,2,2,有,有,38650000,157257,坡道平面,41.64,4000000,預售屋、或土地及建物分件登記案件；,RPSNMLNLKIJGFCB67DA,126.58,0.0,13.11,有,
