鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
梧棲區,房地(土地+建物)+車位,臺中市梧棲區四維中路２２３號三樓之３,16.29,商,,,1130205,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131106,157.06,3,2,2,有,有,10220000,69244,坡道平面,24.63,1050000,113年8月3日有轉讓，轉讓金額不變，轉讓關係為父子。預售屋、或土地及建物分件登記案件；,RPSOMLRLLHKGFFB58DA,78.75,0.0,10.38,有,
大雅區,房地(土地+建物)+車位,臺中市大雅區昌平路四段９１巷１號二樓之２,21.82,住,,,1130229,土地1建物1車位1,二層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1140116,137.03,2,2,2,有,有,12980000,115550,坡道平面,39.41,1700000,預售屋、或土地及建物分件登記案件；,RPPOMLRJLHKGFHB28DA,55.76,0.0,8.74,有,
太平區,房地(土地+建物)+車位,臺中市太平區環中東路四段３８３號十二樓之３,23.88,住,,,1130204,土地1建物1車位1,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131211,160.5,3,2,2,有,有,15560000,106612,坡道平面,30.59,1710000,預售屋、或土地及建物分件登記案件；,RPVNMLLMLHKGFJB68DA,77.74,0.0,8.32,有,
太平區,房地(土地+建物),臺中市太平區中和街２２１號,78.31,住,,,1130221,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,1131205,207.73,4,2,5,有,無,23000000,110721,,0.0,0,預售屋、或土地及建物分件登記案件；,RPRNMLTJMHKGFJB88DA,197.74,0.0,9.99,無,
東區,房地(土地+建物)+車位,臺中市東區東英十五街２６０巷１號七樓之２,29.31,住,,,1130220,土地2建物1車位1,七層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0810508,162.47,3,2,2,有,有,9200000,56626,坡道平面,0.0,0,,RPXSMLOKLHKGFAB58DA,111.0,0.0,12.01,有,
中區,房地(土地+建物)+車位,臺中市中區自由路二段８７號七樓之２,12.2,商,,,1130222,土地3建物1車位1,七層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140121,159.39999999999998,3,2,2,有,有,17000000,121852,坡道平面,36.3,2000000,預售屋、或土地及建物分件登記案件；,RPXOMLPLLHKGFAB38DA,73.21,0.0,9.12,有,
梧棲區,房地(土地+建物)+車位,臺中市梧棲區四維中路２２１號五樓之３,15.96,商,,,1130226,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131106,155.95999999999998,3,2,2,有,有,10200000,69672,坡道平面,24.63,1050000,預售屋、或土地及建物分件登記案件；,RPPOMLQLLHKGFFB18DA,76.8,0.0,10.39,有,
潭子區,房地(土地+建物),臺中市潭子區弘勇街１６３號,144.79,住,,,1130226,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1131119,301.27,6,2,6,有,無,37000000,122813,,0.0,0,預售屋、或土地及建物分件登記案件；,RPSOMLLJMHKGFHB08DA,285.87,0.0,15.4,有,
南區,房地(土地+建物)+車位,臺中市南區和昌街９１號十三樓之６,13.58,商,,,1130223,土地2建物1車位1,十三層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131125,109.53999999999999,3,2,1,有,有,13190000,130660,坡道機械,17.01,1100000,預售屋、或土地及建物分件登記案件；,RPXOMLOKMHKGFAB28DA,57.04,0.0,4.04,有,
太平區,房地(土地+建物)+車位,臺中市太平區環中東路四段３８５號十樓之２,18.35,住,,,1130225,土地1建物1車位1,十層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131211,130.13,2,2,1,有,有,12470000,107595,坡道平面,30.59,1760000,預售屋、或土地及建物分件登記案件；,RPSOMLPKMHKGFJB78DA,58.18,0.0,7.74,有,
大里區,房地(土地+建物)+車位,臺中市大里區祥興路５１７號四樓之３,22.24,住,,,1130205,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131127,144.76,3,2,2,有,有,14880000,112539,坡道平面,29.6,1920000,預售屋、或土地及建物分件登記案件；,RPPTMLQJLHKGFIB78DA,68.44,0.0,7.95,有,
太平區,房地(土地+建物)+車位,臺中市太平區環中東路三段３３５號三樓之１,24.08,住,,,1130201,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140123,155.74,3,2,2,有,有,13560000,90562,坡道平面,24.78,1700000,預售屋、或土地及建物分件登記案件；,RPWNMLKLKHKGFJB48DA,78.4,0.0,7.45,有,
太平區,房地(土地+建物)+車位,臺中市太平區環中東路三段３３５號十三樓之７,24.82,住,,,1130227,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140123,159.32999999999998,3,2,2,有,有,15480000,102415,坡道平面,24.78,1700000,預售屋、或土地及建物分件登記案件；,RPSOMLRKLHKGFJB88DA,79.61,0.0,8.6,有,
南屯區,房地(土地+建物)+車位,臺中市南屯區忠勇路５２之１８２號四樓之３,37.19,住,,,1130219,土地1建物1車位2,四層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140120,204.58999999999997,4,2,2,有,有,22800000,127518,坡道平面,51.67,3300000,預售屋、或土地及建物分件登記案件；,RPQOMLLLLHKGFCB47DA,92.94,0.0,9.58,有,
沙鹿區,房地(土地+建物)+車位,臺中市沙鹿區中山路６５１巷３７號五樓之３,38.05,住,,,1130213,土地1建物1車位1,五層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1140221,161.37,3,2,2,有,無,14990000,105310,坡道平面,38.02,2000000,預售屋、或土地及建物分件登記案件；,RPVPMLLKMHKGFFB38DA,72.57,0.0,7.04,有,
太平區,房地(土地+建物)+車位,臺中市太平區環中東路四段３８５號十一樓之２,18.35,住,,,1130217,土地1建物1車位1,十一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131211,130.13,2,2,1,有,有,12500000,107896,坡道平面,30.59,1760000,預售屋、或土地及建物分件登記案件；,RPXOMLPKMHKGFJB66DA,58.18,0.0,7.74,有,
太平區,房地(土地+建物)+車位,臺中市太平區環中東路四段３８３號九樓之５,23.3,住,,,1130208,土地1建物1車位1,九層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131211,156.63,3,2,2,有,有,15790000,111314,坡道平面,30.59,1760000,預售屋、或土地及建物分件登記案件；,RPUOMLNLMHKGFJB88DA,74.84,0.0,8.67,有,
太平區,房地(土地+建物)+車位,臺中市太平區環中東路四段３８５號十三樓之１,18.35,住,,,1130224,土地1建物1車位1,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131211,130.79,2,2,1,有,有,12780000,109481,坡道平面,30.59,1810000,預售屋、或土地及建物分件登記案件；,RPVOMLNLMHKGFJB98DA,58.64,0.0,7.74,有,
龍井區,房地(土地+建物)+車位,臺中市龍井區遠東街４７號十樓之１,32.03,住,,,1130205,土地1建物1車位1,十層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1140311,161.72,3,2,2,有,有,17650000,122897,坡道平面,32.75,1800000,預售屋、或土地及建物分件登記案件；,RPTNMLSKMHKGFKB56DA,78.23,0.0,7.12,有,
太平區,房地(土地+建物),臺中市太平區立功路１７９號,115.86,住,,,1130204,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1130816,284.69,4,2,4,有,無,36980000,129896,,0.0,0,預售屋、或土地及建物分件登記案件；,RPSQMLMJNHKGFJB68DA,261.25,0.0,23.44,有,
西屯區,房地(土地+建物),臺中市西屯區烈美街１３０號,70.0,住,,,1130226,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0731128,117.98,11,1,11,有,無,28000000,237328,,0.0,0,陽台外推；頂樓加蓋；夾層；其他增建；,RPUNMLPLMHKGFCB28DA,112.58,0.0,5.4,無,
梧棲區,房地(土地+建物)+車位,臺中市梧棲區四維中路２２３號五樓之３,16.29,商,,,1130220,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131106,157.06,3,2,2,有,有,10210000,69169,坡道平面,24.63,1050000,預售屋、或土地及建物分件登記案件；,RPUNMLPJNHKGFFB48DA,78.75,0.0,10.38,有,
梧棲區,房地(土地+建物)+車位,臺中市梧棲區四維中路２１９號七樓之２,11.63,商,,,1130220,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131106,120.99000000000001,2,2,2,有,有,7630000,68286,坡道平面,24.63,1050000,預售屋、或土地及建物分件登記案件；,RPPOMLPJNHKGFFB08DA,58.42,0.0,5.7,有,
梧棲區,房地(土地+建物)+車位,臺中市梧棲區四維中路２２１號十五樓之１,15.96,商,,,1130226,土地1建物1車位2,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131106,180.76,3,2,2,有,有,11500000,70178,坡道平面,48.24,2200000,預售屋、或土地及建物分件登記案件；,RPPNMLQJNHKGFFB18EA,77.32,0.0,10.54,有,
梧棲區,房地(土地+建物)+車位,臺中市梧棲區四維中路８之３號十樓之２,13.78,商,,,1130201,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131228,150.53,3,2,2,有,有,8980000,66929,坡道平面,28.76,830000,預售屋、或土地及建物分件登記案件；,RPRPMLRKKHKGFFB38DA,74.46,0.0,7.07,有,
梧棲區,房地(土地+建物)+車位,臺中市梧棲區四維中路８之３號十一樓之８,14.15,商,,,1130228,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131228,149.96,3,2,2,有,有,8980000,67463,坡道平面,27.67,730000,預售屋、或土地及建物分件登記案件；,RPOQMLRKKHKGFFB18DA,75.13,0.0,6.74,有,
梧棲區,房地(土地+建物)+車位,臺中市梧棲區四維中路８之３號十二樓之８,14.15,商,,,1130227,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131228,151.05,3,2,2,有,有,9260000,68934,坡道平面,28.76,830000,預售屋、或土地及建物分件登記案件；,RPQSMLRKMHKGFFB78DA,75.13,0.0,6.74,有,
太平區,房地(土地+建物)+車位,臺中市太平區環中東路三段２７１號十四樓之２,17.15,住,,,1130215,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140321,113.43,2,2,1,有,有,10930000,108003,坡道平面,28.71,1780000,預售屋、或土地及建物分件登記案件；,RPSOMLMJNHKGFJB48DA,50.81,0.0,4.39,有,
太平區,房地(土地+建物)+車位,臺中市太平區環中東路三段２７３號六樓之２,19.06,住,,,1130221,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140321,123.78999999999999,2,2,1,有,有,12080000,109382,坡道平面,28.71,1680000,預售屋、或土地及建物分件登記案件；,RPRPMLMJNHKGFJB48DA,52.11,0.0,9.78,有,
西屯區,房地(土地+建物)+車位,臺中市西屯區環中路三段９２６號四樓之１５,27.94,農,,,1130223,土地1建物1車位1,四層,四層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1090320,93.91,2,2,2,有,有,9500000,101161,坡道平面,35.01,0,,RPPPMLSJMHKGFCB08DA,32.25,0.0,4.08,有,02598
龍井區,房地(土地+建物)+車位,臺中市龍井區遠東街４７號九樓之９,30.95,住,,,1130206,土地1建物1車位1,九層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1140311,157.47000000000003,3,2,2,有,有,17900000,129891,坡道平面,32.75,1700000,預售屋、或土地及建物分件登記案件；,RPVQMLNKNHKGFKB66DA,75.28,0.0,7.26,有,
沙鹿區,房地(土地+建物)+車位,臺中市沙鹿區永寧路一段７２號四樓之５,14.75,住,,,1130226,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140310,117.11,2,2,1,有,有,10040000,91953,坡道平面,24.78,1550000,預售屋、或土地及建物分件登記案件；,RPQQMLNLMHKGFFB28DA,53.59,0.0,8.07,有,
沙鹿區,房地(土地+建物)+車位,臺中市沙鹿區永寧路一段７６號三樓之１,15.42,住,,,1130219,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140310,121.28999999999999,2,2,2,有,有,10410000,91804,坡道平面,24.78,1550000,預售屋、或土地及建物分件登記案件；,RPVNMLNJNHKGFFB38DA,60.34,0.0,4.08,有,
沙鹿區,房地(土地+建物)+車位,臺中市沙鹿區永寧路一段６８號十一樓之１,20.78,住,,,1130205,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140310,150.35000000000002,3,2,2,有,有,13130000,91423,坡道平面,24.78,1650000,預售屋、或土地及建物分件登記案件；,RPTQMLNJNHKGFFB48DA,74.63,0.0,9.18,有,
沙鹿區,房地(土地+建物)+車位,臺中市沙鹿區永寧路一段６８號十五樓之１,20.78,住,,,1130226,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140310,150.35000000000002,3,2,2,有,有,13200000,91981,坡道平面,24.78,1650000,預售屋、或土地及建物分件登記案件；,RPVQMLNJNHKGFFB68DA,74.63,0.0,9.18,有,
沙鹿區,房地(土地+建物)+車位,臺中市沙鹿區臺灣大道七段７３７號二樓之７,16.61,住,,,1130221,土地1建物1車位1,二層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140302,122.25,2,2,1,有,有,9600000,99052,坡道平面,39.97,1450000,預售屋、或土地及建物分件登記案件；,RPPOMLKMMHKGFFB77DA,48.98,0.0,5.56,有,
太平區,房地(土地+建物)+車位,臺中市太平區環中東路三段３３３號十二樓之１,24.45,住,,,1130204,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140123,158.44,3,2,2,有,有,16180000,109457,坡道平面,24.78,1550000,預售屋、或土地及建物分件登記案件；,RPPPMLKLLHKGFJB08DA,79.35,0.0,7.6,有,
太平區,房地(土地+建物)+車位,臺中市太平區環中東路三段３３３號十三樓之３,23.34,住,,,1130203,土地1建物1車位2,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140123,176.84,3,2,2,有,有,17100000,112351,坡道平面,49.56,2800000,預售屋、或土地及建物分件登記案件；,RPWNMLOLLHKGFJB98DA,75.73,0.0,7.06,有,
太平區,房地(土地+建物)+車位,臺中市太平區環中東路三段３３３號二樓之７,24.45,住,,,1130225,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140123,162.42000000000002,3,2,2,有,有,14380000,96314,坡道平面,29.21,1550000,預售屋、或土地及建物分件登記案件；,RPUOMLQLLHKGFJB09DA,78.7,0.0,7.91,有,
太平區,房地(土地+建物)+車位,臺中市太平區環中東路三段３３３號六樓之７,24.45,住,,,1130219,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140123,157.98000000000002,3,2,2,有,有,14950000,100601,坡道平面,24.78,1550000,預售屋、或土地及建物分件登記案件；,RPOPMLQLLHKGFJB58DA,78.7,0.0,7.91,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區軍福十三路８３號十一樓之３,21.22,住,,,1130220,土地2建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140317,163.17000000000002,3,2,2,有,有,17500000,120574,坡道平面,32.96,1800000,原承買人於113.12.30讓渡，讓渡房地總價為新臺幣1750萬元整。預售屋、或土地及建物分件登記案件；,RPWUMLQKMHKGFBB09DA,77.97,0.0,7.58,有,
北屯區,房地(土地+建物),臺中市北屯區太祥東街７５號,73.0,住,,,1130206,土地3建物1車位0,全,五層,透天厝,住家用,鋼筋混凝土造,1140226,232.93,4,2,4,有,有,30000000,128794,,0.0,0,預售屋、或土地及建物分件登記案件；,RPQOMLOKNHKGFBB77DA,225.39,0.0,7.54,有,
南屯區,房地(土地+建物),臺中市南屯區龍富十三街５６號,148.97,住,,,1130224,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1130916,313.94,4,4,6,有,有,63880000,203478,,0.0,0,預售屋、或土地及建物分件登記案件；,RPPNMLNKNHKGFCB57DA,290.84,0.0,23.1,有,
太平區,房地(土地+建物)+車位,臺中市太平區環中東路三段７７０號九樓之２,23.45,住,,,1130217,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140414,145.99,3,2,2,有,有,14650000,107814,坡道平面,27.36,1860000,預售屋、或土地及建物分件登記案件；,RPVRMLOKNHKGFJB76DA,72.01,0.0,6.95,有,
太平區,房地(土地+建物)+車位,臺中市太平區環中東路三段７７０號十二樓之２,23.45,住,,,1130218,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140414,145.99,3,2,2,有,有,14700000,108236,坡道平面,27.36,1860000,預售屋、或土地及建物分件登記案件；,RPOSMLOKNHKGFJB78DA,72.01,0.0,6.95,有,
太平區,房地(土地+建物)+車位,臺中市太平區環中東路三段７７０號十一樓之３,17.0,住,,,1130204,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140414,114.65,2,2,1,有,有,11190000,106885,坡道平面,27.36,1860000,預售屋、或土地及建物分件登記案件；,RPSSMLOKNHKGFJB56DA,53.08,0.0,5.05,有,
南屯區,房地(土地+建物)+車位,臺中市南屯區黎明東街５２號五樓之３,26.34,住,,,1130226,土地2建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140317,155.31,3,2,2,有,有,22050000,161094,坡道平面,31.78,2150000,預售屋、或土地及建物分件登記案件；,RPPOMLLKNHKGFCB47DA,72.71,0.0,8.94,有,
南屯區,房地(土地+建物)+車位,臺中市南屯區黎明東街５２號四樓之１,30.86,住,,,1130224,土地2建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140317,176.53,3,2,2,有,有,26000000,164767,坡道平面,31.78,2150000,預售屋、或土地及建物分件登記案件；,RPSPMLPKNHKGFCB28DA,84.26,0.0,11.43,有,
沙鹿區,房地(土地+建物),臺中市沙鹿區南斗路７０巷６７號,127.66,住,,,1130221,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1131227,214.16,5,1,3,有,無,24280000,113373,,0.0,0,本案總價不包含工程變更追加款新台幣貳萬肆仟元整。,RPOOMLRLNHKGFFB38DA,193.55,0.0,20.61,無,
沙鹿區,房地(土地+建物),臺中市沙鹿區南斗路７０巷６１號,94.41,住,,,1130224,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1131227,208.73,5,1,3,有,無,21600000,103483,,0.0,0,本案於民國113年06月28日轉讓權利範圍全部，轉讓價格同預售契約價，讓與人與受讓人為二親等旁系血親。,RPROMLRLNHKGFFB68DA,190.44,0.0,18.29,無,
南屯區,房地(土地+建物)+車位,臺中市南屯區忠勇路５２之１８２號九樓之２,37.19,住,,,1130229,土地1建物1車位2,九層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140120,204.70999999999998,4,2,2,有,有,22260000,124543,坡道平面,51.67,3200000,預售屋、或土地及建物分件登記案件；,RPSTMLLLLHKGFCB18DA,92.94,0.0,9.58,有,
梧棲區,房地(土地+建物)+車位,臺中市梧棲區港新一路６５號三樓之６,15.53,商,,,1130218,土地1建物1車位1,三層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131011,186.01,4,2,2,有,有,12150000,68446,坡道平面,25.3,1150000,113.08.27預售屋讓渡給配偶，讓渡金額不變。預售屋、或土地及建物分件登記案件；,RPOPMLTLNHKGFFB68DA,93.32,0.0,13.59,有,
梧棲區,房地(土地+建物)+車位,臺中市梧棲區港新一路６５號二十二樓之５,13.02,商,,,1130218,土地1建物1車位1,二十二層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131011,162.31,3,2,2,有,有,11530000,75761,坡道平面,25.3,1150000,預售屋、或土地及建物分件登記案件；,RPRPMLTLNHKGFFB98DA,80.26,0.0,10.8,有,
太平區,房地(土地+建物)+車位,臺中市太平區環中東路三段７７０號十五樓之６,21.69,住,,,1130220,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140414,137.92000000000002,3,2,2,有,有,13770000,107724,坡道平面,27.36,1860000,預售屋、或土地及建物分件登記案件；,RPSTMLOKNHKGFJB66DA,66.4,0.0,7.21,有,
太平區,房地(土地+建物)+車位,臺中市太平區環中東路三段７７２號十五樓之６,21.69,住,,,1130219,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140414,139.19,3,2,2,有,有,13770000,107624,坡道平面,28.62,1870000,預售屋、或土地及建物分件登記案件；,RPWQMLPKNHKGFJB86DA,66.4,0.0,7.21,有,
太平區,房地(土地+建物)+車位,臺中市太平區環中東路三段２７３號二樓之３,18.42,住,,,1130226,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140321,122.39,2,2,1,有,有,11150000,101897,坡道平面,27.49,1480000,預售屋、或土地及建物分件登記案件；,RPOPMLQLNHKGFJB78DA,51.94,0.0,9.77,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區山西路三段４２９號四樓之７,30.6,住,,,1130102,土地1建物1車位1,四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140103,142.14999999999998,3,2,2,有,有,20630000,164197,坡道平面,28.08,1900000,預售屋、或土地及建物分件登記案件；,RPRUMLOKJHKGFBB08DA,70.87,0.0,3.84,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區山西路三段４２９號十四樓之３,26.99,住,,,1130109,土地1建物1車位1,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140103,128.69,2,2,2,有,有,20010000,180002,坡道平面,28.08,1900000,預售屋、或土地及建物分件登記案件；,RPSPNLOKJHKGFBB77DA,61.72,0.0,4.15,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區詔安街８８號十一樓之１２,30.37,住,,,1130128,土地1建物1車位1,十一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131228,176.32,3,2,2,有,有,24060000,151354,坡道平面,31.89,2200000,預售屋、或土地及建物分件登記案件；,RPTVNLRKJHKGFBB78DA,82.04,0.0,10.52,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區環太東路５６５號十一樓之１２,23.97,住,,,1130104,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130605,151.19,3,2,2,有,有,13100000,86646,坡道平面,27.6,0,,RPVNMLNLJHKGFBB77DA,73.68,0.0,9.16,有,02599
西區,房地(土地+建物)+車位,臺中市西區忠明南路１１０號三樓之三,14.14,住,,,1130124,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0951222,155.15,3,2,2,有,有,17450000,112472,坡道平面,25.27,0,,RPRQMLQLKHKGFAB97DA,84.48,1.17,9.8,有,
北區,房地(土地+建物),臺中市北區忠明二街４７號,94.0,住,,,1130125,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0740926,132.62,2,2,2,有,無,18000000,135726,,0.0,0,其他增建:一樓空地、露台、天井、鐵皮屋頂頂樓加蓋；其他增建；,RPXQMLRKKHKGFBB68DA,115.1,10.52,7.0,無,
梧棲區,房地(土地+建物)+車位,臺中市梧棲區四維中路２１９號,12.96,商,,,1130102,土地1建物1車位1,一層，見其他登記事項,十五層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,1131106,130.53,0,0,0,無,有,11210000,95940,坡道平面,24.63,1050000,預售屋、或土地及建物分件登記案件；,RPSPMLRLJIJGFFB48DA,70.4,0.0,0.0,有,
大雅區,房地(土地+建物)+車位,臺中市大雅區昌平路四段９１巷１號三樓之２,21.82,住,,,1130119,土地1建物1車位1,三層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1140116,137.03,2,2,2,有,有,12960000,115345,坡道平面,39.41,1700000,預售屋、或土地及建物分件登記案件；,RPRNMLSJLHKGFHB48DA,55.76,0.0,8.74,有,
大里區,房地(土地+建物)+車位,臺中市大里區祥興路５０３號三樓之５,29.87,住,,,1130128,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131127,181.38,4,2,2,有,有,20760000,124786,坡道平面,29.6,1820000,預售屋、或土地及建物分件登記案件；,RPWPMLQJLHKGFIB09DA,89.72,0.0,10.78,有,
大里區,房地(土地+建物)+車位,臺中市大里區祥興路５０３號四樓之１,33.05,住,,,1130102,土地1建物1車位2,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131127,226.42000000000002,4,2,3,有,有,24030000,122533,坡道平面,59.2,3540000,預售屋、或土地及建物分件登記案件；,RPURMLQJLHKGFIB09DA,99.53,0.0,11.2,有,
大里區,房地(土地+建物)+車位,臺中市大里區祥興路５０３號四樓之２,24.78,住,,,1130102,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131127,155.25,3,2,2,有,有,17600000,124791,坡道平面,29.6,1920000,預售屋、或土地及建物分件登記案件；,RPVRMLQJLHKGFIB56DA,74.19,0.0,9.15,有,
大里區,房地(土地+建物)+車位,臺中市大里區祥興路５０３號八樓之３,22.88,住,,,1130102,土地1建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131127,146.03,3,2,2,有,有,16170000,124109,坡道平面,29.6,1720000,預售屋、或土地及建物分件登記案件；,RPSRNLQJLHKGFIB98DA,69.64,0.0,7.6,有,
大里區,房地(土地+建物)+車位,臺中市大里區祥興路５０３號十三樓之３,22.88,住,,,1130116,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131127,146.03,3,2,2,有,有,16440000,124710,坡道平面,29.6,1920000,預售屋、或土地及建物分件登記案件；,RPQUMLRJLHKGFIB09DA,69.64,0.0,7.6,有,
大里區,房地(土地+建物)+車位,臺中市大里區祥興路５０３號十四樓之３,22.88,住,,,1130126,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131127,146.03,3,2,2,有,有,16320000,125397,坡道平面,29.6,1720000,預售屋、或土地及建物分件登記案件；,RPRWMLRJLHKGFIB76DA,69.64,0.0,7.6,有,
大里區,房地(土地+建物)+車位,臺中市大里區祥興路５１３號十四樓之３,21.61,住,,,1130117,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131127,139.88,3,2,2,有,有,15700000,126768,坡道平面,29.6,1720000,預售屋、或土地及建物分件登記案件；,RPVWMLRJLHKGFIB17DA,65.45,0.0,7.73,有,
