標題,地址,屋齡,類型,建坪,主+陽,格局,樓層,車位,總價(萬),編號,抓取時間
中興商圈平車美樓店,嘉義市嘉義市西區福全街,30.8年,大樓,48.68,36.38,2房2廳4衛,-1-3樓/3樓,其他,1,FB05278GH,2025-09-27 12:23:39
垂楊國小旁建地,嘉義市嘉義市車店段,,土地,46.89,,,0樓/0樓,無車位,1,FS86907HB,2025-09-27 12:23:39
大寶鎮4+1房華廈,嘉義市嘉義市東區忠孝路,30.0年,大樓,30.57,22.62,4房2廳2衛,4樓/11樓,無車位,850,FS92271HB,2025-09-27 12:23:39
水源地車庫美別墅,嘉義市嘉義市東區水源地,45.0年,別墅/透天,36.52,36.52,4房2廳4衛,1-2樓/2樓,其他,1,FS96569HB,2025-09-27 12:23:39
專-藝術第一家高樓3房平車,嘉義市嘉義市西區德明路,30.1年,大樓,40.77,27.28,3房2廳2衛,18樓/19樓,坡道平面車位,898,HB01017GH,2025-09-27 12:23:39
興嘉公園旁收租透天,嘉義市嘉義市蘭州五街,39.8年,別墅/透天,36.94,35.08,13房13衛,1-2樓/2樓,無車位,1,HS50886HB,2025-09-27 12:23:39
嘉義公園平房休閒農建地,嘉義市嘉義市東區,,土地,527.29,,,0樓/0樓,無車位,988,HS56502HB,2025-09-27 12:23:39
嘉基旁廠房建地,嘉義市嘉義市義教街,45.9年,土地,111.93,32.4,,1樓/1樓,其他,1,HS72227HB,2025-09-27 12:23:49
市議會旁樓店,嘉義市嘉義市西區友愛路,32.6年,店面,54.55,44.35,3房2廳3衛,1-3樓/7樓,坡道機械車位,988,HS77254HB,2025-09-27 12:23:49
興嘉公園旁店面建地-A2491,嘉義市嘉義市上海路,39.6年,店面,72.77,72.77,2房2衛,1樓/1樓,無車位,11,HS77833HB,2025-09-27 12:23:49
民生公園樓店-A2541,嘉義市嘉義市西區民生南路,36.6年,店面,14.28,11.03,1房1衛,1樓/7樓,無車位,458,HS79636HB,2025-09-27 12:23:49
重慶路三角窗電梯店面,嘉義市嘉義市重慶路,6.7年,店面,81.05,74.19,7房3廳8衛,1-5樓/0樓,無車位,4,HS80374HB,2025-09-27 12:23:49
晴空樹雅緻美3房+雙車位,嘉義市嘉義市忠孝路,9.4年,大樓,49.49,23.74,3房2廳2衛,4樓/14樓,坡道機械車位,1,HS81329HB,2025-09-27 12:23:49
志航國小旁透天,嘉義市嘉義市西區民生南路,42.8年,別墅/透天,20.3,19.03,3房2廳1衛,1-2樓/2樓,無車位,588,HS83440HB,2025-09-27 12:23:49
西區羅曼第精緻美套房,嘉義市嘉義市福州五街,33.1年,套房,13.07,9.53,1房1廳1衛,6樓/7樓,無車位,398,HS84299HB,2025-09-27 12:23:49
義教街方正建地-B1401,嘉義市嘉義市東區頂庄段,,土地,42.65,,,0樓/0樓,無車位,639,HS84733HB,2025-09-27 12:23:49
精忠三房平車大樓,嘉義市嘉義市東區林森東路,22.5年,大樓,53.27,34.2,3房2廳2衛,3樓/13樓,其他,980,HS85230HB,2025-09-27 12:23:49
蘭潭DC套房,嘉義市嘉義市東區小雅路,32.3年,大樓,10.07,7.57,1房1廳1衛,12樓/16樓,無車位,368,HS85384HB,2025-09-27 12:23:49
經國商圈x市中心車庫別墅,嘉義市嘉義市西區民生南路,19.7年,別墅/透天,68.02,66.98,5房2廳4衛,1-4樓/4樓,其他,2,HS85470HB,2025-09-27 12:23:49
文雅國小旁樓中樓車位三房,嘉義市嘉義市文雅街,30.0年,大樓,44.99,32.35,3房2廳2衛,10樓/13樓,坡道機械車位,898,HS86564HB,2025-09-27 12:23:49
多芬慕夏輕奢電梯店住4,嘉義市嘉義市西區民生南路,5.4年,別墅/透天,96.33,88.01,4房3廳4衛,1-5樓/0樓,其他,3,FS150139HB,2025-09-27 12:23:49
西區建地119.7坪,嘉義市嘉義市竹圍子段,,土地,119.79,,,0樓/0樓,無車位,2,FS180963HB,2025-09-27 12:23:49
嘉北國小旁全新整理美三房,嘉義市嘉義市嘉北街,35.0年,華廈,36.06,31.28,3房2廳2衛,4樓/7樓,無車位,818,FS189326HB,2025-09-27 12:23:49
B20林森國小雙車庫別墅,嘉義市嘉義市圓福街,35.5年,別墅/透天,81.73,78.67,7房3廳5衛,-1-4樓/4樓,其他,1,FS196976HB,2025-09-27 12:23:49
景泰然雙車電梯別墅,嘉義市嘉義市潭頂路,3.3年,別墅/透天,85.71,85.58,4房3廳6衛,1-4樓/4樓,其他,3,FS198087HB,2025-09-27 12:23:49
僑平學區大三房+車位,嘉義市嘉義市西區德明路,31.3年,大樓,44.26,28.79,3房2廳2衛,6樓/0樓,坡道機械車位,988,FS198364HB,2025-09-27 12:23:49
八德路美三房(專約),嘉義市嘉義市西區國治街,32.0年,大樓,40.14,28.15,4房2廳2衛,5樓/0樓,無車位,768,FS202964HB,2025-09-27 12:23:49
正文雅國小旁美3房華廈,嘉義市嘉義市東區東洋新?,40.8年,華廈,26.3,22.75,3房2廳2衛,2樓/6樓,無車位,798,FS203088HB,2025-09-27 12:23:59
新光三越旁三角窗電梯漂亮店住,嘉義市嘉義市西區,27.4年,店面,83.43,83.43,6房2廳5衛,1-5樓/5樓,無車位,4,FS204574HB,2025-09-27 12:23:59
北港路旁建地136.6坪,嘉義市嘉義市鳥岫段,,土地,136.66,,,0樓/0樓,無車位,3,FS205354HB,2025-09-27 12:23:59
G13大華路漂亮建地,嘉義市嘉義市大華路,,土地,66.25,,,0樓/0樓,無車位,2,FS206259HB,2025-09-27 12:23:59
健康五街建地,嘉義市嘉義市湖子內段湖美小段,,土地,52.61,,,0樓/0樓,無車位,1,HS51603HB,2025-09-27 12:23:59
文雅街古典美套房,嘉義市嘉義市東區,29.3年,華廈,12.34,8.07,1房1廳1衛,9樓/9樓,無車位,388,HS84232HB,2025-09-27 12:23:59
八德路店住+車位-A2292,嘉義市嘉義市西區八德路,30.8年,店面,60.73,53.69,5房2廳4衛,1-3樓/0樓,坡道機械車位,1,HS84856HB,2025-09-27 12:23:59
湖子內第一期輕屋齡店住,嘉義市嘉義市西區興美六路,7.4年,店面,75.41,71.83,4房3廳5衛,1-3樓/0樓,其他,2,FS176805HB,2025-09-27 12:23:59
正彌陀路前後門店住,嘉義市嘉義市東區彌陀路,8.8年,店面,70.71,55.92,3房5廳2衛,1-3樓/0樓,無車位,2,FS184474HB,2025-09-27 12:23:59
曼哈頓激發情感套房+車位,嘉義市嘉義市東區彌陀路,33.4年,套房,23.74,7.66,1房1衛,10樓/0樓,升降平面車位,498,FS185341HB,2025-09-27 12:23:59
G3興嘉公園旁美建地,嘉義市嘉義市興嘉公園旁,,土地,47.8,,,0樓/0樓,無車位,1,FS188503HB,2025-09-27 12:23:59
興達路車位美3房美宅,嘉義市嘉義市西區興達路,32.3年,大樓,33.57,25.91,3房2廳2衛,8樓/12樓,升降平面車位,795,FS200216HB,2025-09-27 12:23:59
興嘉國小美4房,嘉義市嘉義市西區世賢路三段,31.8年,大樓,43.85,33.12,4房2廳2衛,5樓/12樓,無車位,888,FS200387HB,2025-09-27 12:23:59
精忠國小旁美農地,嘉義市嘉義市盧厝段,,土地,1701.26,,,0樓/0樓,無車位,7,FS202694HB,2025-09-27 12:23:59
博愛國小旁美3房,嘉義市嘉義市西區永吉一街,30.7年,華廈,37.5,24.61,3房2廳2衛,4樓/7樓,無車位,698,FS202891HB,2025-09-27 12:23:59
世賢路三段天香名園四房,嘉義市嘉義市西區世賢路三段,31.9年,大樓,45.81,30.97,4房2廳2衛,4樓/0樓,無車位,850,FS204774HB,2025-09-27 12:23:59
興安街大面寬透天,嘉義市嘉義市興安街,52.1年,別墅/透天,29.16,29.16,5房2廳1衛,1-2樓/2樓,無車位,688,FS205058HB,2025-09-27 12:23:59
興業西路旁自住+收租透天,嘉義市嘉義市建成新村,33.0年,別墅/透天,36.88,34.46,5房1廳6衛,1-3樓/0樓,其他,1,FS205218HB,2025-09-27 12:23:59
經國新城3房住家+平車,嘉義市嘉義市新榮路,20.9年,大樓,59.05,34.97,3房2廳2衛,10樓/14樓,其他,1,FS205977HB,2025-09-27 12:23:59
星巴克旁美3房,嘉義市嘉義市世賢路四段,33.1年,華廈,29.12,21.48,3房2廳2衛,3樓/6樓,無車位,688,FS206221HB,2025-09-27 12:23:59
中興路星巴克旁金店面,嘉義市嘉義市西區福全街,13.2年,店面,78.95,75.36,4房2廳5衛,1-4樓/4樓,無車位,2,FS206251HB,2025-09-27 12:24:08
市中心豪宅建地,嘉義市嘉義市下路頭段,,土地,74.42,,,0樓/0樓,無車位,1,FS94358HB,2025-09-27 12:24:08
體育館商圈漂亮大坪房,嘉義市嘉義市東區光正街,53.5年,別墅/透天,16.96,16.96,3房2廳2衛,1樓/1樓,無車位,758,FS96510HB,2025-09-27 12:24:08
港坪公園對面車位3房,嘉義市嘉義市西區大同路,31.1年,華廈,38.41,27.45,3房2廳2衛,7樓/8樓,坡道機械車位,938,HS77889HB,2025-09-27 12:24:08
爺爺的老房子,嘉義市嘉義市永安街,52.8年,別墅/透天,21.27,21.27,3房2廳1衛,1-2樓/2樓,無車位,568,FS182837HB,2025-09-27 12:24:08
興嘉公園旁方正美建地,嘉義市嘉義市車店段,,土地,47.8,,,0樓/0樓,無車位,1,FS184640HB,2025-09-27 12:24:08
崇文國小漂亮平車三角窗店住,嘉義市嘉義市東區,32.4年,店面,57.56,43.51,2房2衛,1-3樓/7樓,坡道平面車位,1,FS195630HB,2025-09-27 12:24:08
仁義高中旁小筆都計農地B,嘉義市嘉義市八掌段,,土地,117.03,,,0樓/0樓,無車位,330,FS195655HB,2025-09-27 12:24:08
圓山堡2房華廈,嘉義市嘉義市西區竹子腳,33.1年,華廈,26.91,18.4,2房1廳1衛,10樓/10樓,無車位,538,FS198185HB,2025-09-27 12:24:08
耐斯飯店機能漂亮透天,嘉義市嘉義市東區義教街,39.7年,別墅/透天,30.95,23.39,4房3廳2衛,1-3樓/3樓,無車位,1,FS201412HB,2025-09-27 12:24:08
三貴銀座套房,嘉義市嘉義市杭州四街,36.7年,套房,12.2,10.52,1房1廳1衛,4樓/0樓,無車位,268,FS204210HB,2025-09-27 12:24:08
南帝王景觀精美套房,嘉義市嘉義市東區彌陀路,29.5年,套房,12.85,7.81,1房1廳1衛,18樓/20樓,無車位,388,FS206439HB,2025-09-27 12:24:08
蘭潭DC精緻套房,嘉義市嘉義市東區小雅路,32.3年,套房,8.6,5.81,1房1衛,11樓/12樓,無車位,278,FS206509HB,2025-09-27 12:24:08
博愛路店面,嘉義市嘉義市西區博愛路二段,30.7年,店面,59.75,59.28,5房4廳4衛,1-5樓/5樓,其他,1,FS85735HB,2025-09-27 12:24:08
正自強街店住,嘉義市嘉義市自強街,33.7年,其它,63.42,61.91,7房2廳4衛,1-4樓/4樓,其他,2,FS90939HB,2025-09-27 12:24:08
首亞大富日式三房,嘉義市嘉義市西區新民路,31.8年,華廈,31.26,22.83,3房2廳1衛,6樓/6樓,無車位,698,FS94380HB,2025-09-27 12:24:08
觀天下車位三房華廈,嘉義市嘉義市新民路,31.2年,華廈,32.98,24.83,3房2廳1衛,3樓/12樓,無車位,798,FS96523HB,2025-09-27 12:24:08
蘭潭國小精美三房,嘉義市嘉義市東區小雅路,32.3年,大樓,41.69,30.37,3房2廳2衛,10樓/12樓,無車位,628,HS75924HB,2025-09-27 12:24:08
三貴大雅電梯別墅B3,嘉義市嘉義市大雅路一段,3.6年,別墅/透天,63.34,63.34,4房2廳5衛,1-3樓/3樓,其他,2,HS76784HB,2025-09-27 12:24:08
民國路金店面-A2174,嘉義市嘉義市東區,30.2年,店面,101.06,72.19,2房2廳2衛,1-2樓/7樓,其他,4,HS77829HB,2025-09-27 12:24:08
宏都宏都樓店,嘉義市嘉義市保愛二街,32.3年,店面,61.88,48.98,4房2廳2.5衛,1-3樓/12樓,無車位,1,HS81249HB,2025-09-27 12:24:18
香湖公園大空間店面住家,嘉義市嘉義市西區向榮街,45.9年,店面,56.15,54.95,8房1廳4衛,1-4樓/4樓,無車位,1,HS84423HB,2025-09-27 12:24:18
興嘉商圈套房,嘉義市嘉義市西區杭州四街,36.7年,華廈,12.19,8.64,1房1廳1衛,4樓/7樓,無車位,268,HS84603HB,2025-09-27 12:24:18
僑平國小精緻2房住家,嘉義市嘉義市西區,32.1年,華廈,20.64,12.59,2房1廳1衛,4樓/9樓,無車位,578,HS86134HB,2025-09-27 12:24:18
G1南田市場金店面,嘉義市嘉義市南田市場,,土地,19.75,,,0樓/0樓,無車位,1,FS163028HB,2025-09-27 12:24:18
湖子內商業區建地,嘉義市嘉義市湖子內段湖美小段,,土地,181.08,,,0樓/0樓,無車位,5,FS197719HB,2025-09-27 12:24:18
新民路寶雅旁套房,嘉義市嘉義市西區新民路,28.4年,華廈,9.86,6,1房1衛,3樓/0樓,無車位,288,FS201375HB,2025-09-27 12:24:18
藝術第一家高樓景觀四房平車,嘉義市嘉義市西區德明路,30.1年,大樓,49.56,34.98,4房2廳2衛,16樓/18樓,坡道平面車位,1,GS140364HB,2025-09-27 12:24:18
北社尾精美三房,嘉義市嘉義市北社尾路,32.3年,大樓,32.41,25.98,3房2廳2衛,4樓/0樓,無車位,798,FB05513GH,2025-09-27 12:24:18
南京路車庫別墅,嘉義市嘉義市西區南京路,28.0年,別墅/透天,56.68,54.38,4房3廳3衛,1-4樓/4樓,其他,1,HS47262HB,2025-09-27 12:24:18
新民路精美車位大四房,嘉義市嘉義市新民路,32.2年,華廈,50.67,34.35,4房2廳2衛,6樓/6樓,其他,999,HS79632HB,2025-09-27 12:24:18
嘉基旁氣質三房,嘉義市嘉義市東區忠孝路,45.0年,公寓,26.28,24,3房2廳1衛,2樓/4樓,無車位,698,HS80560HB,2025-09-27 12:24:18
盧義路旁都計農地-B1322,嘉義市嘉義市盧厝段,,土地,1098.68,,,0樓/0樓,無車位,7,HS83563HB,2025-09-27 12:24:18
西區北園學區稀有美別墅,嘉義市嘉義市西區北園街,17.3年,別墅/透天,50.34,49.09,4房3廳3衛,1-3樓/3樓,無車位,1,HS84113HB,2025-09-27 12:24:18
嘉義市盧厝段都內農地,嘉義市嘉義市盧厝段,,土地,2405.18,,,0樓/0樓,無車位,5,HS85079HB,2025-09-27 12:24:18
盧厝輕屋齡挑高雙車庫別墅,嘉義市嘉義市盧義路,7.7年,別墅/透天,73.11,73.07,4房2廳4衛,1-4樓/4樓,其他,2,HS86560HB,2025-09-27 12:24:18
好市多旁3年屋別墅,嘉義市嘉義市東區,2.9年,別墅/透天,47.8,44.72,3房2廳3衛,1-3樓/3樓,無車位,1,HS86577HB,2025-09-27 12:24:18
嘉義火車站文創園區旁大透天,嘉義市嘉義市中山路,54.2年,別墅/透天,146.9,146.9,11房6廳6衛,4樓/4樓,無車位,11,ZB05720GH,2025-09-27 12:24:18
金財神1+1房,嘉義市嘉義市民族路,32.9年,華廈,21.49,16.82,1房1廳1衛,9樓/10樓,無車位,560,FS184084HB,2025-09-27 12:24:18
育人路旁小農地II(多筆可選),嘉義市嘉義市何庄段,,土地,96.96,,,0樓/0樓,無車位,504,FS188255HB,2025-09-27 12:24:18
中興路店面,嘉義市嘉義市中興路,38.1年,店面,89.07,84.55,,-1-4樓/4樓,無車位,2,FS194022HB,2025-09-27 12:24:27
東洋新村庭院美墅,嘉義市嘉義市東區東洋新?,40.8年,別墅/透天,34.79,27.23,4房2廳4衛,1-3樓/0樓,其他,1,FS197629HB,2025-09-27 12:24:27
新生路金店面,嘉義市嘉義市東區新生路,57.7年,店面,33.9,33.9,3房2廳2衛,1-2樓/0樓,其他,1,FS199032HB,2025-09-27 12:24:27
東區近台林街都市計畫農地 (專,嘉義市嘉義市頂庄段,,土地,134.92,,,0樓/0樓,無車位,918,FS203835HB,2025-09-27 12:24:27
湖子內巨蟹座全新華廈,嘉義市嘉義市西區健康十六街,1.4年,華廈,32.47,22.06,2房2廳2衛,5樓/6樓,其他,988,FS204008HB,2025-09-27 12:24:27
竹圍子段二小段土地(持分),嘉義市嘉義市竹圍子段二小段,,土地,39.25,,,0樓/0樓,無車位,1,OS214485HB,2025-09-27 12:24:27
興嘉大面寬別墅,嘉義市嘉義市漢口路,40.8年,別墅/透天,31.02,22.55,4房2廳3衛,1-2樓/2樓,其他,1,FS90981HB,2025-09-27 12:24:27
檜意村旁精緻套房,嘉義市嘉義市林森西路,41.7年,華廈,10.95,8.29,1房1廳1衛,10樓/12樓,無車位,488,FS92629HB,2025-09-27 12:24:27
林森國小旁獨棟別墅,嘉義市嘉義市東區林森東路,48.2年,別墅/透天,45.53,45.53,5房2廳4衛,1-2樓/2樓,無車位,1,HS72546HB,2025-09-27 12:24:27
曼哈頓套房+車位-A2539,嘉義市嘉義市彌陀路,33.4年,套房,23.85,7.66,1房1衛,10樓/12樓,坡道機械車位,498,HS79623HB,2025-09-27 12:24:27
後庄親水公園3房平車,嘉義市嘉義市興仁街,30.8年,華廈,40.84,26.61,3房2廳2衛,5樓/9樓,坡道平面車位,898,HS79660HB,2025-09-27 12:24:27
玉山路健身公寓,嘉義市嘉義市西區玉山路,32.9年,公寓,36.4,30.57,3房2廳2衛,5樓/5樓,無車位,428,HS81867HB,2025-09-27 12:24:27
嘉義交流道附近特定區都計農地A,嘉義市嘉義市溪東段,,土地,639.84,,,0樓/0樓,無車位,2,HS83631HB,2025-09-27 12:24:27
後火站6套房+1店面,嘉義市嘉義市西區友竹街,9.3年,店面,68.11,68.07,6房1廳7衛,1-4樓/4樓,無車位,2,HS84543HB,2025-09-27 12:24:27
皇品酒店旁店住,嘉義市嘉義市自由路,31.3年,店面,62.4,46.92,4房3衛,1-3樓/16樓,其他,2,FS174328HB,2025-09-27 12:24:27
湖子內全新電梯別墅,嘉義市嘉義市西區健康八街,1.8年,別墅/透天,93,87,5房2廳6衛,1-4樓/0樓,其他,3,FS183130HB,2025-09-27 12:24:27
友愛路旁美建地,嘉義市嘉義市北社尾段保安小段,,土地,26.32,,,0樓/0樓,無車位,840,FS183423HB,2025-09-27 12:24:27
東方之珠美3房,嘉義市嘉義市永吉一街,30.6年,華廈,37.52,26.72,3房2廳2衛,4樓/7樓,無車位,698,FS195642HB,2025-09-27 12:24:27
嘉義公園旁套房,嘉義市嘉義市東區民權路,30.5年,套房,14.75,8.47,1房1廳1衛,6樓/0樓,無車位,388,FS197537HB,2025-09-27 12:24:27
㊣南京路店面,嘉義市嘉義市西區南京路,24.8年,店面,73.27,60.83,6房3廳6衛,1-4樓/0樓,其他,1,FS197771HB,2025-09-27 12:24:27
湖子內一期新車庫美透天,嘉義市嘉義市東區,2.0年,別墅/透天,56.44,52.91,4房3廳5衛,1-3樓/0樓,無車位,2,FS198818HB,2025-09-27 12:24:40
B23大雅路邊間三車位別墅,嘉義市嘉義市大雅路一段,30.2年,別墅/透天,71.4,69.27,5房2廳4衛,1-5樓/0樓,其他,1,FS199605HB,2025-09-27 12:24:40
蘭潭DC精美套房B,嘉義市嘉義市東區小雅路,32.3年,套房,8.25,4.82,1房1廳1衛,9樓/0樓,無車位,277,FS200537HB,2025-09-27 12:24:40
世賢路林蔭大道黃金店住,嘉義市嘉義市西區世賢路一段,33.2年,店面,36.81,30.34,3房2廳2衛,1樓/14樓,無車位,1,FS200592HB,2025-09-27 12:24:40
嘉北國小店面,嘉義市嘉義市東區嘉北街,32.9年,店面,43.05,33.12,1衛,-1-1樓/7樓,無車位,1,FS203792HB,2025-09-27 12:24:40
耐斯百貨商圈15米路雙車庫別墅,嘉義市嘉義市東區保成路,12.5年,別墅/透天,66.03,62.97,4房3廳5衛,1-3樓/3樓,無車位,2,FS204287HB,2025-09-27 12:24:40
興嘉田字型車庫透天,嘉義市嘉義市漢口路,40.8年,別墅/透天,31.02,31.02,4房2廳3衛,1-4樓/4樓,其他,985,1976335CT,2025-09-27 12:24:40
興達路金店住,嘉義市嘉義市興達路,28.5年,其它,83.14,77.81,6房3廳5衛,1-5樓/5樓,無車位,2,2031990CT,2025-09-27 12:24:40
友愛路店住,嘉義市嘉義市友愛路,55.8年,其它,32.51,32.51,4房3廳4衛,1-2樓/2樓,無車位,1,2038569CT,2025-09-27 12:24:40
南京路收租9房,嘉義市嘉義市南京路,30.6年,別墅/透天,64.54,64.53,9房1廳9衛,1-5樓/5樓,無車位,1,2042706CT,2025-09-27 12:24:40
湖子內氣派精緻四房,嘉義市嘉義市西區新民路,32.2年,華廈,50.67,34.35,4房2廳2衛,6樓/6樓,無車位,999,FS93475HB,2025-09-27 12:24:40
大業國中旁精美住家,嘉義市嘉義市東區吳鳳南路,45.1年,別墅/透天,30.55,29.17,4房2廳2衛,1-2樓/2樓,無車位,1,FS94604HB,2025-09-27 12:24:40
大雅商圈全新電梯美墅C,嘉義市嘉義市潭頂路,3.3年,別墅/透天,89.91,89.79,4房3廳6衛,1-4樓/4樓,其他,3,HS75455HB,2025-09-27 12:24:40
富貴天地美4房,嘉義市嘉義市西區,31.7年,大樓,45.64,28.6,4房2廳2衛,8樓/12樓,其他,1,HS78608HB,2025-09-27 12:24:40
嘉義公園靜巷透天,嘉義市嘉義市東區民權路,53.2年,別墅/透天,29.65,29.65,2房2廳2衛,1-2樓/2樓,無車位,838,HS82507HB,2025-09-27 12:24:40
北社尾全新面寬別墅,嘉義市嘉義市西區北社尾路,0.5年,別墅/透天,58.13,54.64,3房3廳4衛,1-3樓/3樓,無車位,1,HS84875HB,2025-09-27 12:24:40
文雅國小大地坪別墅,嘉義市嘉義市東區文雅街,25.8年,別墅/透天,98.7,87.58,6房3廳4衛,-1-4樓/4樓,無車位,2,HS85253HB,2025-09-27 12:24:40
大寶鎮大坪數3房,嘉義市嘉義市東區忠孝路,30.0年,大樓,37.95,28.71,3房2廳2衛,3樓/11樓,無車位,838,HS85702HB,2025-09-27 12:24:40
雙車聚富・湖子內全新店墅,嘉義市嘉義市健康二路,2.1年,別墅/透天,56.74,56.74,4房2廳4衛,1-3樓/3樓,其他,2,HS86144HB,2025-09-27 12:24:40
E7嘉義公園超大辦公室,嘉義市嘉義市嘉義公園,30.5年,華廈,125.89,107.25,1衛,-1樓/7樓,無車位,588,FS162209HB,2025-09-27 12:24:40
G4宣信美建地,嘉義市嘉義市宣信,,土地,83.05,,,0樓/0樓,無車位,1,FS167326HB,2025-09-27 12:24:49
耐斯商圈3房公寓,嘉義市嘉義市中庄里海埔新村,42.5年,公寓,27.85,25.42,3房2廳2衛,4樓/5樓,無車位,498,FS177250HB,2025-09-27 12:24:49
南興公園車位美三房,嘉義市嘉義市東區南興路,32.4年,華廈,45.55,24.97,3房2廳2衛,5樓/6樓,其他,858,FS185118HB,2025-09-27 12:24:49
東義路都計內農地,嘉義市嘉義市崎頂段,,土地,896.61,,,0樓/0樓,無車位,2,FS196238HB,2025-09-27 12:24:49
健康九路角地B,嘉義市嘉義市湖子內段新民小段,,土地,313.17,,,0樓/0樓,無車位,12,FS197895HB,2025-09-27 12:24:49
民權路輕奢小套房,嘉義市嘉義市民權路,30.5年,套房,14.76,8.47,1房1衛,6樓/7樓,無車位,373,FS197962HB,2025-09-27 12:24:49
蘭潭DC漂亮3房,嘉義市嘉義市小雅路,32.3年,大樓,32.87,23.24,3房2廳1衛,16樓/16樓,無車位,668,FS198490HB,2025-09-27 12:24:49
蘭潭國小全新雙車庫電梯別墅(旅,嘉義市嘉義市東區潭頂路,3.3年,別墅/透天,86.4,85.4,4房3廳6衛,1-5樓/0樓,其他,3,FS198523HB,2025-09-27 12:24:49
育人路建地63.8坪,嘉義市嘉義市何庄段,,土地,63.83,,,0樓/0樓,無車位,1,FS199801HB,2025-09-27 12:24:49
南帝王溫馨兩房,嘉義市嘉義市彌陀路,29.5年,大樓,28.54,21.25,2房1廳1衛,10樓/20樓,無車位,598,FS200256HB,2025-09-27 12:24:49
後庄麥當勞健身大三房,嘉義市嘉義市東區溪興街,42.7年,公寓,34.43,29.62,3房2廳2衛,4樓/5樓,無車位,650,FS202179HB,2025-09-27 12:24:49
福容飯店旁車位美三房,嘉義市嘉義市西區興達路,30.8年,大樓,38,25.2,3房2廳2衛,14樓/14樓,其他,888,FS202587HB,2025-09-27 12:24:49
湖子內全新雙車庫電梯別墅A,嘉義市嘉義市順興六街,1.4年,別墅/透天,70.98,70.98,4房2廳5衛,1-4樓/4樓,其他,3,FS202860HB,2025-09-27 12:24:49
夢想MORE優質兩房,嘉義市嘉義市西區,4.4年,華廈,27.41,16.09,2房1廳2衛,5樓/10樓,無車位,798,FS203947HB,2025-09-27 12:24:49
後站三房  ★影音空拍在中信嘉義玉山店,嘉義市嘉義市雙竹街,31.9年,大樓,37.7,28.5,3房2廳2衛,7樓/7樓,升降機械車位,898,1981421CT,2025-09-27 12:24:49
南興國中車位美3房,嘉義市嘉義市東區南興路,30.4年,華廈,48.58,28.02,3房2廳2衛,2樓/0樓,其他,900,FB05139GH,2025-09-27 12:24:49
博愛宮廷漂亮3房,嘉義市嘉義市北港路,33.2年,華廈,29.12,23.49,3房2廳2衛,1樓/5樓,無車位,776,FS93036HB,2025-09-27 12:24:49
耐斯商圈市中心黃金建地,嘉義市嘉義市頂庄段,,土地,158.81,,,0樓/0樓,無車位,4,HS82010HB,2025-09-27 12:24:49
劉厝邊間電梯別墅-A2111,嘉義市嘉義市大聖路,11.4年,別墅/透天,94.5,94.5,5房4廳6衛,1-4樓/0樓,其他,3,HS85071HB,2025-09-27 12:24:49
南帝王漂亮3房,嘉義市嘉義市東區彌陀路,29.5年,大樓,32.03,25.2,3房2廳1衛,6樓/20樓,無車位,668,HS86268HB,2025-09-27 12:24:49
民生南路大面寬透天,嘉義市嘉義市西區民生南路,40.8年,別墅/透天,31.17,29,5房3廳2衛,1-2樓/0樓,無車位,948,FS170120HB,2025-09-27 12:24:58
後庄麥當勞健身3房,嘉義市嘉義市溪興街,42.7年,公寓,34.44,29.62,3房2廳2衛,4樓/5樓,無車位,650,FS178509HB,2025-09-27 12:24:58
文化公園旁透天,嘉義市嘉義市成仁街,73.7年,別墅/透天,13.04,13.04,1房1廳1衛,1樓/0樓,無車位,800,FS188046HB,2025-09-27 12:24:58
E35嘉義家職旁精緻美三房,嘉義市嘉義市嘉義家職,31.3年,華廈,34.12,23.69,3房2廳2衛,7樓/7樓,其他,898,FS189107HB,2025-09-27 12:24:58
蘭潭DC精美套房A,嘉義市嘉義市東區小雅路,32.3年,套房,8.48,5.2,1房1廳1衛,9樓/0樓,無車位,275,FS200529HB,2025-09-27 12:24:58
興嘉商圈整新溫馨3房,嘉義市嘉義市西區,32.8年,華廈,34.22,22.37,3房2廳2衛,1樓/6樓,無車位,898,FS202880HB,2025-09-27 12:24:58
嘉義體育場旁3房+車位,嘉義市嘉義市東區,31.3年,華廈,32.5,19.95,3房2廳2衛,5樓/7樓,其他,758,FS203224HB,2025-09-27 12:24:58
港坪公園旁大面寬建地,嘉義市嘉義市港子坪段,,土地,326.1,,,0樓/0樓,無車位,12,FS203760HB,2025-09-27 12:24:58
火車站前三角窗店面,嘉義市嘉義市仁愛路,27.8年,店面,34,34,,1-2樓/2樓,無車位,2,FS204460HB,2025-09-27 12:24:58
商業區仁愛路大透天,嘉義市嘉義市西區,51.3年,別墅/透天,47.38,47.38,14房4廳6衛,1-2樓/2樓,無車位,1,FS204472HB,2025-09-27 12:24:58
水源地小筆農地,嘉義市嘉義市長竹段,,土地,101.04,,,0樓/0樓,無車位,580,FS205237HB,2025-09-27 12:24:58
好市多樓中樓五房,嘉義市嘉義市忠孝路,30.0年,大樓,31.67,22.94,5房2廳2衛,3樓/0樓,無車位,758,FS205586HB,2025-09-27 12:24:58
彌陀夜市基本款3房,嘉義市嘉義市東區彌陀路,29.5年,大樓,32.01,22.98,3房2廳1衛,6樓/20樓,無車位,668,FS205806HB,2025-09-27 12:24:58
