標題,地址,屋齡,類型,建坪,主+陽,格局,樓層,車位,總價(萬),編號,抓取時間
C213市郊大地坪獨棟別墅,台東縣臺東市吉林路一段,42.3年,別墅/透天,26.03,26.03,5房4廳3衛,1樓/1樓,無車位,968,PS114199HB,2025-09-30 16:56:27
【專任】卑南買地送屋建地,台東縣臺東市區,,土地,114.78,,,0樓/0樓,無車位,918,PS114629HB,2025-09-30 16:56:27
D188更生路三臨路店住,台東縣臺東市更生路,32.1年,別墅/透天,64.09,64.09,4房2廳3衛,1-4樓/0樓,無車位,1,PS117379HB,2025-09-30 16:56:27
建168 市區百坪建地B,台東縣臺東市新生段,,土地,116.77,,,0樓/0樓,無車位,2,PS117504HB,2025-09-30 16:56:27
雲南路建地B,台東縣臺東市區,,土地,182.08,,,0樓/0樓,無車位,1,PS120913HB,2025-09-30 16:56:27
安慶潛力店宅【專】,台東縣臺東市安慶街,63.3年,別墅/透天,20.42,20.42,2房3廳2衛,1-2樓/2樓,無車位,1,PS121272HB,2025-09-30 16:56:27
J517都蘭省道旁農地+資材室,台東縣東河鄉萬年段,,土地,418.36,,,0樓/0樓,無車位,836,PS122904HB,2025-09-30 16:56:27
邊間獨棟別墅,台東縣臺東市區,12.1年,別墅/透天,77.13,77.13,7房1廳8衛,1-3樓/3樓,其他,2,PS123251HB,2025-09-30 16:56:35
近新站農地,台東縣臺東市區,,土地,1085.11,,,0樓/0樓,無車位,1,LS98053HB,2025-09-30 16:56:35
吉人天相大透天(毛胚屋),台東縣臺東市吉泰路,44.7年,別墅/透天,140.18,31.7,,1樓/1樓,無車位,1,LS98710HB,2025-09-30 16:56:35
B121明星學區透天,台東縣臺東市更生路,45.2年,別墅/透天,27.64,27.64,4房2廳2衛,1-2樓/2樓,無車位,1,PS107353HB,2025-09-30 16:56:35
C223吉祥整新車庫美墅,台東縣臺東市祥和路,32.6年,別墅/透天,41.79,41.79,4房3廳2衛,1-3樓/0樓,無車位,968,PS115299HB,2025-09-30 16:56:35
B160池上鄉村懷舊老厝,台東縣池上鄉魏厝,43.9年,別墅/透天,40.92,40.92,3房2廳2衛,1樓/0樓,無車位,1,PS119587HB,2025-09-30 16:56:35
台東市區新生路上黃金店面,台東縣臺東市新生路,56.2年,別墅/透天,46.77,41.56,1房2廳1衛,1-2樓/2樓,無車位,1,PS122878HB,2025-09-30 16:56:35
初鹿莊園酒店,台東縣卑南鄉文泰路,7.1年,其它,355.84,339.34,18房1廳18衛,1-3樓/3樓,無車位,12,PS123406HB,2025-09-30 16:56:35
知本九族套房C,台東縣卑南鄉溫泉路,30.5年,華廈,11.39,9.31,1房1衛,7樓/10樓,無車位,152,PB02816GH,2025-09-30 16:56:35
泰安農地,台東縣卑南鄉泰安段,,土地,2663.7,,,0樓/0樓,無車位,1,PB03671GH,2025-09-30 16:56:35
迪化街透天,台東縣臺東市迪化街,45.4年,別墅/透天,23.27,23.27,2房2廳2衛,1-2樓/0樓,無車位,550,PB03831GH,2025-09-30 16:56:35
南王三房公寓一樓A公68,台東縣臺東市市區,1.3年,公寓,35.26,23.94,3房2廳2衛,1樓/5樓,無車位,898,PB04036GH,2025-09-30 16:56:35
近中華路建地,台東縣臺東市梧州段,,土地,126.6,,,0樓/0樓,無車位,2,PB04102GH,2025-09-30 16:56:35
北里部落灣農地,台東縣太麻里鄉太麻里北太麻里段,,土地,1389.99,,,0樓/0樓,無車位,1,PB04156GH,2025-09-30 16:56:35
永安樂居別墅,台東縣臺東市永安街,28.2年,別墅/透天,68.93,60.44,5房2廳4衛,1-3樓/0樓,無車位,1,PB04318GH,2025-09-30 16:56:35
仁昌12套房獨棟別墅,台東縣臺東市區,3.7年,別墅/透天,135.35,124.55,12房12衛,1-3樓/3樓,無車位,3,PS105637HB,2025-09-30 16:56:35
B170貴陽新韻靜謐雅居,台東縣臺東市貴陽街,52.7年,其它,10.84,10.84,2房2廳2衛,1樓/0樓,無車位,398,PS115158HB,2025-09-30 16:56:35
加路蘭16分農地,台東縣臺東市區,,土地,4820.86,,,0樓/0樓,無車位,2,PS117816HB,2025-09-30 16:56:35
知本富裕路建地,台東縣臺東市區,,土地,59.51,,,0樓/0樓,無車位,670,PS118217HB,2025-09-30 16:56:35
C262中興新村青春別墅,台東縣臺東市中興路三段,1.8年,別墅/透天,58.23,55.29,5房2廳5衛,1-3樓/0樓,無車位,1,PS121108HB,2025-09-30 16:56:35
都計內資材室果園,台東縣臺東市區,,土地,800.11,,,0樓/0樓,無車位,1,PS123082HB,2025-09-30 16:56:43
鄭州街店住,台東縣臺東市區,42.5年,店面,46.34,46.34,3房3廳2衛,1-2樓/0樓,無車位,1,PS123522HB,2025-09-30 16:56:43
漢中社區100分別墅A別105,台東縣臺東市漢中街,32.8年,別墅/透天,58.1,58.1,4房2廳4衛,1-3樓/0樓,無車位,2,LB07310GH,2025-09-30 16:56:43
知本清新生活宅A,台東縣臺東市雲南路,21.0年,別墅/透天,53.11,44.22,4房2廳3衛,1-3樓/3樓,無車位,720,LS87658HB,2025-09-30 16:56:43
良辰美景縱谷線農地,台東縣鹿野鄉中華路一段,,土地,1229.31,,,0樓/0樓,無車位,1,LS98216HB,2025-09-30 16:56:43
近東大海景農舍,台東縣臺東市西康路一段,17.9年,其它,84.97,84.97,6房2廳3衛,1-2樓/2樓,無車位,5,PB03894GH,2025-09-30 16:56:43
四房多用途店住,台東縣臺東市區,30.7年,店面,57.89,48.66,4房2廳3衛,1-2樓/10樓,無車位,1,LS116050HB,2025-09-30 16:56:43
市區8米8面寬別墅,台東縣臺東市區,24.5年,別墅/透天,73.17,72.21,5房3廳4衛,1-4樓/4樓,無車位,1,PS104193HB,2025-09-30 16:56:43
農214 太麻里外環方正農地,台東縣太麻里鄉太麻里,,土地,1430.58,,,0樓/0樓,無車位,6,PS109670HB,2025-09-30 16:56:43
農217緣份農地 1,台東縣臺東市知本路二段,,土地,1206.67,,,0樓/0樓,無車位,2,PS109813HB,2025-09-30 16:56:43
D171市郊生財需整修店住,台東縣臺東市中興路五段,41.6年,別墅/透天,36.29,36.29,5房2廳2衛,1-2樓/0樓,無車位,680,PS114775HB,2025-09-30 16:56:43
F310尚武前後臨路商業建地,台東縣大武鄉尚武段,,土地,102.46,,,0樓/0樓,無車位,1,PS115541HB,2025-09-30 16:56:43
寶桑路建地,台東縣臺東市區,,土地,32.97,,,0樓/0樓,無車位,1,PS121278HB,2025-09-30 16:56:43
東美館一樓美三房,台東縣臺東市區,2.8年,大樓,50.38,30.67,3房2廳2衛,1樓/15樓,無車位,1,PS121978HB,2025-09-30 16:56:43
B1-21志航路卑南全新商圈店住,台東縣臺東市志航路1段,0.7年,其它,65.98,65.98,,1-3樓/3樓,無車位,2,2033851CT,2025-09-30 16:56:43
瑞源環山三甲投資農地,台東縣臺東市鹿野鄉,,土地,11690.57,,,0樓/0樓,無車位,4,LS81192HB,2025-09-30 16:56:43
鐵花商圈店住,台東縣臺東市鐵花路,1.6年,店面,84.26,78.85,4房2廳5衛,1-3樓/3樓,無車位,3,PB02585GH,2025-09-30 16:56:43
中華路三角窗店面A店141,台東縣臺東市市區,21.3年,店面,78.35,45.82,1廳1衛,1樓/1樓,無車位,3,PB03791GH,2025-09-30 16:56:43
池上市區建地,台東縣池上鄉大埔段,,土地,21.65,,,0樓/0樓,無車位,580,PB03951GH,2025-09-30 16:56:43
大同富御全新3房含車位A公61,台東縣臺東市市區,0.7年,大樓,53.6,25.68,3房2廳2衛,3樓/14樓,無車位,1,PB03999GH,2025-09-30 16:56:43
紅葉原保地C,台東縣延平鄉紅葉段,,土地,411.4,,,0樓/0樓,無車位,120,PB04142GH,2025-09-30 16:56:54
志航二街全新別墅A別130,台東縣臺東市市區,0.3年,別墅/透天,54.79,54.79,4房2廳5.5衛,1-3樓/3樓,無車位,1,PB04176GH,2025-09-30 16:56:54
仁昌街大面寬別墅A別181,台東縣臺東市市區,29.4年,別墅/透天,67.44,65.56,5房2廳3衛,1-3樓/3樓,無車位,1,PB04188GH,2025-09-30 16:56:54
賓朗小農地,台東縣卑南鄉初鹿段,,土地,515.16,,,0樓/0樓,無車位,180,PB04257GH,2025-09-30 16:56:54
新站轉角建地,台東縣臺東市岩灣段,,土地,123.58,,,0樓/0樓,無車位,2,PB04270GH,2025-09-30 16:56:54
J456都蘭成蕉海景農地,台東縣東河鄉南都蘭段,,土地,2273.6,,,0樓/0樓,無車位,2,PS114392HB,2025-09-30 16:56:54
別67盎然綠意獨棟大別墅,台東縣臺東市中興路三段,24.9年,別墅/透天,169.55,158.87,14房3廳7衛,1-4樓/4樓,無車位,3,PS116041HB,2025-09-30 16:56:54
C142近農專大面寬別墅,台東縣臺東市太原路一段,10.8年,別墅/透天,73.93,71.54,5房2廳5衛,1-3樓/0樓,無車位,1,PS116362HB,2025-09-30 16:56:54
近台東車站正省道旁9.4分農地,台東縣臺東市志航路三段,,土地,2846.13,,,0樓/0樓,無車位,4,PS119414HB,2025-09-30 16:56:54
大鎮景觀電梯華廈,台東縣臺東市區,29.3年,華廈,21.87,16.51,1房2廳1衛,8樓/9樓,無車位,588,PS120209HB,2025-09-30 16:56:54
H092關山月野2.5分農地,台東縣關山鎮月野段,,土地,768.96,,,0樓/0樓,無車位,308,PS120655HB,2025-09-30 16:56:54
F271開發隊買建地送屋,台東縣臺東市知本路二段,,土地,45.38,,,0樓/0樓,無車位,468,PS121706HB,2025-09-30 16:56:54
大鎮優美3房華廈,台東縣臺東市區,29.3年,華廈,37.93,27.03,3房2廳2衛,2樓/7樓,其他,728,PS122756HB,2025-09-30 16:56:54
豐里方正農地,台東縣臺東市台東縣,,土地,771.41,,,0樓/0樓,無車位,603,PB03263GH,2025-09-30 16:56:54
台11都計漂亮農地,台東縣臺東市臨海路二段,,土地,7992.73,,,0樓/0樓,無車位,19,PB03503GH,2025-09-30 16:56:54
建農萬得福農地,台東縣臺東市知本路一段,,土地,1669.8,,,0樓/0樓,無車位,1,PB03516GH,2025-09-30 16:56:54
文山雅緻8年別墅,台東縣臺東市文山路,8.5年,別墅/透天,71.14,66.22,4房3廳5衛,1-3樓/3樓,無車位,2,PB03979GH,2025-09-30 16:56:54
大同富御高樓層全新2房A公63,台東縣臺東市市區,0.7年,大樓,33.48,19,2房2廳2衛,13樓/14樓,無車位,1,PB04003GH,2025-09-30 16:56:54
龍田豐收農地,台東縣鹿野鄉四維段,,土地,4179.44,,,0樓/0樓,無車位,2,PB04094GH,2025-09-30 16:56:54
秀泰旁金賺錢店住A店159,台東縣臺東市市區,67.3年,店面,79.08,79.08,11房1廳4衛,1-2樓/2樓,無車位,8,PB04275GH,2025-09-30 16:56:54
近關山崁頂農地,台東縣海端鄉崁頂段,,土地,4888.4,,,0樓/0樓,無車位,598,PB04298GH,2025-09-30 16:57:02
F210最美都蘭大建地,台東縣東河鄉都蘭,,土地,206.61,,,0樓/0樓,無車位,2,LS118660HB,2025-09-30 16:57:02
近榮民醫院店住,台東縣臺東市區,47.2年,店面,33.94,33.94,3房2廳2衛,1-2樓/2樓,無車位,1,PS110866HB,2025-09-30 16:57:02
J447長濱超海景農地,台東縣長濱鄉永福段,,土地,1317.14,,,0樓/0樓,無車位,1,PS113637HB,2025-09-30 16:57:02
C209鎮樂觀步清雅閒居,台東縣卑南鄉溫泉村民生路,19.0年,其它,60.42,57.15,4房2廳2衛,1-2樓/2樓,無車位,3,PS114083HB,2025-09-30 16:57:02
勝利二樓公寓,台東縣臺東市區,42.6年,公寓,35.13,32.77,3房2廳2衛,2樓/4樓,無車位,488,PS117874HB,2025-09-30 16:57:02
中興路店面,台東縣臺東市區,42.0年,店面,27.93,26.97,2房2廳2衛,1樓/4樓,無車位,750,PS118868HB,2025-09-30 16:57:02
東大旁農地,台東縣臺東市區,,土地,909.17,,,0樓/0樓,無車位,681,PS120040HB,2025-09-30 16:57:02
雙車庫優質別墅,台東縣臺東市區,29.4年,別墅/透天,67.43,65.55,5房2廳3衛,1-3樓/0樓,其他,1,PS120551HB,2025-09-30 16:57:02
別142 市區四套房別墅,台東縣臺東市新站三街,14.3年,別墅/透天,36.3,33.81,4房2廳5衛,3樓/3樓,無車位,1,PS122027HB,2025-09-30 16:57:02
別150 戀戀太平別墅A3,台東縣卑南鄉太平路,1.4年,別墅/透天,51.47,46.9,3房2廳4衛,3樓/0樓,無車位,1,PS123110HB,2025-09-30 16:57:02
台東站前商業用地,台東縣臺東市岩灣段,,土地,66.24,,,0樓/0樓,無車位,1,YS183560HB,2025-09-30 16:57:02
近農專都計農地A農68,台東縣臺東市豐年路一段,,土地,1638.15,,,0樓/0樓,無車位,2,LB06229GH,2025-09-30 16:57:02
太麻里美建地2D建49,台東縣太麻里鄉太麻里,,土地,72.96,,,0樓/0樓,無車位,510,PB03469GH,2025-09-30 16:57:02
中華路買地送屋,台東縣臺東市中華路二段,,土地,34.34,,,0樓/0樓,無車位,1,PB03610GH,2025-09-30 16:57:02
長沙國宅頂樓公寓A公67,台東縣臺東市市區,31.8年,公寓,35.34,30.86,3房2廳2衛,4樓/4樓,無車位,580,PB03991GH,2025-09-30 16:57:02
日光別墅A別179,台東縣臺東市市區,11.1年,別墅/透天,69.67,60.65,5房2廳5衛,1-3樓/3樓,無車位,1,PB04229GH,2025-09-30 16:57:02
近知本都內農地B,台東縣臺東市建華段,,土地,278.8,,,0樓/0樓,無車位,334,PB04306GH,2025-09-30 16:57:02
中正路商業區店住,台東縣臺東市中正路,60.2年,店面,56.45,56.45,6房2廳2.5衛,1-3樓/3樓,無車位,1,PB04327GH,2025-09-30 16:57:02
成功巷內透天B透08,台東縣成功鎮民生路,37.7年,別墅/透天,42.6,40.65,4房2廳1.5衛,1-2樓/2樓,無車位,500,PB04344GH,2025-09-30 16:57:02
台東安慶67精品會館,台東縣臺東市安慶街,29.2年,華廈,657.99,612.98,25房25衛,1-6樓/6樓,無車位,15,QS40829HB,2025-09-30 16:57:11
F258都計內大建地送平房,台東縣臺東市雲南路,,土地,269.23,,,0樓/0樓,無車位,1,PS108496HB,2025-09-30 16:57:11
近知本台11線建地,台東縣臺東市區,,土地,13.01,,,0樓/0樓,無車位,288,PS118577HB,2025-09-30 16:57:11
C257漢中邊間有車庫別墅,台東縣臺東市漢中街,29.5年,別墅/透天,62.84,50.63,4房2衛,1-4樓/4樓,其他,1,PS120486HB,2025-09-30 16:57:11
太平精緻全新別墅Ａ７,台東縣卑南鄉太平路,1.4年,別墅/透天,50.51,45.68,4房2廳4衛,1-3樓/3樓,無車位,1,PS121676HB,2025-09-30 16:57:11
E2-2知本溫泉室內18坪大套房,台東縣卑南鄉龍泉路,31.9年,大樓,27.39,18.99,,1樓/8樓,無車位,220,2017483CT,2025-09-30 16:57:11
海岸澳洲風格別墅,台東縣成功鎮和平北,14.6年,其它,41.05,41.05,4房3廳5衛,1樓/1樓,無車位,1,PB02517GH,2025-09-30 16:57:11
更生路旗艦店面,台東縣臺東市更生路,15.7年,店面,209.3,198.59,3房2廳2衛,1-2樓/2樓,無車位,9,PB02589GH,2025-09-30 16:57:11
關山清幽農舍F別53,台東縣關山鎮崁頂,30.3年,其它,53.27,53.27,5房3廳2衛,1樓/1樓,無車位,1,PB03587GH,2025-09-30 16:57:11
有車位三房電梯公寓A公72,台東縣臺東市市區,4.3年,華廈,30.66,19.92,3房2廳2衛,3樓/5樓,無車位,1,PB04133GH,2025-09-30 16:57:11
石川新市鎮建地,台東縣臺東市吉林路一段,,土地,214.32,,,0樓/0樓,無車位,3,PB04137GH,2025-09-30 16:57:11
鐵道旁美別墅B 73,台東縣臺東市新生路,4.3年,別墅/透天,23.04,22.26,1房1廳2衛,1-2樓/2樓,無車位,1,LS118011HB,2025-09-30 16:57:11
F25630米路旁建地Ａ,台東縣臺東市民航路,,土地,37.96,,,0樓/0樓,無車位,638,PS108243HB,2025-09-30 16:57:11
G294利嘉-太利嗨農地A,台東縣卑南鄉利嘉路,,土地,1059.36,,,0樓/0樓,無車位,875,PS112240HB,2025-09-30 16:57:11
B174長濱省道旁連棟透天,台東縣長濱鄉長濱,11.1年,別墅/透天,113.43,113.43,9房2廳9衛,1-2樓/0樓,無車位,4,PS116002HB,2025-09-30 16:57:11
加路蘭有海景農地,台東縣臺東市區,,土地,2081.46,,,0樓/0樓,無車位,922,PS117822HB,2025-09-30 16:57:11
D192志航路金旺全新店住B,台東縣臺東市志航路一段,0.7年,別墅/透天,64.91,61.4,4房1廳5衛,1-3樓/0樓,無車位,2,PS118595HB,2025-09-30 16:57:11
學區巷內透天B,台東縣臺東市區,48.5年,別墅/透天,26.29,26.29,4房2廳1.5衛,1-2樓/2樓,無車位,700,PS119168HB,2025-09-30 16:57:11
D202正氣三角窗店面,台東縣臺東市正氣路,48.9年,店面,88.47,88.47,5房2廳2衛,-1-3樓/3樓,無車位,3,PS119324HB,2025-09-30 16:57:11
C260東浪海景獨棟美墅,台東縣成功鎮都歷路,3.9年,別墅/透天,94.66,94.66,4房1廳6衛,1-2樓/0樓,無車位,3,PS120710HB,2025-09-30 16:57:11
富岡海景店住,台東縣臺東市區,44.2年,店面,16.27,16.27,4房3衛,1-2樓/2樓,無車位,780,PS121264HB,2025-09-30 16:57:18
店101 太麻里市場店住,台東縣太麻里鄉太麻里市隆路,50.6年,店面,25.23,25.23,,2樓/0樓,無車位,538,PS122359HB,2025-09-30 16:57:18
5699-台東空軍機場旁美地,台東縣臺東市志航路三段,,土地,1309.66,,,0樓/0樓,無車位,168,PS122748HB,2025-09-30 16:57:18
店102 車站典藏電梯店住A戶,台東縣臺東市興安路二段,8.2年,店面,118.43,111.27,11房1廳12衛,4樓/0樓,無車位,2,PS123080HB,2025-09-30 16:57:18
F352海風尚武建地+屋,台東縣大武鄉尚武段,,土地,87.76,,,0樓/0樓,無車位,998,PS123481HB,2025-09-30 16:57:18
F33-成功鎮市區建地,台東縣成功鎮民生路,,土地,59.62,,,0樓/0樓,無車位,780,1904110CT,2025-09-30 16:57:18
更生路邊間店住,台東縣臺東市新生,48.0年,店面,52.71,52.71,5房2廳7衛,1-2樓/0樓,無車位,2,LB03516GH,2025-09-30 16:57:18
知本富貴街套房(五)D公26,台東縣臺東市富貴街,31.9年,公寓,13.91,9.17,1房1衛,2樓/6樓,無車位,98,PB03137GH,2025-09-30 16:57:18
豐里近省道農地,台東縣臺東市豐源段,,土地,3127.84,,,0樓/0樓,無車位,2,PB03970GH,2025-09-30 16:57:18
K677台東建地-觀光旅遊重劃區,台東縣臺東市臨海路一段,,土地,105.93,,,0樓/0樓,無車位,2,QS38568HB,2025-09-30 16:57:18
G207稻香飄揚農地,台東縣臺東市豐樂路,,土地,1474.84,,,0樓/0樓,無車位,1,LS116390HB,2025-09-30 16:57:18
C230利吉大地坪獨棟別墅,台東縣卑南鄉利吉路,40.4年,別墅/透天,44.13,44.13,4房3廳4衛,1-2樓/0樓,無車位,2,PS116784HB,2025-09-30 16:57:18
公86 市區幸福三房公寓,台東縣臺東市中興路一段,42.0年,公寓,32.15,30.18,3房2廳2衛,2樓/4樓,無車位,600,PS117798HB,2025-09-30 16:57:18
新站大面寬建地,台東縣臺東市南清段,,土地,266.81,,,0樓/0樓,無車位,5,LB07207GH,2025-09-30 16:57:18
市區豪視野華廈,台東縣臺東市四維路三段,29.8年,大樓,55.11,39.92,3房2廳2衛,12樓/0樓,無車位,838,LS84621HB,2025-09-30 16:57:18
富野舒適溫泉套房D公30,台東縣卑南鄉龍泉路,27.6年,華廈,14.87,10.68,1房1衛,4樓/10樓,無車位,150,PB03747GH,2025-09-30 16:57:18
海景資材室,台東縣成功鎮小馬東段,,土地,393.76,,,0樓/0樓,無車位,798,PB03807GH,2025-09-30 16:57:18
知本收租小平房,台東縣臺東市大和路,52.7年,別墅/透天,9.01,9.01,1房1廳1衛,1樓/1樓,無車位,288,PB04330GH,2025-09-30 16:57:18
台東南王住宅邊土地,台東縣臺東市永清段,,土地,1271.94,,,0樓/0樓,無車位,1,WB01327GH,2025-09-30 16:57:18
台東長濱面海美農地,台東縣長濱鄉南竹湖,,土地,772.97,,,0樓/0樓,無車位,298,KS157310HB,2025-09-30 16:57:18
市郊百坪建地A,台東縣臺東市區,,土地,106.71,,,0樓/0樓,無車位,1,LS120586HB,2025-09-30 16:57:27
三和大地坪的曙光屋【專任】,台東縣太麻里鄉太麻里漁場,44.7年,別墅/透天,27.75,27.75,7房1廳7衛,1樓/1樓,無車位,3,PS111927HB,2025-09-30 16:57:27
J444長濱８米路平坦農地,台東縣長濱鄉永福段,,土地,4306.61,,,0樓/0樓,無車位,1,PS113629HB,2025-09-30 16:57:27
文山路豪美別墅,台東縣臺東市區,8.5年,別墅/透天,71.14,66.22,4房3廳5衛,1-3樓/3樓,其他,2,PS113955HB,2025-09-30 16:57:27
F072杉原灣美建地+小農地,台東縣卑南鄉杉原,,土地,253.1,,,0樓/0樓,無車位,4,PS114308HB,2025-09-30 16:57:27
大面寬優質透天,台東縣臺東市區,45.1年,別墅/透天,33.17,33.19,5房2廳1.5衛,1-2樓/0樓,無車位,880,PS118207HB,2025-09-30 16:57:27
透60 豐榮透天,台東縣臺東市豐榮路,51.4年,別墅/透天,16.18,16.18,4房3廳2衛,2樓/2樓,無車位,1,PS118563HB,2025-09-30 16:57:27
C091市郊寧靜別墅,台東縣臺東市青海路三段,7.1年,別墅/透天,100.89,97.31,5房2廳6衛,1-3樓/3樓,無車位,1,PS122592HB,2025-09-30 16:57:27
勝利街公寓,台東縣臺東市區,42.6年,公寓,32.35,29.48,3房2廳2衛,4樓/4樓,無車位,538,PS122928HB,2025-09-30 16:57:27
B024心中學區透天A,台東縣臺東市新生路,4.3年,別墅/透天,22.75,22.03,2房1廳3衛,1-2樓/2樓,無車位,1,LS89347HB,2025-09-30 16:57:27
豐田正省道透天A透87,台東縣臺東市市區,41.6年,別墅/透天,36.29,36.29,5房2廳2衛,1-2樓/2樓,無車位,680,PB03755GH,2025-09-30 16:57:27
都歷山海生活店住,台東縣成功鎮都歷路,3.9年,店面,94.66,94.66,5房1廳5衛,1-2樓/2樓,無車位,3,PB03866GH,2025-09-30 16:57:27
台東海岸風景區土地,台東縣成功鎮跋邊路,,土地,1801.19,,,0樓/0樓,無車位,1,TB03708GH,2025-09-30 16:57:27
鹿野大骨麵旁農地【專任】,台東縣鹿野鄉中華東段,,土地,916.59,,,0樓/0樓,無車位,750,PS112668HB,2025-09-30 16:57:27
別36原生山海景觀農舍,台東縣卑南鄉文泰路,12.3年,其它,75.11,75.11,5房2廳6衛,1-2樓/2樓,無車位,2,PS116032HB,2025-09-30 16:57:27
店83 市區正氣路店住,台東縣臺東市正氣路,26.0年,店面,58.01,54.7,4房2廳4衛,1-3樓/3樓,無車位,1,PS119003HB,2025-09-30 16:57:27
南王全新一樓華廈,台東縣臺東市區,1.3年,華廈,35.25,23.94,3房2廳2衛,1樓/5樓,其他,898,PS120030HB,2025-09-30 16:57:27
成都南有水電農地,台東縣臺東市區,,土地,1768.04,,,0樓/0樓,無車位,1,PS120312HB,2025-09-30 16:57:27
輕屋齡質感美墅,台東縣臺東市區,11.0年,別墅/透天,58.16,51.61,5房1廳5衛,1-3樓/3樓,其他,1,PS123134HB,2025-09-30 16:57:27
低總價百坪建地【專任】,台東縣臺東市新生段,,土地,123.72,,,0樓/0樓,無車位,138,PS123610HB,2025-09-30 16:57:27
【專任】公園旁大地坪雙併別墅,台東縣臺東市區,34.3年,別墅/透天,55.73,51.21,4房3廳3衛,1-2樓/2樓,其他,1,ZS195718HB,2025-09-30 16:57:36
K20-漁港風情透天,台東縣成功鎮東發路,53.5年,別墅/透天,49.16,49.16,5房2廳2衛,1-3樓/3樓,無車位,980,1668740CT,2025-09-30 16:57:36
知本邊間大面寬透天D透17,台東縣臺東市知本路三段,31.1年,別墅/透天,91.89,91.89,3房3廳3衛,1-4樓/4樓,無車位,998,PB03345GH,2025-09-30 16:57:36
桂田旁三角窗店住,台東縣臺東市正氣路,30.2年,店面,95.96,81.88,5房2廳6衛,1-5樓/5樓,無車位,4,PB03915GH,2025-09-30 16:57:36
中華路潛力建地,台東縣臺東市中華路二段,,土地,40.37,,,0樓/0樓,無車位,1,PB04262GH,2025-09-30 16:57:36
建東農地,台東縣臺東市射馬干段,,土地,2179.65,,,0樓/0樓,無車位,1,PB04337GH,2025-09-30 16:57:36
D127中華商圈角窗金店住,台東縣臺東市中華路一段,21.3年,別墅/透天,39.93,39.93,1房2廳2衛,1樓/1樓,無車位,3,PS105136HB,2025-09-30 16:57:36
雲南路建地A,台東縣臺東市區,,土地,87.15,,,0樓/0樓,無車位,570,PS108704HB,2025-09-30 16:57:36
富源星空農舍+大農地,台東縣卑南鄉富源路,30.5年,土地,15599.32,61.45,1房1廳1衛,1樓/1樓,無車位,3,PS113710HB,2025-09-30 16:57:36
B048泰源三角窗透天,台東縣東河鄉本部落,28.3年,別墅/透天,41.54,41.54,5房2廳3衛,1-2樓/2樓,無車位,778,PS116201HB,2025-09-30 16:57:36
太平精緻全新別墅Ａ６,台東縣卑南鄉太平路,1.4年,別墅/透天,82.01,76.53,4房2廳4衛,1-3樓/3樓,其他,1,PS121674HB,2025-09-30 16:57:36
C271台東新站雙宿A,台東縣臺東市興安路二段,8.2年,別墅/透天,118.43,111.27,11房1廳11衛,1-4樓/4樓,無車位,2,PS122414HB,2025-09-30 16:57:36
D225大豐10米路旁店住,台東縣臺東市正氣北路,38.8年,別墅/透天,35.3,35.3,3房2廳2衛,1-2樓/2樓,無車位,998,PS122676HB,2025-09-30 16:57:36
台東市大土地透天,台東縣臺東市漢口街,48.2年,別墅/透天,30.95,30.95,3房2廳2衛,1-2樓/2樓,無車位,1,YS189082HB,2025-09-30 16:57:36
C1-14東運豐盛便宜透天,台東縣臺東市豐盛路,52.1年,別墅/透天,14.69,14.69,,1樓/1樓,無車位,880,2025324CT,2025-09-30 16:57:36
理想夢田,台東縣臺東市南榮段,,土地,113.81,,,0樓/0樓,無車位,398,LB07283GH,2025-09-30 16:57:36
東方望族高樓層3房A公30,台東縣臺東市市區,31.5年,大樓,34.31,25.55,3房2廳2衛,14樓/14樓,無車位,650,PB02656GH,2025-09-30 16:57:36
知本九族套房A,台東縣卑南鄉溫泉路,30.5年,華廈,13.83,11.37,1房1衛,7樓/10樓,無車位,182,PB02810GH,2025-09-30 16:57:36
志航重劃區全新小別墅A別152,台東縣臺東市市區,1.1年,別墅/透天,16,16,2房1廳1衛,1樓/1樓,無車位,938,PB03243GH,2025-09-30 16:57:36
醫院旁1樓店面,台東縣臺東市更生路,43.1年,店面,32.96,30.1,1房1廳1衛,-1-1樓/4樓,無車位,1,PB03846GH,2025-09-30 16:57:36
車站電梯豪氣別墅,台東縣臺東市樂利路,1.2年,別墅/透天,76.56,70.6,5房1廳5.5衛,1-4樓/4樓,其他,2,PB03996GH,2025-09-30 16:57:46
知本邊間店住,台東縣臺東市知本路四段,45.6年,店面,38.53,38.53,1廳2衛,1-2樓/2樓,無車位,758,PB04349GH,2025-09-30 16:57:46
富岡南段面寬臨12米路稀有建地,台東縣臺東市富岡南段,,土地,286.04,,,0樓/0樓,無車位,4,GS132906HB,2025-09-30 16:57:46
精華大店面,台東縣臺東市中華路二段,35.7年,店面,150.98,150.98,,1樓/1樓,其他,11,LS100045HB,2025-09-30 16:57:46
初鹿大面寬建地,台東縣卑南鄉忠孝路,,土地,461.85,,,0樓/0樓,無車位,2,LS102623HB,2025-09-30 16:57:46
F189泰源建地【專任】,台東縣東河鄉本部落,,土地,181.5,,,0樓/0樓,無車位,638,PS116396HB,2025-09-30 16:57:46
F294綠島旭日東升建地Ｅ【專,台東縣綠島鄉公館,,土地,314.24,,,0樓/0樓,無車位,3,PS117320HB,2025-09-30 16:57:46
