標題,地址,屋齡,類型,建坪,主+陽,格局,樓層,車位,總價(萬),編號,抓取時間
古典優雅巷弄透天,新竹市南大路,27.6年,透天,49.15,46.37,6房2廳3衛1室(含加蓋3房1衛1室),1-4樓/4樓,無車位,2,7011PW,2025-09-20 11:16:13
專任中華大學電梯套房,新竹市至善街,27.4年,華廈/套房,9.62,6.17,1房1廳1衛,8樓/10樓,無車位,248,3866WW,2025-09-20 11:16:13
原川淨高樓視野三房車位,新竹市榮濱路,13.4年,大樓,40.75,24.15,3房2廳2衛,7樓/11樓,坡道平面車位,1,8865FV,2025-09-20 11:16:13
德安家康帝王視野雙併大戶德安家康,新竹市武陵路,17.1年,大樓,183.11,98.51,7房3廳6衛(含加蓋1廳1衛),21-22樓/26樓,兩個以上車位,5,8845TT,2025-09-20 11:16:13
專任孟竹國宅臨路三樓孟竹國宅,新竹市建新路,41.4年,公寓,23.44,23.44,4房1廳2衛,3樓/5樓,無車位,1,5659CU,2025-09-20 11:16:13
近市區低總價戰地風３房,新竹市南大路,46.2年,公寓,22.03,22.03,3房2廳2衛,5樓/5樓,無車位,550,3165GH,2025-09-20 11:16:13
關新優質店面親家Qest,新竹市關新二街,10.3年,店面,91.06,45.72,2廳2衛,1-2樓/22樓,兩個以上車位,5,1791NV,2025-09-20 11:16:13
近竹科菁英典藏雙平車菁英典藏,新竹市慈祥路,14.5年,大樓,68,36.71,4房2廳2衛,2樓/12樓,兩個以上車位,3,3132HM,2025-09-20 11:16:13
財源廣進三民果菜市場住店,新竹市民主路,30.3年,透天,90.52,79.72,4房2廳5衛,1-5樓/5樓,無車位,4,5045NV,2025-09-20 11:16:13
舊社金榮朝代一樓,新竹市湳雅街,32.0年,華廈,36.01,24.68,3房2廳2衛,1樓/7樓,坡道機械車位,1,2140WB,2025-09-20 11:16:13
近關埔國小質感三房平車富春居,新竹市慈濟路,5.4年,大樓,50.42,24.81,3房2廳2衛,7樓/21樓,坡道平面車位,3,0332WD,2025-09-20 11:16:13
南清大公寓採光讚．要整理,新竹市南大路,46.2年,公寓,22.03,22.03,1房2廳1衛,5樓/5樓,無車位,550,7257JJ,2025-09-20 11:16:13
昌禾森林首席景觀３房,新竹市武陵路,預售,大樓,63.31,27.31,3房2廳2衛,7樓/14樓,坡道平面車位,3,3322MH,2025-09-20 11:16:22
培英電梯三房優質首選,新竹市東山街,43.1年,華廈,33.53,25.84,3房2廳2衛,5樓/8樓,無車位,1,2999GH,2025-09-20 11:16:22
約３３地坪食品路透店,新竹市食品路,60.3年,店面/透天,19.93,19.93,8房4廳2衛(含加蓋6房3廳2衛),1-2樓/2樓,無車位,2,2191SN,2025-09-20 11:16:22
煙波社區型人車分道透天,新竹市柴橋路,30.6年,透天,82.86,38.95,5房2廳4衛(含加蓋1房),B1-2樓/2樓,無車位,2,8014CF,2025-09-20 11:16:22
南清大投資六套房,新竹市成德路,34.1年,公寓,23.7,17.07,6房6衛(含加蓋1房),1樓/5樓,無車位,1,8165ZT,2025-09-20 11:16:22
武陵湳雅森林首席Ｆ３三房,新竹市武陵路,預售,大樓,49.74,27.28,3房2廳2衛,3樓/14樓,坡道平面車位,2,1487VK,2025-09-20 11:16:22
湳雅武陵森林首席高樓三房,新竹市武陵路,預售,大樓,57.21,27.28,3房2廳2衛,11樓/14樓,坡道平面車位,2,1163NL,2025-09-20 11:16:22
北區。磐石路優質三房美寓,新竹市磐石路,39.9年,公寓,27.61,25.39,3房2廳2衛,2樓/5樓,無車位,1,7682GY,2025-09-20 11:16:22
店長推薦清大南門投資透天,新竹市高翠路,22.7年,透天,56.53,50.92,8房8衛(含加蓋2房2衛),1-3樓/3樓,無車位,2,0431SG,2025-09-20 11:16:22
森林首席清靜綠園戶,新竹市武陵路,預售,大樓,49.74,27.28,3房2廳2衛,6樓/14樓,坡道平面車位,2,8072JU,2025-09-20 11:16:22
民生路臨路黃金收租店面,新竹市民生路,53.0年,店面,46.83,41.75,4房1廳2衛,1-2樓/2樓,無車位,4,8391UH,2025-09-20 11:16:22
南大路劍橋花園廣場美寓,新竹市南大路,41.0年,公寓,26.74,22.68,5房3廳2衛(含加蓋2房1廳1衛),5樓/5樓,無車位,698,5870BR,2025-09-20 11:16:22
經國路收租透天店面＋套房,新竹市經國路二段,37.1年,店面/透天,90.8,82.75,5房3廳6衛,1-5樓/5樓,無車位,3,97560Q,2025-09-20 11:16:22
臻藏．南勢臨路大地坪,新竹市南勢街,10.4年,透天,78.08,74.38,6房3廳4衛,1-3樓/3樓,其他,3,87056T,2025-09-20 11:16:22
Ｘ計畫臨路投資套房＋店面,新竹市東進路,19.1年,套房/店面,121.92,82.2,14房1廳14衛1室(含加蓋5房5衛),1-4樓/4樓,無車位,8,7804QK,2025-09-20 11:16:22
近市區士林傳家電梯透店,新竹市士林西路,5.7年,透天,88.05,80.46,5房3廳7衛2室(含加蓋1房1廳1室),1-4樓/4樓,其他,5,6727FS,2025-09-20 11:16:22
采舍新世界附車位采舍新世界,新竹市北新街,16.5年,辦公,14.4,7,2房2廳1衛(含加蓋2房),3樓/10樓,坡道機械車位,898,1084PD,2025-09-20 11:16:22
觀日大地,新竹市新香街,30.2年,透天,49.24,38.09,4房3廳2.5衛(含加蓋2房),B1-3樓/3樓,無車位,1,9280XQ,2025-09-20 11:16:22
專委聚吉第大３房平車,新竹市中華路三段,預售,大樓,50.22,28.02,3房2廳2衛,4樓/15樓,坡道平面車位,2,1813SB,2025-09-20 11:16:22
昌傑秧秧金店面昌傑秧秧,新竹市忠孝路,9.4年,店面,26.84,13.53,1廳1衛,1樓/12樓,無車位,3,4859MG,2025-09-20 11:16:22
這間美美的高樓竹科潤隆,新竹市埔頂三路,2.3年,店面,32.46,14.98,2房2廳1衛,15樓/29樓,坡道平面車位,2,8764DQ,2025-09-20 11:16:32
近大全聯，個人工作辦公室,新竹市國華街,33.0年,華廈,30.15,25.43,1房1廳1衛1室,2樓/7樓,無車位,888,9950SM,2025-09-20 11:16:32
澹寧居臨路透天住店,新竹市延平路一段,18.6年,店面,90.36,63.1,4房4廳4衛,B1-4樓/4樓,其他,3,1608ZT,2025-09-20 11:16:32
新竹之昇Ｃ３棟１４Ｆ,新竹市食品路,預售,大樓,66.15,31.8,3房2廳2衛,14樓/30樓,兩個以上車位,4,5560AM,2025-09-20 11:16:32
金山商圈黃金地段滿租透天,新竹市金山二十三街,20.6年,別墅/透天,70.6,67.86,7房1廳7衛(含加蓋1房1衛),1-5樓/5樓,其他,3,5037DT,2025-09-20 11:16:32
近新竹高中採光讚３房,新竹市東山街,42.6年,公寓,27.69,23.88,3房2廳2衛(含加蓋1衛),3樓/5樓,無車位,950,8877YP,2025-09-20 11:16:32
香山海山段農牧用地（中）,新竹市大湖路,,土地,5652.82,,,,無車位,9,4173ZH,2025-09-20 11:16:32
香山海山段農牧用地（大）,新竹市大湖路,,土地,7423.96,,,,無車位,12,4022LG,2025-09-20 11:16:32
香山海山段農牧用地（小）,新竹市大湖路,,土地,741.06,,,,無車位,1,9055QT,2025-09-20 11:16:32
百坪樹下段甲種建地＋農地,新竹市竹香南路,,土地,147.37,,,,無車位,6,1553JQ,2025-09-20 11:16:32
東光路１＋２樓住店首選竹冠MBA,新竹市東光路,13.2年,店面/大樓,59.47,29.86,2房2廳2衛(含加蓋1房),1-2樓/14樓,兩個以上車位,4,3497FJ,2025-09-20 11:16:32
近市區自用收租黃金雙套房,新竹市經國路二段,10.2年,大樓,21.5,13.28,2房2衛,4樓/11樓,無車位,1,2850MY,2025-09-20 11:16:32
香山田字孝親透天,新竹市遊樂街,36.9年,透天,30.15,30.15,4房3廳3衛1室(含加蓋3房2衛1室),1-1樓/1樓,無車位,2,3866QY,2025-09-20 11:16:32
金雅美裝潢大兩房附平車,新竹市金雅西街,5.4年,華廈,45.6,22.9,2房2廳2衛,5樓/10樓,坡道平面車位,1,1145PB,2025-09-20 11:16:32
和福街車庫透天,新竹市和福街,28.1年,透天/店面,112.12,111.51,8房3廳4衛1室(含加蓋3房1廳),1-5樓/5樓,其他,5,4206XH,2025-09-20 11:16:32
武陵路旁懷舊透天,新竹市武陵路,46.2年,透天,30.43,30.43,4房2廳4衛(含加蓋2房3衛),1-2樓/2樓,無車位,1,5444WV,2025-09-20 11:16:32
快入手昌益桂冠套房,新竹市竹光路,28.6年,大樓,9.79,6.89,1房1廳1衛,10樓/14樓,無車位,380,3518RL,2025-09-20 11:16:32
近竹科、交流道土地,新竹市光復路一段,,土地,67.7,,,,無車位,1,0606SB,2025-09-20 11:16:32
來電賞屋－竹光學區透天,新竹市成功路,12.9年,透天/店面,23.4,20.79,4房2廳3衛(含加蓋2房),1-2樓/2樓,無車位,1,06921Q,2025-09-20 11:16:32
富宇仰睦三房平車,新竹市興濱路,預售,大樓,45.72,24.11,3房2廳2衛,4樓/15樓,坡道平面車位,1,8619WM,2025-09-20 11:16:32
竹光傳家透天店面,新竹市竹光路,35.4年,店面/透天,71.3,61.8,5房3廳3.5衛2室(含加蓋1廳2衛1室),B1-4樓/4樓,無車位,2,0697JJ,2025-09-20 11:16:41
中央古厝透店,新竹市中央路,75.5年,店面/透天,41.14,36.91,1房2廳1衛,1-2樓/2樓,無車位,4,5034QK,2025-09-20 11:16:41
春福Ｈｉｉｎｎ,新竹市榮濱南路,7.3年,大樓,37.15,18.72,2房2廳1衛,14樓/15樓,坡道平面車位,1,8741ZW,2025-09-20 11:16:41
鴻柏鴻上｜Ｂ１１雙車位,新竹市民族路,預售,大樓,62.41,30.74,1房2廳2衛,11樓/12樓,兩個以上車位,4,9064PN,2025-09-20 11:16:41
稀有蛋黃區收租投套,新竹市中央路,11.7年,透天,103.64,96.13,21房21衛(含加蓋8房9衛),1-5樓/5樓,無車位,5,5981GD,2025-09-20 11:16:41
重劃區家兜里社區型透天,新竹市士林一街,預售,透天,64.38,64.38,4房2廳2.5衛,1-4樓/4樓,其他,3,1421QS,2025-09-20 11:16:41
關新路藍海高樓層辦公室,新竹市關新路,17.0年,辦公/大樓,48.76,32.2,1廳,17樓/18樓,無車位,3,7470BW,2025-09-20 11:16:41
金雅大地坪透天,新竹市鐵道路二段,25.0年,透天,86.47,82.26,8房3廳6衛(含加蓋1房1廳1衛),1-3樓/3樓,無車位,4,9286KU,2025-09-20 11:16:41
磐石溫馨成家透天,新竹市磐石路,40.7年,透天,38.79,34.92,5房3廳2衛(含加蓋1房1廳),1-2樓/2樓,其他,2,7060PV,2025-09-20 11:16:41
昕天地高樓溫馨三房平車昕天地,新竹市金雅東街,5.9年,華廈,45.04,23.7,3房2廳2衛,8樓/10樓,坡道平面車位,2,2744HS,2025-09-20 11:16:41
建功路黃金來財透店,新竹市建功路,36.5年,店面,32.88,26.65,2房5廳4衛(含加蓋2房2廳1衛),1-3樓/3樓,無車位,3,6421LU,2025-09-20 11:16:41
湳雅６６．８坪建地附店面,新竹市湳雅街,47.2年,透天,26.19,21.48,1房2廳2衛1室(含加蓋1房1廳1衛1室),1-1樓/1樓,無車位,4,6892GN,2025-09-20 11:16:41
清大心窩美屋,新竹市建功二路,18.0年,華廈,11.29,6.47,1房1廳1衛(含加蓋1房),5樓/6樓,無車位,920,3944YU,2025-09-20 11:16:41
近城隍廟傳家大宅,新竹市中山路,52.4年,透天,114.9,114.9,20房1廳6衛6室(含加蓋11房3.5衛5室),1-2樓/2樓,無車位,20,6189UH,2025-09-20 11:16:41
近火車站優質大套房,新竹市林森路,36.7年,大樓,7.1,5.57,1房1廳1衛,10樓/12樓,無車位,320,7572LV,2025-09-20 11:16:41
煙波主人套房,新竹市明湖路,20.6年,套房/華廈,15.26,9.37,1房1衛,-3樓/4樓,無車位,698,1517ZR,2025-09-20 11:16:41
食品路獨棟庭院透天,新竹市食品路,18.5年,透天,100.47,100.47,9房9衛(含加蓋1房1衛),1-4樓/4樓,無車位,4,52525R,2025-09-20 11:16:41
林森路上百坪大空間,新竹市林森路,30.3年,店面,144.27,1.72,1廳2.5衛,B1-1樓/12樓,無車位,1,3446PL,2025-09-20 11:16:41
東山街臨路透天,新竹市東山街,54.9年,透天,24.1,19.06,4房1廳4衛1室(含加蓋3房3衛),1-2樓/2樓,無車位,2,0178BC,2025-09-20 11:16:41
香山開闊休閒農地,新竹市大湖路,,土地,806.38,,,,無車位,1,60092L,2025-09-20 11:16:41
近南清大收租投套金雞母,新竹市明湖路,53.2年,透天,47.77,18.62,19房1廳19衛(含加蓋16房1廳16衛),B1-1樓/1樓,無車位,4,9357MD,2025-09-20 11:16:49
采舍近公園挑高小套房采舍新世界,新竹市北新街,16.7年,辦公,13.22,7.63,1房1廳1衛(含加蓋1房),5樓/10樓,無車位,798,4252KQ,2025-09-20 11:16:49
近巨城三民學區辦公室Ｂ,新竹市民生路,34.8年,辦公/大樓,85.72,63.1,1廳2衛2室,12樓/12樓,無車位,2,72324D,2025-09-20 11:16:49
光復路熱鬧路段店面,新竹市光復路一段,42.6年,店面,42.63,32.03,9房3廳4衛(含加蓋6房1廳4衛),B1-2樓/2樓,無車位,4,4224DY,2025-09-20 11:16:49
西大遠百３房（含加蓋２房,新竹市石坊街,13.2年,大樓,21.64,14.73,3房2廳2衛(含加蓋2房1衛),1樓/11樓,無車位,1,8840TV,2025-09-20 11:16:49
香山大湖１萬坪土地,新竹市大湖路,,土地,10516.32,,,,無車位,19,33510X,2025-09-20 11:16:49
王喬時光透店,新竹市聖軍路,5.9年,透天/店面,66.36,55.59,5房4廳5衛,1-4樓/4樓,無車位,2,1626YM,2025-09-20 11:16:49
經國路綠園道大面寬金店面,新竹市經國路一段,41.7年,店面,49.46,49.46,1廳1衛,1-1樓/1樓,無車位,15,9191UU,2025-09-20 11:16:49
低總價光華電梯套房,新竹市光華二街,35.4年,華廈,16.56,13.13,1房1廳1衛,3樓/5樓,無車位,780,93504Q,2025-09-20 11:16:49
明德路優質套房透天,新竹市明德路,24.4年,透天/套房,68.89,58.45,10房10衛(含加蓋2房1衛),1-4樓/4樓,無車位,1,8026MU,2025-09-20 11:16:49
牛埔路透天,新竹市牛埔路,59.4年,透天/店面,13.92,11.58,5房3廳2衛(含加蓋4房2廳2衛),1-1樓/1樓,無車位,2,0607QU,2025-09-20 11:16:49
北區稀有南寮面寬倉儲,新竹市尚濱路,27.9年,透天,97.63,74.79,2房2廳2衛(含加蓋2房1廳2衛),1樓/1樓,無車位,7,1485AX,2025-09-20 11:16:49
稀有昌益桂冠三房,新竹市竹光路,28.6年,大樓,32.5,23,3房2廳2衛,3樓/14樓,無車位,1,3915XQ,2025-09-20 11:16:49
專任市區角間投套鑽石店面,新竹市南大路,51.2年,其它,36.54,36.54,16房2廳18衛(含加蓋16房2廳18衛),1-2樓/2樓,無車位,7,2537XT,2025-09-20 11:16:49
金山精美小豪宅,新竹市金山東街,26.9年,華廈,10.91,6.88,1房1廳1衛,2樓/5樓,無車位,698,9670UF,2025-09-20 11:16:49
近舊社國小住一土地,新竹市湳雅街,,土地,14.22,,2房2廳1衛(含加蓋2房2廳1衛),1樓/1樓,無車位,668,4198SN,2025-09-20 11:16:49
近巨城正北大路收租金店面,新竹市北大路,31.7年,店面,32.17,17.63,1廳1衛,1樓/12樓,無車位,3,1980LZ,2025-09-20 11:16:49
低總價首選民權路公寓,新竹市民權路,41.9年,公寓,31.26,31.25,3房2廳2衛,3樓/5樓,無車位,898,6806TR,2025-09-20 11:16:49
八大行業西大路金店面,新竹市西大路,33.7年,店面,89.27,55.05,1廳2衛,2樓/10樓,無車位,2,4341YZ,2025-09-20 11:16:49
買服１％－清大連三店面孟竹國宅,新竹市建新路,42.3年,店面,22.96,22.96,3廳2衛,1樓/5樓,無車位,4,5627AP,2025-09-20 11:16:49
近城隍廟滿租投資套房,新竹市大同路,40.0年,華廈/套房,54.5,46.36,7房7衛,3樓/6樓,無車位,1,1099SR,2025-09-20 11:16:58
近市政府滿租投資套房,新竹市大同路,40.0年,華廈/套房,54.5,46.36,7房7衛,4樓/6樓,無車位,1,9109HU,2025-09-20 11:16:58
吉羊路活巷透天,新竹市吉羊路,43.7年,透天,34.47,34.47,3房3廳1.5衛,1-2樓/2樓,無車位,1,0154QL,2025-09-20 11:16:58
觀東帝國大廈,新竹市中華路五段,31.0年,大樓,91.4,75.99,8房6衛,5樓/12樓,無車位,1,3210KZ,2025-09-20 11:16:58
首購首選美三房,新竹市延平路二段,30.9年,華廈,37.93,26.17,3房2廳2衛,2樓/6樓,坡道平面車位,1,0866RP,2025-09-20 11:16:58
西大路美裝潢邊間透天,新竹市西大路,50.7年,透天,29.12,29.12,3房3廳3衛(含加蓋1房1廳1衛),1-2樓/2樓,無車位,2,5528QR,2025-09-20 11:16:58
大土持潛力透天,新竹市東大路三段,47.3年,透天/土地,48.19,43.15,4房3廳3衛(含加蓋1房1廳),1-2樓/2樓,無車位,3,7751VC,2025-09-20 11:16:58
金山前段稀有角間透店,新竹市金山八街,27.0年,透天/店面,80.29,80.29,7房1廳7衛(含加蓋1房),1-4樓/4樓,無車位,4,0836NU,2025-09-20 11:16:58
專任近遠百三房華廈,新竹市南門街,44.7年,華廈,27.11,24.28,3房2廳1衛,5樓/7樓,無車位,1,6603RG,2025-09-20 11:16:58
富宇天雋關埔新座標,新竹市埔頂一路,預售,大樓,39.61,20.7,3房2廳2衛,8樓/24樓,坡道平面車位,3,1382RZ,2025-09-20 11:16:58
中正路大店面,新竹市中正路,44.0年,店面/辦公,108.19,53.38,1房4廳1.5衛1室,B1-2樓/7樓,無車位,3,2716WC,2025-09-20 11:16:58
埔頂大辦公可廠登有電梯,新竹市埔頂路,29.7年,廠房/辦公,217.54,142.88,2廳1衛,1-2樓/5樓,兩個以上車位,8,0947DW,2025-09-20 11:16:58
埔頂寬敞大辦公可廠登,新竹市埔頂路,29.7年,廠房/辦公,107.85,70.51,1廳3室(含加蓋1室),5樓/5樓,坡道平面車位,4,3254SG,2025-09-20 11:16:58
正西大路黃金透店,新竹市西大路,72.1年,透天,38.12,33.64,6房2廳3衛(含加蓋4房2廳),1-3樓/3樓,無車位,2,1726TR,2025-09-20 11:16:58
富群花園邊間採光美屋,新竹市富群街,29.6年,透天,45.46,41.84,3房2廳3衛,1-3樓/3樓,無車位,1,0996ZL,2025-09-20 11:16:58
靜謐－學府春秋採光通風學府春秋,新竹市寶山路,30.6年,華廈,41.43,30.86,3房2廳1衛,2樓/8樓,坡道機械車位,1,1282PT,2025-09-20 11:16:58
近湳雅生活圈水田街透天,新竹市水田街,54.8年,透天,41.33,41.33,2房2廳2衛,1-2樓/2樓,無車位,3,5386VV,2025-09-20 11:16:58
光武朵夫一樓店面光武朵夫,新竹市龍山東路,8.3年,店面,32.31,20.13,2廳2衛(含加蓋1廳),1樓/9樓,坡道機械車位,4,5828HZ,2025-09-20 11:16:58
園區收租置產商場,新竹市光復路一段,28.5年,辦公/店面/大樓,404.04,320.11,1廳2衛,-1樓/18樓,兩個以上車位,6,37339V,2025-09-20 11:16:58
近城隍廟好整理起家厝,新竹市延平路一段,53.8年,透天,27.72,27.72,2房2廳2衛,1-2樓/2樓,無車位,1,8996DS,2025-09-20 11:16:58
成功路低總價投套,新竹市成功路,36.2年,公寓/店面,34.21,26.49,4房4衛,1樓/5樓,無車位,1,7137HK,2025-09-20 11:17:07
鴻澤北大美套房,新竹市仁德街,17.8年,大樓,10.31,6.26,1房1廳1衛,5樓/11樓,無車位,698,3421AJ,2025-09-20 11:17:07
南清大低總價公寓,新竹市食品路,45.6年,公寓,36,32.89,5房1廳2衛,5樓/5樓,無車位,888,1537DW,2025-09-20 11:17:07
南清大收租店面,新竹市振興路,50.7年,店面/透天,35.5,35.5,4房1廳3衛(含加蓋2房1衛),1-2樓/2樓,無車位,2,95242L,2025-09-20 11:17:07
稀有精美紘富睿曜,新竹市埔頂一路,4.5年,華廈,34.59,20.09,4房4廳4衛,10樓/10樓,無車位,2,2652DM,2025-09-20 11:17:07
延平路稀有土地,新竹市延平路一段,,土地,28.13,,,,無車位,1,10051E,2025-09-20 11:17:07
鴻柏鴻萃三房車位,新竹市鐵道路二段,預售,大樓,52.5,27.63,3房2廳2衛,5樓/22樓,坡道平面車位,3,6234AU,2025-09-20 11:17:07
竹蓮晶鑽金雞母,新竹市南大路,45.6年,店面,179.27,179.27,1廳1衛2室,-1樓/7樓,無車位,1,3681GR,2025-09-20 11:17:07
新莊街大地坪透天,新竹市新莊街,54.2年,透天/土地,31.64,31.64,4房3廳2.5衛(含加蓋2房1廳1衛),1-1樓/1樓,無車位,5,2227RF,2025-09-20 11:17:07
林森路金雞母,新竹市林森路,31.3年,辦公,41.52,34.63,4房1廳3衛(含加蓋1房1衛),6樓/7樓,無車位,1,6347YB,2025-09-20 11:17:07
新竹機場南側臨路持分農地,新竹市成功路,,土地,110.52,,,,無車位,1,07170D,2025-09-20 11:17:07
近臺大、經國路農地,新竹市公道五路,,土地,94.22,,,,無車位,898,6357LM,2025-09-20 11:17:07
鴻柏鴻碩採光三房,新竹市西門街,預售,大樓,48.24,24.85,3房2廳2衛,5樓/14樓,坡道平面車位,3,4213XU,2025-09-20 11:17:07
新竹一號Ｂ１車位新竹一號,新竹市關新路,15.2年,單售車位,8.78,0,,--,坡道平面車位,230,8755DS,2025-09-20 11:17:07
富宇仰睦高樓視野３房,新竹市興濱路,預售,大樓,41.13,21.11,3房2廳2衛,14樓/15樓,坡道平面車位,1,5320GL,2025-09-20 11:17:07
中華科技廣場公寓二樓,新竹市柯湳一街,24.3年,套房,17.77,15.97,3房3衛,2樓/5樓,無車位,468,0617GK,2025-09-20 11:17:07
竹慶同理邊間金店面,新竹市中華路二段,1.9年,店面,59.52,24.4,2廳1.5衛(含加蓋1廳),1樓/15樓,無車位,5,5112WB,2025-09-20 11:17:07
南寮首ＧＯ角間店面,新竹市聖軍路,10.0年,店面,19.33,11.1,2廳2衛1室(含加蓋1廳1衛),1樓/14樓,無車位,1,47411S,2025-09-20 11:17:07
昌益月影,新竹市關新路,17.0年,辦公/大樓,9.75,6.46,1房1衛,4樓/13樓,無車位,938,2870WN,2025-09-20 11:17:07
品藏天雋人潮店面,新竹市埔頂一路,預售,店面,39.23,20.45,1廳0.5衛,1樓/24樓,坡道平面車位,5,9468CT,2025-09-20 11:17:07
近竹科綠景高峰透天,新竹市高峰路,47.3年,透天,35.47,35.47,3房2廳2衛,1-2樓/2樓,無車位,1,9246VH,2025-09-20 11:17:18
近巨城北大路商業辦公室,新竹市北大路,31.4年,辦公,340.75,242.84,8衛25室,2-3樓/12樓,兩個以上車位,7,50400K,2025-09-20 11:17:18
清大夜市透天店面,新竹市建功路,48.2年,店面,37.26,31.55,2房1廳2衛(含加蓋1衛),1-2樓/2樓,無車位,6,67522S,2025-09-20 11:17:18
富宇－天雋高樓２房,新竹市埔頂一路,預售,大樓,39.61,20.7,2房2廳2衛1室,20樓/24樓,坡道平面車位,3,9592SK,2025-09-20 11:17:18
牛埔南路廠房,新竹市牛埔南路,51.7年,廠房,56.3,56.3,3房3廳5衛(含加蓋1廳),1-2樓/2樓,無車位,2,0099WG,2025-09-20 11:17:18
近好市多邑品軒Ｃ棟８樓,新竹市龍山西路,預售,大樓,53.11,27.9,4房2廳2衛,8樓/14樓,升降平面車位,3,5811LR,2025-09-20 11:17:18
品藏中正路土地,新竹市中正路,,土地,29.65,,,,無車位,1,0484XH,2025-09-20 11:17:18
樹下段土地,新竹市樹下街,,土地,37.33,,,,無車位,410,74757H,2025-09-20 11:17:18
師院段持分地,新竹市香村路,,土地,198.98,,,,無車位,758,5445DW,2025-09-20 11:17:18
東濱臨路農地－７,新竹市港清街,,土地,30.65,,,,無車位,183,5166HT,2025-09-20 11:17:18
近交大金店面,新竹市大學路,24.2年,店面,76.64,45.67,1房2廳2衛(含加蓋1房1廳1衛),B1-1樓/5樓,無車位,3,4705LZ,2025-09-20 11:17:18
新竹北區大地坪臨路透天,新竹市新竹市北區水田街,16.8年,別墅/透天,113.49,98.49,5房2廳3衛,1-3樓/3樓,其他,6,VB01362GH,2025-09-20 11:17:18
巨城旁全新三房平車雙陽台2F,新竹市新竹市東區民生路,0.5年,華廈,34.5,20.84,3房2廳2衛,2樓/5樓,坡道平面車位,2,BB03685GH,2025-09-20 11:17:18
經國路文化中心滿租透天住店,新竹市新竹市北區經國路二段,37.1年,店面,90.8,87.79,5房2廳6衛,1-5樓/5樓,無車位,3,BS39060HB,2025-09-20 11:17:18
新竹火車站金鑽透店,新竹市新竹市中華路二段,38.4年,別墅/透天,60.51,59.15,2房1廳3衛,-1-3樓/3樓,無車位,1,BS48986HB,2025-09-20 11:17:18
新竹北門國小稀有住店,新竹市新竹市水田街,16.8年,別墅/透天,113.56,111.86,5房3廳5衛,1-3樓/3樓,無車位,6,VB01398GH,2025-09-20 11:17:18
市區次頂樓景觀戶,新竹市新竹市經國路二段,17.1年,華廈,19.55,12.37,,9樓/10樓,無車位,1,BB03866GH,2025-09-20 11:17:18
光華南大面寬室內車庫透天,新竹市新竹市北區光華南街,44.1年,別墅/透天,56.82,56.82,5房4廳3衛,1-3樓/3樓,其他,2,BS34000HB,2025-09-20 11:17:18
南寮漁港便宜公寓,新竹市新竹市北區東大路四段,42.4年,公寓,22.54,22.54,3房2廳1衛,4樓/4樓,無車位,388,BS42247HB,2025-09-20 11:17:18
大潤發旁美華廈,新竹市新竹市北區湳中街,31.0年,華廈,41.61,31.28,3房2廳2衛,3樓/7樓,升降平面車位,1,DS88026HB,2025-09-20 11:17:18
清大馬偕泱泱賺錢金店面,新竹市新竹市東區忠孝路,9.4年,大樓,26.84,17.94,2廳1衛,1樓/12樓,無車位,3,GS109302HB,2025-09-20 11:17:26
甫園一期低樓層3房美寓,新竹市新竹市東區長春街,38.6年,公寓,31.87,27.1,3房2廳2衛,2樓/5樓,無車位,1,YS190690HB,2025-09-20 11:17:26
西濱路一段61巷農地,新竹市新竹市港北段,,土地,209.35,,,0樓/0樓,無車位,557,BS28966HB,2025-09-20 11:17:26
國家藝術園區古根漢電梯別墅,新竹市新竹市東區,11.2年,別墅/透天,178.4,178.4,3房5廳5衛,4樓/4樓,無車位,7,BS43079HB,2025-09-20 11:17:26
仁愛國宅,新竹市新竹市東區建美路,46.5年,公寓,15.82,15.82,2房2廳1衛,1樓/4樓,其他,988,BS52092HB,2025-09-20 11:17:26
E01 新竹城隍廟透天店面,新竹市新竹市東區大同路,57.2年,別墅/透天,100.5,100.5,4房4衛,1-4樓/4樓,無車位,3,QS34531HB,2025-09-20 11:17:26
家美生活家優質2房,新竹市新竹市中華路三段,28.3年,大樓,31.39,32.44,2房2廳1衛,3樓/17樓,其他,1,BB03623GH,2025-09-20 11:17:26
新竹東區忠孝路電梯三房,新竹市新竹市東區忠孝路,31.4年,華廈,34.83,24.49,3房2廳2衛,4樓/7樓,無車位,1,BS39803HB,2025-09-20 11:17:26
金雅昕觀邸兩房平面車位,新竹市新竹市北區金雅東街,2.0年,華廈,33.4,16.31,2房2廳1衛,7樓/10樓,坡道平面車位,1,BS52707HB,2025-09-20 11:17:26
M19新竹朝山都計農地,新竹市新竹市香山,,土地,319.83,,,0樓/0樓,無車位,398,FS184127HB,2025-09-20 11:17:26
荷蘭村B區雅緻2房平車,新竹市新竹市北區武陵路,27.2年,大樓,33.16,15.73,2房1廳1衛,10樓/22樓,坡道平面車位,1,LS140360HB,2025-09-20 11:17:26
光華國中大地坪透天獨家,新竹市新竹市光華東街,45.2年,別墅/透天,34.09,34.09,5房2廳2衛,1-2樓/2樓,無車位,2,BS53524HB,2025-09-20 11:17:26
清大金店面電梯6套房,新竹市新竹市東區建功路,4.9年,別墅/透天,64.22,58.27,6房1廳8衛,1-4樓/4樓,其他,6,BB03673GH,2025-09-20 11:17:26
