標題,地址,屋齡,類型,建坪,主+陽,格局,樓層,車位,總價(萬),編號,抓取時間
里港獨棟莊園電梯豪華別墅,屏東縣里港鄉永豐路二段,4.7年,別墅/透天,251.44,251.44,8房4廳10衛,1-4樓/4樓,無車位,12,KS173499HB,2025-10-02 16:26:45
屏東新埤鄉大面積農地,屏東縣新埤鄉新力段,,土地,3303.91,,,0樓/0樓,無車位,2,KS176495HB,2025-10-02 16:26:45
美和科大臨路 邊間賺金樓店(三,屏東縣內埔鄉德美路,29.7年,店面,50.6,38.5,4房2廳2衛,1-3樓/8樓,無車位,950,KS176635HB,2025-10-02 16:26:53
屏東歸來火車站休閒農保地A,屏東縣屏東市屏東縣,,土地,357.26,,,0樓/0樓,無車位,697,KS180034HB,2025-10-02 16:26:53
近屏東88低成本農地+建地A,屏東縣竹田鄉大明路,,土地,606.59,,,0樓/0樓,無車位,1,KS181598HB,2025-10-02 16:26:53
屏東內埔休閒農地,屏東縣內埔鄉美和段,,土地,190.58,,,0樓/0樓,無車位,398,KS183586HB,2025-10-02 16:26:53
屏東國稅局翻新透天,屏東縣屏東市廣東路,44.8年,別墅/透天,27.49,26.41,4房2廳3衛,1-2樓/2樓,其他,1,KS186573HB,2025-10-02 16:26:53
屏東萬丹臨路小坪數農地,屏東縣萬丹鄉新全段,,土地,434.09,,,0樓/0樓,無車位,688,KS187482HB,2025-10-02 16:26:53
潮州大面寬透天,屏東縣潮州鎮扶輪路,54.1年,別墅/透天,25.41,25.41,5房2廳2衛,1-2樓/2樓,其他,790,LS128095HB,2025-10-02 16:26:53
長治農科園區正路上整新透天店住,屏東縣長治鄉德和路,39.1年,別墅/透天,32.85,31.94,4房2廳4衛,1-2樓/2樓,無車位,888,LS138571HB,2025-10-02 16:26:53
H21佳冬全聯附近建地,屏東縣佳冬鄉石光段,,土地,180,,,0樓/0樓,無車位,900,LS139894HB,2025-10-02 16:26:53
屏東萬丹全新精品華廈A1,屏東縣萬丹鄉惠崙路,1.5年,大樓,28.22,19.52,2房2廳2衛,2樓/6樓,無車位,568,PS115995HB,2025-10-02 16:26:53
墾丁豪華Villa,屏東縣恆春鎮船帆路,36.6年,別墅/透天,25.31,25.31,4房2廳4衛,1樓/1樓,無車位,31,BS53083HB,2025-10-02 16:26:53
高樹山景農舍,屏東縣高樹鄉尚和路,,土地,1031.53,,,0樓/0樓,無車位,2,LS69347HB,2025-10-02 16:26:53
恆春白沙水泉農地,屏東縣恆春鎮大光路,,土地,5648.15,,,0樓/0樓,無車位,3,LS95875HB,2025-10-02 16:26:53
屏東採光通風好3房新整美廈,屏東縣屏東市迪化街,33.0年,大樓,30.86,20.87,3房2廳2衛,7樓/7樓,無車位,658,PB03630GH,2025-10-02 16:26:53
林邊低總價優質騎樓車庫透天,屏東縣林邊鄉新興路,44.2年,店面,44.75,44.75,2房2廳2衛,1-3樓/3樓,其他,398,PB03712GH,2025-10-02 16:26:53
屏東市民學透天車墅,屏東縣屏東市民學路,46.8年,別墅/透天,28.54,28.54,4房2廳3衛,1-2樓/0樓,其他,898,SB04375GH,2025-10-02 16:26:53
屏東書院全新華廈,屏東縣屏東市屏東市,0.3年,華廈,19,16,2房2廳2衛,3樓/5樓,無車位,688,SB04456GH,2025-10-02 16:26:53
家樂福古早味透天,屏東縣屏東市屏東市,46.1年,土地,35,24,,0樓/0樓,無車位,570,SB04482GH,2025-10-02 16:26:53
視野景觀4房平車電梯大樓,屏東縣屏東市棒球路,34.1年,華廈,44.37,26.87,4房2廳2衛,8樓/10樓,其他,698,SB04494GH,2025-10-02 16:26:53
耆老方正農地｜獨家專約,屏東縣九如鄉九如段,,土地,513.95,,,0樓/0樓,無車位,425,SS37987HB,2025-10-02 16:26:53
竹田交流道農地,屏東縣竹田鄉新田段,,土地,569.61,,,0樓/0樓,無車位,563,SS51397HB,2025-10-02 16:27:02
屏東面公園景觀豪宅,屏東縣屏東市建興南路,4.0年,大樓,97.51,46.81,4房2廳3衛,5樓/0樓,坡道平面車位,3,SS53507HB,2025-10-02 16:27:02
縣民公園阿嬤家透天,屏東縣屏東市復興南路一段,46.9年,別墅/透天,23.17,23.17,3房2廳2衛,1樓/0樓,其他,598,SS55342HB,2025-10-02 16:27:02
長治新民街都農,屏東縣長治鄉長豐段,,土地,137.32,,,0樓/0樓,無車位,632,SS55925HB,2025-10-02 16:27:02
屏東萬巒孝親雙車店住,屏東縣萬巒鄉民和路,48.5年,別墅/透天,31.07,31.07,5房2廳5衛,1-2樓/0樓,無車位,938,SS57582HB,2025-10-02 16:27:02
麟洛休閒美都農,屏東縣麟洛鄉0140麟仁段,,土地,93.64,,,0樓/0樓,無車位,350,SS57660HB,2025-10-02 16:27:02
特優-崇蘭車庫別墅P1,屏東縣屏東市崇德一路,35.5年,別墅/透天,46.03,46.03,4房2廳2衛,1-3樓/0樓,其他,1,SS58374HB,2025-10-02 16:27:02
榮總商圈陽台進出三房美廈,屏東縣屏東市武士街,33.0年,華廈,39.5,39.5,3房2廳2衛,5-7樓/7樓,無車位,668,SS58781HB,2025-10-02 16:27:02
鹽埔國小美美都農,屏東縣鹽埔鄉維新段,,土地,412.37,,,0樓/0樓,無車位,453,SS62215HB,2025-10-02 16:27:02
屏東潮州漂亮店住,屏東縣潮州鎮大同路,19.6年,別墅/透天,49.66,44.26,5房2廳3衛,1-3樓/0樓,其他,1,SS65083HB,2025-10-02 16:27:02
銀放索鄰池乙建,屏東縣林邊鄉銀放索段,,土地,30.31,,,0樓/0樓,無車位,450,WS59644HB,2025-10-02 16:27:02
屏東休閒合法農舍臨１５米路,屏東縣新埤鄉新華路,45.0年,別墅/透天,59.3,57.24,3房2廳2衛,1-2樓/2樓,無車位,2,FS196265HB,2025-10-02 16:27:02
眺望大武山自建優選農地M,屏東縣高樹鄉屏東縣,,土地,453.75,,,0樓/0樓,無車位,299,KS177098HB,2025-10-02 16:27:02
屏東高中廣東路極優車庫美宅,屏東縣屏東市廣東路,41.2年,別墅/透天,25.27,20.74,4房2廳4衛,1-3樓/3樓,無車位,1,LS128039HB,2025-10-02 16:27:02
東港市中心學區車墅,屏東縣東港鎮新興三街,19.5年,別墅/透天,53.07,52.04,5房2廳4衛,1-4樓/0樓,其他,1,LS131333HB,2025-10-02 16:27:02
屏東建興南路裝潢美宅學區核心,屏東縣屏東市建興南路,31.3年,大樓,34.22,25.62,3房2廳2衛,6樓/16樓,無車位,658,LS134643HB,2025-10-02 16:27:02
新埤餉潭農地,屏東縣新埤鄉餉潭段,,土地,2100.86,,,0樓/0樓,無車位,1,LS136669HB,2025-10-02 16:27:02
崇蘭國小翻新透天,屏東縣屏東市蘭州街,46.3年,別墅/透天,31.68,31.68,5房2廳4衛,1-2樓/2樓,無車位,1,LS136865HB,2025-10-02 16:27:02
新埤市區翻新黃金透店收租7套房,屏東縣新埤鄉新中路,29.7年,別墅/透天,53.22,51.29,7房1廳8衛,1-3樓/3樓,無車位,1,LS137990HB,2025-10-02 16:27:02
H22佳冬鄉公所附近稀有建地,屏東縣佳冬鄉萬建段,,土地,239.73,,,0樓/0樓,無車位,1,LS139901HB,2025-10-02 16:27:02
E22萬丹大地坪 雙面路建地,屏東縣萬丹鄉新安段,,土地,485.21,,,0樓/0樓,無車位,5,LS140491HB,2025-10-02 16:27:11
萬丹三角窗店面工業地,屏東縣萬丹鄉萬丹路二段,,土地,787.71,,,0樓/0樓,無車位,11,PS101085HB,2025-10-02 16:27:11
竹田方正農地,屏東縣竹田鄉民生路,,土地,934.73,,,0樓/0樓,無車位,1,PS101871HB,2025-10-02 16:27:11
西勢休閒步道三角窗,屏東縣竹田鄉新勢段,,土地,101.34,,,0樓/0樓,無車位,220,LB08296GH,2025-10-02 16:27:11
屏東潮州三房｜平車美宅,屏東縣潮州鎮杭州街,29.3年,華廈,35.15,19.75,3房2廳2衛,1樓/10樓,無車位,638,LB08327GH,2025-10-02 16:27:11
屏東九如近交流道新整透天,屏東縣九如鄉王厝路,32.4年,別墅/透天,58.83,56.35,5房2廳3衛,1-4樓/4樓,無車位,658,PB03148GH,2025-10-02 16:27:11
麟洛近市區開心農場(J),屏東縣麟洛鄉民生,,土地,101.9,,,0樓/0樓,無車位,305,PS97159HB,2025-10-02 16:27:11
屏東車站20米自由路土地,屏東縣屏東市自由路,,土地,2.42,,,0樓/0樓,無車位,98,RS84064HB,2025-10-02 16:27:11
屏東市中正路商圈前後臨路大地坪,屏東縣屏東市濟南街,61.6年,店面,49.23,49.23,2房2廳2衛,1-2樓/2樓,無車位,2,SB03871GH,2025-10-02 16:27:11
潮州海康街富人文教區雙車豪墅,屏東縣潮州鎮海康街,9.3年,別墅/透天,83.34,83.34,4房3廳5衛,1-3樓/3樓,其他,2,SB04409GH,2025-10-02 16:27:11
內埔/綠仰森2（3房）,屏東縣內埔鄉興安街,2.4年,華廈,33.25,24.08,3房2廳2衛,2樓/0樓,無車位,738,SB04410GH,2025-10-02 16:27:11
公館全新美3房B,屏東縣屏東市公成路,2.9年,華廈,39.86,23.55,3房2廳2衛,5樓/0樓,其他,1,SS50615HB,2025-10-02 16:27:11
屏東市14米路便宜透天,屏東縣屏東市瑞光路三段,25.7年,別墅/透天,22.16,22.16,4房2廳3衛,1-2樓/0樓,其他,798,SS59462HB,2025-10-02 16:27:11
枋寮漂亮農地1-可分割出售,屏東縣枋寮鄉建興段,,土地,593.63,,,0樓/0樓,無車位,1,SS59599HB,2025-10-02 16:27:11
車站美套房,屏東縣屏東市信義路,30.7年,華廈,7.94,7.94,1房1廳1衛,3-5樓/0樓,無車位,250,SS60600HB,2025-10-02 16:27:11
驛站生活圈大套房,屏東縣屏東市建華街,31.4年,華廈,14.94,10.93,1房1廳1衛,6樓/6樓,無車位,298,SS60737HB,2025-10-02 16:27:11
屏東廣東商圈孝親車墅,屏東縣屏東市中正路,43.8年,別墅/透天,37.03,37.03,5房2廳3衛,1-3樓/0樓,其他,1,SS61285HB,2025-10-02 16:27:11
小農真開心【長治郵局】,屏東縣長治鄉進興段,,土地,114.92,,,0樓/0樓,無車位,452,SS61550HB,2025-10-02 16:27:11
長治新潭農舍區農地,屏東縣長治鄉新潭段,,土地,235.64,,,0樓/0樓,無車位,697,SS61812HB,2025-10-02 16:27:11
枋寮高中規矩都農,屏東縣枋寮鄉建興段,,土地,114.45,,,0樓/0樓,無車位,158,SS63266HB,2025-10-02 16:27:11
萬丹廣安輕奢質感全新3房平車,屏東縣萬丹鄉廣安路,2.5年,華廈,37.05,23.2,3房2廳2衛,4樓/5樓,其他,968,SS63548HB,2025-10-02 16:27:20
民生商圈大面寬孝親透天,屏東縣屏東市民生東路,43.8年,別墅/透天,27.05,27.05,4房2廳3衛,1-2樓/2樓,其他,1,SS63886HB,2025-10-02 16:27:20
麟洛方正都計農地,屏東縣麟洛鄉麟信段,,土地,162.08,,,0樓/0樓,無車位,616,SS63894HB,2025-10-02 16:27:20
萬丹文武百市金店面,屏東縣萬丹鄉西環路,31.3年,店面,88.65,70.68,5房2廳4衛,5樓/0樓,無車位,1,SS64229HB,2025-10-02 16:27:20
東方聖羅蘭大套房,屏東縣屏東市民教路,30.4年,其它,6.14,6.14,1房1廳1衛,1樓/0樓,無車位,298,SS64787HB,2025-10-02 16:27:20
近市區頂柳段農地YP,屏東縣屏東市頂柳段,,土地,1042.92,,,0樓/0樓,無車位,1,SS65314HB,2025-10-02 16:27:20
內埔市區整新車墅,屏東縣內埔鄉學興路,30.4年,別墅/透天,46.31,46.31,4房2廳3衛,4樓/0樓,無車位,738,SS65725HB,2025-10-02 16:27:20
大面積多用途投資型農地,屏東縣潮州鎮崙東段,,土地,7244.14,,,0樓/0樓,無車位,8,FS202321HB,2025-10-02 16:27:20
農地｜屏東枋山合法農舍芒果園,屏東縣枋山鄉屏東縣加祿段,,土地,4002.28,,,0樓/0樓,無車位,4,GS126378HB,2025-10-02 16:27:20
穎達農場超優質農地,屏東縣萬巒鄉牛角灣段,,土地,568.19,,,1樓/1樓,無車位,428,LS129203HB,2025-10-02 16:27:20
麟洛全新/面寬美墅A1,屏東縣麟洛鄉成功路,1.6年,別墅/透天,69.15,69.15,3房2廳4衛,1-3樓/3樓,無車位,2,LS130279HB,2025-10-02 16:27:20
東港鹽埔三角窗豪宅別墅,屏東縣新園鄉鹽新路,26.2年,別墅/透天,135.97,132.59,8房3廳6衛,1-3樓/3樓,其他,3,LS136638HB,2025-10-02 16:27:20
崇蘭商圈高質感時尚透天,屏東縣屏東市蘭州街,46.3年,別墅/透天,31.68,31.68,5房2廳4衛,1-2樓/2樓,無車位,1,LS136839HB,2025-10-02 16:27:20
屏東大學店住,屏東縣屏東市香揚巷,48.7年,別墅/透天,29.1,29.1,5房3廳3衛,1-2樓/2樓,無車位,1,LS139385HB,2025-10-02 16:27:20
屏東新園鄉方正乙種建築用地,屏東縣新園鄉仙隆路,,土地,789.53,,,0樓/0樓,無車位,6,LS140837HB,2025-10-02 16:27:20
內埔近高腳屋農地,屏東縣內埔鄉新埔段,,土地,457.68,,,0樓/0樓,無車位,550,LS141365HB,2025-10-02 16:27:20
水底寮臨台1線雙面路農地,屏東縣枋寮鄉中山路二段,,土地,125.01,,,0樓/0樓,無車位,1,PS107894HB,2025-10-02 16:27:20
頂柳農地,屏東縣屏東市頂柳段,,土地,516.83,,,0樓/0樓,無車位,903,2001842CT,2025-10-02 16:27:20
內埔學興路重劃建地含高投報收租,屏東縣內埔鄉學興路,22.0年,別墅/透天,317.09,317.09,39房39衛,1-3樓/3樓,無車位,4,LB04760GH,2025-10-02 16:27:20
屏東潮州14米路整新透天店住,屏東縣潮州鎮大同路,19.6年,別墅/透天,49.66,44.26,4房3廳3衛,1-3樓/3樓,無車位,1,LB08411GH,2025-10-02 16:27:20
麟洛中山路正路燙金店面住家,屏東縣麟洛鄉中山路,4.3年,別墅/透天,61.73,61.73,4房2廳4.5衛,1-3樓/3樓,無車位,2,PB04333GH,2025-10-02 16:27:29
里港大港洋學區漂亮農地,屏東縣里港鄉大港洋段,,土地,847,,,0樓/0樓,無車位,868,SB04425GH,2025-10-02 16:27:29
內埔豪華店住,屏東縣內埔鄉勝利路,7.7年,別墅/透天,65.79,62.49,5房2廳4衛,1-3樓/3樓,無車位,1,SB04455GH,2025-10-02 16:27:29
千禧公園增值金店面,屏東縣屏東市屏東市,56.1年,店面,36,36,4房2廳2衛,1-3樓/2樓,其他,1,SB04611GH,2025-10-02 16:27:29
竹田近88獨棟合法農舍,屏東縣竹田鄉竹田鄉,27.9年,其它,53,51,4房3廳3衛,1-2樓/2樓,其他,2,SB04639GH,2025-10-02 16:27:29
屏東縣民公園透天,屏東縣屏東市復興南路一段,47.1年,別墅/透天,23.17,23.17,4房2廳2衛,1-2樓/0樓,無車位,588,SS51127HB,2025-10-02 16:27:29
高樹山景農地 (C),屏東縣高樹鄉泰和段,,土地,860.14,,,0樓/0樓,無車位,615,SS52257HB,2025-10-02 16:27:29
廣東商圈活巷透天,屏東縣屏東市廣東路,41.0年,別墅/透天,26.32,21.78,5房2廳2衛,1-2樓/0樓,其他,698,SS54858HB,2025-10-02 16:27:29
獨家~九如星光輕屋齡車墅透天,屏東縣九如鄉光復街,2.3年,別墅/透天,53.4,53.4,4房2廳3衛,1-3樓/0樓,其他,1,SS56634HB,2025-10-02 16:27:29
屏東高樹田子小農地,屏東縣高樹鄉蕉場路,,土地,461.12,,,0樓/0樓,無車位,311,SS57301HB,2025-10-02 16:27:29
屏東大學建地,屏東縣屏東市歸義段,,土地,156.43,,,0樓/0樓,無車位,5,SS57590HB,2025-10-02 16:27:29
屏東豐田都農,屏東縣內埔鄉豐田段,,土地,83.94,,,0樓/0樓,無車位,413,SS59984HB,2025-10-02 16:27:29
高樹3.55分超值美農地,屏東縣高樹鄉泰福段,,土地,1042.43,,,0樓/0樓,無車位,538,SS60094HB,2025-10-02 16:27:29
近火車站精華透天店住,屏東縣屏東市建國路,52.6年,店面,99.9,99.9,,1-3樓/0樓,其他,1,SS60938HB,2025-10-02 16:27:29
陸興中學美寓Y,屏東縣屏東市民貴三街,39.3年,公寓,28.81,25.37,3房2廳1衛,3樓/5樓,無車位,398,SS61802HB,2025-10-02 16:27:29
義大經典店住,屏東縣內埔鄉永興巷,31.7年,店面,46.45,42.74,4房2廳3衛,1-4樓/0樓,其他,598,SS63514HB,2025-10-02 16:27:29
長治雙車美墅,屏東縣長治鄉潭頭路,24.9年,別墅/透天,57,52,4房2廳3衛,1-4樓/4樓,其他,1,SS63653HB,2025-10-02 16:27:29
民學路優質整新透天,屏東縣屏東市民學路,46.8年,別墅/透天,28.54,28.54,5房2廳4衛,1-2樓/0樓,其他,898,SS64008HB,2025-10-02 16:27:29
榮總商圈平車美廈,屏東縣屏東市武順街,33.8年,華廈,48.86,28.5,4房2廳2衛,7樓/0樓,無車位,768,SS65399HB,2025-10-02 16:27:29
潮州鬧區三角窗金店面,屏東縣潮州鎮四維路,36.7年,別墅/透天,101.51,101.51,6房2廳3衛,1-3樓/3樓,其他,3,SS65585HB,2025-10-02 16:27:29
內埔整新雙車大面寬店住,屏東縣內埔鄉南華路,31.5年,別墅/透天,71.36,65.32,3房2廳3衛,1-3樓/3樓,無車位,1,SS65713HB,2025-10-02 16:27:37
高樹眺望山景精選農舍用地(Ｃ),屏東縣高樹鄉屏東縣,,土地,1072.89,,,0樓/0樓,無車位,800,KS174985HB,2025-10-02 16:27:37
眺望大武山自建優選農地J,屏東縣高樹鄉屏東縣,,土地,833.17,,,0樓/0樓,無車位,538,KS176107HB,2025-10-02 16:27:37
美和科大臨路邊間賺金樓店,屏東縣內埔鄉德美路,29.7年,店面,55.7,43.23,4房2廳2衛,1-3樓/8樓,無車位,1,KS176629HB,2025-10-02 16:27:37
西勢火車站臨路方正農地,屏東縣竹田鄉新勢段,,土地,1415.7,,,0樓/0樓,無車位,1,KS186317HB,2025-10-02 16:27:37
東港獨棟三角窗大地坪雙車墅,屏東縣東港鎮興東二街,7.8年,別墅/透天,82.07,82.07,4房3廳4衛,1-4樓/4樓,無車位,2,KS187062HB,2025-10-02 16:27:37
佳冬臨路農保地,屏東縣佳冬鄉新埔段,,土地,325.44,,,0樓/0樓,無車位,192,LS132420HB,2025-10-02 16:27:37
里港臨路大地坪獨棟電梯豪墅,屏東縣里港鄉永豐路二段,4.7年,別墅/透天,251.44,251.44,8房4廳10衛,1-4樓/4樓,無車位,12,LS132584HB,2025-10-02 16:27:37
屏東市國稅局正三房雙平車美廈,屏東縣屏東市北興一街,4.7年,公寓,43.29,26.85,3房2廳2衛,5樓/5樓,坡道平面車位,1,LS134363HB,2025-10-02 16:27:37
潮州8大森林面寬農地,屏東縣潮州鎮懇親路,,土地,7244.14,,,0樓/0樓,無車位,8,LS140337HB,2025-10-02 16:27:37
屏東市正自由路畸零小角地,屏東縣屏東市灰?段,,土地,2.42,,,0樓/0樓,無車位,98,MS147732HB,2025-10-02 16:27:37
車城田中美農地,屏東縣車城鄉中山路,,土地,5688.55,,,0樓/0樓,無車位,2,PS107685HB,2025-10-02 16:27:37
潮州光華國小車庫透天,屏東縣潮州鎮永誠街,26.7年,別墅/透天,50.98,46.78,5房2廳3衛,1-4樓/4樓,其他,998,PS108184HB,2025-10-02 16:27:37
大成國小旁★8米路方正農地,屏東縣新埤鄉東興段,,土地,2120.06,,,0樓/0樓,無車位,2,PS122729HB,2025-10-02 16:27:37
長治大面寬透天,屏東縣長治鄉新民街,32.4年,別墅/透天,49.05,45.78,6房2廳5衛,1-3樓/3樓,無車位,738,2019286CT,2025-10-02 16:27:37
屏東里港方正農地,屏東縣里港鄉北安路,,土地,866.97,,,0樓/0樓,無車位,790,LB06852GH,2025-10-02 16:27:37
屏東九如優美特農,屏東縣九如鄉九如段,,土地,523.63,,,0樓/0樓,無車位,1,LB07440GH,2025-10-02 16:27:37
高樹鄉廣興村農地,屏東縣高樹鄉祥興街,,土地,2553.25,,,0樓/0樓,無車位,1,PS52212HB,2025-10-02 16:27:37
屏東新園 義仁重劃建地,屏東縣新園鄉鹽洲段,,土地,710.38,,,0樓/0樓,無車位,5,PS74180HB,2025-10-02 16:27:37
潮州驛站商業區金店住,屏東縣潮州鎮潮州鎮,76.3年,店面,42,42,3房2廳4衛,1-2樓/2樓,無車位,1,SB04500GH,2025-10-02 16:27:37
高樹廣興權利地,屏東縣高樹鄉廣興村中正路,,土地,3025,,,0樓/0樓,無車位,288,SB04604GH,2025-10-02 16:27:47
北區市場店面,屏東縣屏東市協和東路,27.5年,店面,72.73,59.42,5房2廳4衛,1-4樓/13樓,無車位,820,SS51223HB,2025-10-02 16:27:47
屏東潮州三角窗電梯店住,屏東縣潮州鎮長榮街,48.1年,店面,72.43,72.43,9房2廳10衛,1-3樓/0樓,無車位,1,SS56209HB,2025-10-02 16:27:47
麟洛市區新韻居所3房車墅A7,屏東縣麟洛鄉成功路,1.6年,別墅/透天,54.33,54.33,3房2廳4衛,1-3樓/0樓,其他,1,SS57622HB,2025-10-02 16:27:47
屏東內埔休閒農地,屏東縣內埔鄉新埔段,,土地,644.33,,,0樓/0樓,無車位,1,SS58638HB,2025-10-02 16:27:47
中正路靜巷雙車墅,屏東縣屏東市中正路,47.0年,別墅/透天,30.96,30.96,5房2廳4衛,1-2樓/2樓,其他,1,SS58830HB,2025-10-02 16:27:47
新園1.95分方正美農地,屏東縣新園鄉新吉段,,土地,573.54,,,0樓/0樓,無車位,898,SS59258HB,2025-10-02 16:27:47
萬巒鹿寮段農地1-可分割出售,屏東縣萬巒鄉鹿寮段,,土地,3828.62,,,0樓/0樓,無車位,2,SS59527HB,2025-10-02 16:27:47
屏東榮總特區滿租6套房透天,屏東縣屏東市漢陽街,48.4年,別墅/透天,27.35,27.35,6房1廳6衛,1-2樓/0樓,無車位,1,SS59604HB,2025-10-02 16:27:47
瑞光路黃金整新店住,屏東縣屏東市瑞光路三段,47.2年,別墅/透天,22.16,22.16,4房2廳3衛,1-2樓/2樓,無車位,798,SS60330HB,2025-10-02 16:27:47
榮總特區溫馨車庫透天,屏東縣屏東市清寧街,30.8年,別墅/透天,45.48,45.48,5房2廳4衛,1-3樓/0樓,其他,988,SS62339HB,2025-10-02 16:27:47
勝利商圈車位整新大樓,屏東縣屏東市自由路,29.9年,大樓,32.23,25.08,3房2廳2衛,11樓/0樓,升降平面車位,668,SS62721HB,2025-10-02 16:27:47
新埤鄉新中路金店面,屏東縣新埤鄉新中路,29.7年,店面,53.22,51.29,7房1廳8衛,1-3樓/3樓,無車位,1,SS64580HB,2025-10-02 16:27:47
麟洛2房平車1年華廈,屏東縣麟洛鄉成功路,1.3年,華廈,29.96,19.63,2房1廳2衛,3樓/5樓,其他,880,SS64586HB,2025-10-02 16:27:47
長治休閒農地,屏東縣長治鄉新潭段,,土地,293.24,,,0樓/0樓,無車位,450,SS64988HB,2025-10-02 16:27:47
萬丹屏科矽世代,屏東縣萬丹鄉廣安路,2.5年,華廈,37.04,25.94,3房2廳2衛,4樓/0樓,無車位,968,SS65004HB,2025-10-02 16:27:47
中正路透天店面,屏東縣屏東市中正路,22.1年,店面,79.75,74.42,4房2廳4衛,3樓/0樓,無車位,2,SS65326HB,2025-10-02 16:27:47
竹田休閒農地,屏東縣竹田鄉新田段,,土地,586.25,,,0樓/0樓,無車位,598,SS65899HB,2025-10-02 16:27:47
豐田小都農,屏東縣內埔鄉豐田段,,土地,94.58,,,0樓/0樓,無車位,358,SS66022HB,2025-10-02 16:27:47
社皮超值低總透天,屏東縣萬丹鄉社皮路三段,45.4年,別墅/透天,32.74,32.74,3房2廳2衛,1-3樓/3樓,無車位,880,WS53574HB,2025-10-02 16:27:47
里港71坪方正乙建,屏東縣里港鄉磚仔地段,,土地,71.91,,,0樓/0樓,無車位,498,GS141452HB,2025-10-02 16:27:55
高樹眺望山景精選農舍用地(Ｂ),屏東縣高樹鄉屏東縣,,土地,994.78,,,0樓/0樓,無車位,750,KS174982HB,2025-10-02 16:27:55
崇蘭文教區整新優美車庫透天,屏東縣屏東市崇明二街,39.0年,別墅/透天,29.02,24.5,4房2廳2衛,1-2樓/2樓,無車位,1,LS131749HB,2025-10-02 16:27:55
(專)臨10米街道1+2樓店住,屏東縣屏東市莊敬街二段,33.6年,大樓,37.42,32.08,3房2廳2衛,1-2樓/7樓,無車位,838,LS133402HB,2025-10-02 16:27:55
東港中正路店住透天,屏東縣東港鎮興東路,33.4年,別墅/透天,30.22,27.23,4房3廳3衛,1-2樓/2樓,其他,1,LS134016HB,2025-10-02 16:27:55
B31東港造福鄉村建地,屏東縣東港鎮超峰段,,土地,466.64,,,0樓/0樓,無車位,3,LS137303HB,2025-10-02 16:27:55
屏基大地坪整新靜巷邊間透天,屏東縣屏東市大連路,50.2年,別墅/透天,19.32,19.32,3房2廳2衛,1樓/1樓,無車位,980,LS137382HB,2025-10-02 16:27:55
屏東民族夜市2180萬商透,屏東縣屏東市民族路,64.8年,店面,68.61,68.61,10房3廳4衛,1-4樓/0樓,無車位,2,LS138468HB,2025-10-02 16:27:55
中洲夜市透天,屏東縣潮州鎮志成路,47.9年,別墅/透天,24.45,24.45,2房2廳2衛,1-2樓/2樓,無車位,698,LS140259HB,2025-10-02 16:27:55
屏東法院華廈,屏東縣屏東市棒球路,34.1年,華廈,44.38,29.81,4房2廳2衛,8樓/10樓,其他,698,LS140281HB,2025-10-02 16:27:55
L21新埤大路邊農地,屏東縣新埤鄉東興段,,土地,2120.06,,,0樓/0樓,無車位,2,LS141367HB,2025-10-02 16:27:55
高樹好山好水面寬農地,屏東縣高樹鄉南興路,,土地,921.85,,,1樓/0樓,無車位,750,PS120382HB,2025-10-02 16:27:55
小琉球大寮優質民宿建地,屏東縣琉球鄉本漁段,,土地,135.51,,,0樓/0樓,無車位,2,PS121210HB,2025-10-02 16:27:55
恆春 德和 美農地,屏東縣恆春鎮德和段,,土地,657.04,,,0樓/0樓,無車位,403,PS122387HB,2025-10-02 16:27:55
屏東廠房 鹽埔大地坪合法農舍廠房,屏東縣鹽埔鄉民意路,33.5年,廠房,77.32,77.32,,1樓/1樓,無車位,6,1954698CT,2025-10-02 16:27:55
屏東房屋 枋寮農會邊間透天,屏東縣枋寮鄉安平路,47.9年,別墅/透天,36.75,36.75,4房2廳2衛,1-2樓/2樓,其他,580,1992919CT,2025-10-02 16:27:55
屏東房屋《內埔透天》,屏東縣內埔鄉民善路,38.4年,別墅/透天,25.75,25.75,3房2廳2衛,1-3樓/3樓,無車位,618,2014061CT,2025-10-02 16:27:55
潮州鎮整修美大樓+車位,屏東縣潮州鎮杭州街,29.3年,華廈,35.15,19.75,3房2廳2衛,1樓/10樓,無車位,638,LB07917GH,2025-10-02 16:27:55
東港大坪數觀海美廈,屏東縣東港鎮富漁路,31.5年,華廈,41.6,29.57,3房2廳2衛,8樓/8樓,無車位,498,LB08064GH,2025-10-02 16:27:55
潮州雙車輕齡透天,屏東縣潮州鎮通潮路,30.4年,別墅/透天,52.38,52.38,6房2廳3衛,1-4樓/4樓,無車位,758,PB03149GH,2025-10-02 16:27:55
大同中學透天店住,屏東縣屏東市大同北路,32.6年,別墅/透天,81.32,79.48,7房2廳6衛,1-5樓/5樓,其他,2,SB03774GH,2025-10-02 16:28:03
竹田豪宅建地別墅,屏東縣竹田鄉洲中路,36.6年,別墅/透天,123,123,7房5廳4衛,1-3樓/0樓,無車位,3,SB04017GH,2025-10-02 16:28:03
獨家~高樹大路邊山景建地,屏東縣高樹鄉維興路,,土地,48.3,,,0樓/0樓,無車位,290,SS54547HB,2025-10-02 16:28:03
河畔四房｜公寓一樓,屏東縣屏東市屏東市,42.9年,公寓,27.97,23.5,4房2廳3衛,1樓/5樓,無車位,450,SS56451HB,2025-10-02 16:28:03
