標題,地址,屋齡,類型,建坪,主+陽,格局,樓層,車位,總價(萬),編號,抓取時間
斗六後火車站店住大空間,雲林縣斗六市延平路,31.4年,華廈,141.91,141.91,5房4廳5衛,1-3樓/5樓,無車位,3,RS83196HB,2025-10-01 11:02:24
斗六火車站前商辦大樓(五樓),雲林縣斗六市民生路,30.3年,辦公,91.76,60.14,4房1廳4衛,5樓/0樓,無車位,1,FS169933HB,2025-10-01 11:02:32
雲林四湖農地,雲林縣四湖鄉保安段,,土地,285.72,,,0樓/0樓,無車位,115,FS198615HB,2025-10-01 11:02:32
古坑15米路建地,雲林縣古坑鄉水碓東段,,土地,216.17,,,0樓/0樓,無車位,3,1955951CT,2025-10-01 11:02:32
西螺雙車美墅,雲林縣西螺鎮埔心路,20.2年,別墅/透天,67.57,67.57,7房3廳3衛,1-3樓/3樓,其他,1,ES68092HB,2025-10-01 11:02:32
二崙文化路靜巷透天,雲林縣二崙鄉文化路,29.8年,其它,47.8,47.8,3房2廳3衛,1-3樓/0樓,其他,588,JB04436GH,2025-10-01 11:02:32
東和石坑1480農地,雲林縣古坑鄉頂新庄段,,土地,1480.06,,,0樓/0樓,無車位,680,JB04624GH,2025-10-01 11:02:32
土庫夜市建地B-147P,雲林縣土庫鎮成功路,,土地,146.94,,,0樓/0樓,無車位,1,JB04738GH,2025-10-01 11:02:32
古坑永光農地,雲林縣古坑鄉永光段,,土地,889.2,,,0樓/0樓,無車位,488,JB05759GH,2025-10-01 11:02:32
斗南五間厝農地,雲林縣斗南鎮五間厝段,,土地,1313.15,,,0樓/0樓,無車位,1,JB05908GH,2025-10-01 11:02:32
斗六國家大第,雲林縣斗六市莊敬路,31.3年,大樓,33.53,26.39,3房2廳2衛,4樓/11樓,無車位,738,JB06729GH,2025-10-01 11:02:32
西螺商辦大樓2,雲林縣西螺鎮中山路,29.6年,辦公,86.61,62.23,1房1廳1衛,10樓/10樓,無車位,572,JB06831GH,2025-10-01 11:02:32
虎尾農工旁建地,雲林縣虎尾鎮明正段,,土地,70.07,,,0樓/0樓,無車位,1,JB07136GH,2025-10-01 11:02:32
後站雙面路工業建地,雲林縣斗六市保庄段,,土地,221.31,,,0樓/0樓,無車位,4,JB07162GH,2025-10-01 11:02:32
大埤三結建地,雲林縣大埤鄉埤頭段,,土地,245.94,,,0樓/0樓,無車位,688,JS85468HB,2025-10-01 11:02:32
四湖三條崙庄邊農地,雲林縣四湖鄉延平南路,,土地,1128.02,,,0樓/0樓,無車位,245,JS87093HB,2025-10-01 11:02:32
石榴榴邨六街別墅(一),雲林縣斗六市榴 六街,3.5年,別墅/透天,52.77,52.77,4房2廳3衛,1-4樓/0樓,無車位,1,JS89684HB,2025-10-01 11:02:32
北港文化巷內建地,雲林縣北港鎮南陽段,,土地,17.9,,,0樓/0樓,無車位,230,JS93645HB,2025-10-01 11:02:32
西螺社口農地,雲林縣西螺鎮社口,,土地,317.2,,,0樓/0樓,無車位,600,JS94418HB,2025-10-01 11:02:32
聖德淳風五期,雲林縣斗六市樂利街,0.6年,大樓,39.78,27.87,2房2衛,5樓/0樓,無車位,1,JS96901HB,2025-10-01 11:02:32
近大東4.9分農地,雲林縣虎尾鎮蕃薯段,,土地,1441.72,,,0樓/0樓,無車位,1,JS97098HB,2025-10-01 11:02:32
G043水林後寮美農地5,雲林縣水林鄉湖子內,,土地,1001.58,,,0樓/0樓,無車位,1,QS32408HB,2025-10-01 11:02:41
東勢月眉都計美農地,雲林縣東勢鄉雲林縣,,土地,2020.4,,,0樓/0樓,無車位,1,FS107581HB,2025-10-01 11:02:41
斗南高中旁大地坪店住+倉庫,雲林縣斗南鎮中山路,51.0年,其它,49.24,49.24,9房3廳4衛,1-3樓/0樓,無車位,2,FS180864HB,2025-10-01 11:02:41
★古坑棋盤農地★,雲林縣古坑鄉棋山,,土地,2195.17,,,0樓/0樓,無車位,1,S2653635PA,2025-10-01 11:02:41
四湖農地,雲林縣四湖鄉溪南段,,土地,870.43,,,0樓/0樓,無車位,435,1907986CT,2025-10-01 11:02:41
雲林縣台西鄉光華段美田,雲林縣臺西鄉中山路,,土地,672.46,,,0樓/0樓,無車位,273,ES61084HB,2025-10-01 11:02:41
莿桐麻園923農地,雲林縣莿桐鄉新庄子段,,土地,922.93,,,0樓/0樓,無車位,850,JB02644GH,2025-10-01 11:02:41
虎溪崙仔建地(科技工業區),雲林縣斗六市崙仔段,,土地,114.25,,,0樓/0樓,無車位,1,JB05715GH,2025-10-01 11:02:41
古坑永光漂亮透天,雲林縣古坑鄉光昌路,50.4年,別墅/透天,22.05,22.05,3房2廳2衛,1樓/1樓,無車位,720,JB05906GH,2025-10-01 11:02:41
斗六工業區廠房,雲林縣斗六市榴?七街,3.3年,廠房,1083.32,1083.32,,1樓/1樓,無車位,32,JB06055GH,2025-10-01 11:02:41
近莿桐國中(1554)都計田,雲林縣莿桐鄉埔南段,,土地,1554.53,,,0樓/0樓,無車位,1,JB06216GH,2025-10-01 11:02:41
斗六明德北路一段建地,雲林縣斗六市海豐崙段海豐崙小段,,土地,186.34,,,0樓/0樓,無車位,6,JB06881GH,2025-10-01 11:02:41
斗六湖山水庫建地~送平房,雲林縣斗六市湖山段,,土地,83.69,,,0樓/0樓,無車位,298,JB06938GH,2025-10-01 11:02:41
虎尾(近中科)鄉村建地A,雲林縣虎尾鎮泰安段,,土地,43.37,,,0樓/0樓,無車位,382,JB07288GH,2025-10-01 11:02:41
北平路建地,雲林縣斗六市斗六市,,土地,112.53,,,0樓/0樓,無車位,3,JS63849HB,2025-10-01 11:02:41
西螺中正路建地,雲林縣西螺鎮中正路,,土地,37.81,,,0樓/0樓,無車位,983,JS90655HB,2025-10-01 11:02:41
四湖建華一般農,雲林縣四湖鄉建華段,,土地,530.75,,,0樓/0樓,無車位,248,JS92319HB,2025-10-01 11:02:41
虎尾市區雙店面18套房,雲林縣虎尾鎮中正路,27.2年,店面,103.41,103.41,18房20衛,2樓/0樓,無車位,8,JS92681HB,2025-10-01 11:02:41
古坑市區建地(二),雲林縣古坑鄉西華段,,土地,39.33,,,0樓/0樓,無車位,300,JS94032HB,2025-10-01 11:02:41
北港扶朝農地,雲林縣北港鎮扶朝段,,土地,911.13,,,1樓/0樓,無車位,416,JS95115HB,2025-10-01 11:02:41
莿桐延平路店住,雲林縣莿桐鄉延平路,45.3年,店面,32.45,32.45,6房2廳3衛,1-2樓/0樓,無車位,858,JS97151HB,2025-10-01 11:02:50
萬年東路邊間別墅,雲林縣斗六市萬年東路,30.9年,別墅/透天,59.77,52.04,3房2廳3衛,1-4樓/4樓,其他,798,JS97170HB,2025-10-01 11:02:50
四湖新下寮農地,雲林縣四湖鄉新下寮,,土地,905.52,,,0樓/0樓,無車位,360,MS43413HB,2025-10-01 11:02:50
雲林建地近六輕工業區,雲林縣二崙鄉太平路,,土地,230.05,,,0樓/0樓,無車位,968,OS213734HB,2025-10-01 11:02:50
西平路店住+平車,雲林縣斗六市西平路,28.4年,店面,40.21,28.01,2房2廳2衛,1-2樓/16樓,其他,888,S2870752PA,2025-10-01 11:02:50
璞樸莊園2期三房+平車,雲林縣斗六市文化路,1.3年,大樓,44.1,22.49,3房2廳2衛,4樓/10樓,無車位,968,1976056CT,2025-10-01 11:02:50
莿桐六合國小農地,雲林縣莿桐鄉新庄子段,,土地,2318.66,,,0樓/0樓,無車位,1,2015893CT,2025-10-01 11:02:50
斗六鎮北路田字型全新整理透天,雲林縣斗六市鎮北路,44.5年,別墅/透天,27.49,27.49,3房2廳3衛,1-2樓/2樓,無車位,960,JB04623GH,2025-10-01 11:02:50
麥寮沙崙後庄內建地,雲林縣麥寮鄉沙崙後,,土地,223,,,0樓/0樓,無車位,2,JB04625GH,2025-10-01 11:02:50
北媽重劃區轉角75P,雲林縣北港鎮聖母七路,,土地,75.63,,,1樓/0樓,無車位,1,JB05276GH,2025-10-01 11:02:50
四湖臨路建地46P,雲林縣四湖鄉新下寮段,,土地,54,,,0樓/0樓,無車位,298,JB05743GH,2025-10-01 11:02:50
大成活動中心旁美透天,雲林縣虎尾鎮大成三街,19.1年,別墅/透天,56.17,51.4,5房3廳3衛,1-4樓/4樓,無車位,1,JB06663GH,2025-10-01 11:02:50
崙背(近陽明國小)建地,雲林縣崙背鄉崩溝寮段,,土地,347.88,,,0樓/0樓,無車位,982,JB06962GH,2025-10-01 11:02:50
急售麥寮幸福山寮透天,雲林縣麥寮鄉山寮,1.4年,別墅/透天,48.61,47.04,5房2廳5衛,1-3樓/3樓,無車位,898,JB07187GH,2025-10-01 11:02:50
榴北段農地,雲林縣斗六市榴北段,,土地,1191.55,,,0樓/0樓,無車位,853,JB07226GH,2025-10-01 11:02:50
二崙田寮農地,雲林縣二崙鄉田寮,,土地,1889.11,,,0樓/0樓,無車位,2,JS79775HB,2025-10-01 11:02:50
西市場店面,雲林縣斗六市愛國街,60.3年,店面,28.8,28.8,3房2廳2衛,1-3樓/0樓,無車位,980,JS88281HB,2025-10-01 11:02:50
古坑9米寬建地,雲林縣古坑鄉大湖口,,土地,75.04,,,0樓/0樓,無車位,580,JS88334HB,2025-10-01 11:02:50
近古坑中華科技大學農地,雲林縣古坑鄉永興段,,土地,805.17,,,0樓/0樓,無車位,526,JS91281HB,2025-10-01 11:02:50
古坑水碓東段農地,雲林縣古坑鄉水碓東段,,土地,1993.21,,,0樓/0樓,無車位,1,JS92575HB,2025-10-01 11:02:50
虎尾德興優美三房+車位,雲林縣虎尾鎮德興路,31.6年,華廈,38,26,3房1廳2衛,4樓/0樓,其他,666,JS95658HB,2025-10-01 11:02:57
莿桐五華庄邊農地,雲林縣莿桐鄉湖內段,,土地,920.7,,,0樓/0樓,無車位,637,JS95961HB,2025-10-01 11:02:57
荷苞農地(2),雲林縣古坑鄉尖山坑路,,土地,806.59,,,0樓/0樓,無車位,736,MS53059HB,2025-10-01 11:02:57
水林鄉小資超值美建地,雲林縣水林鄉天保段,,土地,39.29,,,0樓/0樓,無車位,99,FS198625HB,2025-10-01 11:02:57
北港145縣道旁雙面路農地,雲林縣北港鎮雲145縣道,,土地,489,,,0樓/0樓,無車位,636,FS199247HB,2025-10-01 11:02:57
北港媽祖廟口黃金店住(無保存登,雲林縣北港鎮廟東段,,土地,5.08,,3廳2衛,1-3樓/0樓,無車位,580,FS201620HB,2025-10-01 11:02:57
四湖美方正農地,雲林縣四湖鄉和平段,4.0年,土地,934.54,,,0樓/0樓,無車位,580,FS203890HB,2025-10-01 11:02:57
斗六國中邊間建地A,雲林縣斗六市海豐崙段海豐崙小段,,土地,428.64,,,0樓/0樓,無車位,13,GS132551HB,2025-10-01 11:02:57
油車美透天588,雲林縣二崙鄉文化路,29.8年,別墅/透天,47.8,47.8,3房2廳3衛,1-3樓/3樓,無車位,588,1929612CT,2025-10-01 11:02:57
北港聖平段農地(一),雲林縣北港鎮新厝,,土地,1120.38,,,0樓/0樓,無車位,672,JB05453GH,2025-10-01 11:02:57
虎尾揚子中學旁店住,雲林縣虎尾鎮林森路二段,45.4年,店面,64.68,64.68,2房2廳3衛,1-3樓/3樓,無車位,1,JB05705GH,2025-10-01 11:02:57
光復段廠房,雲林縣斗六市工業路,37.0年,廠房,1153.02,1153.02,,1樓/1樓,無車位,31,JB05786GH,2025-10-01 11:02:57
文化路全新整理雙車別墅,雲林縣斗六市文化路,44.6年,別墅/透天,33.09,33.09,4房3廳3衛,1-2樓/2樓,其他,1,JB06063GH,2025-10-01 11:02:57
古坑華南庭園農舍,雲林縣古坑鄉松林,19.8年,其它,65.17,65.17,1房2廳1衛,1樓/1樓,其他,2,JB06169GH,2025-10-01 11:02:57
二崙(大地坪)鄉村老宅院,雲林縣二崙鄉洲子,,土地,272.45,,,0樓/0樓,無車位,1,JB06582GH,2025-10-01 11:02:57
百利2房大樓,雲林縣斗六市明德北路三段,28.4年,大樓,21.42,14.45,2房1廳1衛,3樓/16樓,無車位,398,JB07154GH,2025-10-01 11:02:57
麥寮公所市區精華地,雲林縣麥寮鄉泰順段,,土地,149,,,0樓/0樓,無車位,2,JB07311GH,2025-10-01 11:02:57
虎尾林森路金店面,雲林縣虎尾鎮林森路二段,10.3年,店面,9.34,9.34,,1樓/0樓,無車位,3,JS68895HB,2025-10-01 11:02:57
斗南小東工業地2,雲林縣斗南鎮延平路一段,,土地,460.06,,,0樓/0樓,無車位,7,JS80592HB,2025-10-01 11:02:57
口湖成功路農舍廠房,雲林縣口湖鄉成功路,35.7年,土地,958.47,93.84,,0樓/0樓,無車位,3,JS84248HB,2025-10-01 11:02:57
愛國街商業區建地平房,雲林縣斗六市愛國街,33.5年,土地,76.15,23.44,,1-2樓/2樓,無車位,2,JS88899HB,2025-10-01 11:03:08
斗南文安透天,雲林縣斗南鎮光和路,31.6年,別墅/透天,70.73,67.84,5房2廳4衛,1-4樓/0樓,無車位,880,JS92961HB,2025-10-01 11:03:08
斗六成功路透天,雲林縣斗六市南聖路,39.0年,別墅/透天,27.5,27.5,3房1廳1衛,1-2樓/0樓,無車位,980,JS92964HB,2025-10-01 11:03:08
林內交流道透天,雲林縣林內鄉大埔,31.8年,別墅/透天,50.56,46.27,4房1廳3衛,1-4樓/0樓,無車位,568,JS94666HB,2025-10-01 11:03:08
林內中正東路全新別墅A5,雲林縣林內鄉中正東路,0.5年,別墅/透天,45.26,45.26,5房2廳4衛,1-3樓/3樓,其他,1,JS95573HB,2025-10-01 11:03:08
東勢仁愛漂亮農地,雲林縣東勢鄉雲林縣,,土地,584.03,,,0樓/0樓,無車位,268,FS107575HB,2025-10-01 11:03:08
水林大面寬休閒投資魚塭,雲林縣水林鄉蕃薯段,,土地,3529.27,,,0樓/0樓,無車位,1,FS188030HB,2025-10-01 11:03:08
斗六市永康街時尚宅,雲林縣斗六市永康街,10.4年,公寓,27.14,19.08,2房2廳1衛,5樓/5樓,無車位,798,1981070CT,2025-10-01 11:03:08
水林吉地-農地農舍有水-有電-泰山18甲店,雲林縣水林鄉番薯段,,土地,4088.89,,,0樓/0樓,無車位,3,1999761CT,2025-10-01 11:03:08
斗六久安千坪農建地碾米廠+農舍,雲林縣斗六市久安路,41.4年,其它,235.37,235.37,6房3廳4衛,1樓/1樓,無車位,5,2047376CT,2025-10-01 11:03:08
斗六文化路精華地段店面,雲林縣斗六市文化路,49.3年,店面,103.54,103.54,6房3廳4衛,1-4樓/4樓,無車位,2,2058810CT,2025-10-01 11:03:08
四湖小城建地,雲林縣四湖鄉廣溝段,,土地,207.82,,,0樓/0樓,無車位,298,HS86704HB,2025-10-01 11:03:08
VR-中正路黃金店住,雲林縣斗六市中正路,52.2年,店面,50.16,50.16,5房4廳3衛,1-3樓/3樓,無車位,1,JB04731GH,2025-10-01 11:03:08
斗六百利花園套房,雲林縣斗六市明德北路三段,28.4年,套房,12.6,8.32,1房1衛,8樓/16樓,無車位,238,JB05854GH,2025-10-01 11:03:08
榴?六街透天,雲林縣斗六市榴?六街,3.4年,別墅/透天,52.77,52.77,4房2廳3衛,1-3樓/3樓,無車位,1,JB06699GH,2025-10-01 11:03:08
二崙八角亭美田地,雲林縣二崙鄉八角亭段,,土地,631.02,,,0樓/0樓,無車位,288,JB06778GH,2025-10-01 11:03:08
華山大湖底大路邊農地,雲林縣古坑鄉大湖底段,,土地,1113.5,,,0樓/0樓,無車位,1,JB07068GH,2025-10-01 11:03:08
河岸國家大地華廈,雲林縣斗六市莊敬路,31.3年,大樓,33.53,26.39,3房2廳2衛,4樓/11樓,無車位,738,JB07156GH,2025-10-01 11:03:08
虎尾立仁國小-面寬8.5米建地,雲林縣虎尾鎮立仁,,土地,43.04,,,0樓/0樓,無車位,868,JB07206GH,2025-10-01 11:03:08
莿桐麻園工業區農地,雲林縣莿桐鄉新庄子段,,土地,766.54,,,0樓/0樓,無車位,598,JB07258GH,2025-10-01 11:03:08
斗六家樂福建地,雲林縣斗六市雲林路二段,25.4年,其它,445.37,395.74,,1-2樓/2樓,其他,36,JS68274HB,2025-10-01 11:03:16
近綠色隧道農地A,雲林縣斗六市下柴路,,土地,2023.2,,,0樓/0樓,無車位,2,JS82912HB,2025-10-01 11:03:16
麥寮新雙車別墅1,雲林縣麥寮鄉雷厝,1.4年,別墅/透天,50.75,46.8,3房2廳4衛,1-3樓/0樓,無車位,1,JS89873HB,2025-10-01 11:03:16
虎尾安溪小美田,雲林縣虎尾鎮廉使段,,土地,347,,,0樓/0樓,無車位,598,JS91382HB,2025-10-01 11:03:16
北港農地Ⅰ,雲林縣北港鎮福德段,,土地,426.56,,,0樓/0樓,無車位,716,JS94594HB,2025-10-01 11:03:16
中華路店面,雲林縣斗六市中華路,26.7年,店面,85.9,85.9,5房2廳4衛,1-4樓/0樓,無車位,2,JS96626HB,2025-10-01 11:03:16
斗六正市區大地坪透天,雲林縣斗六市鎮北路,50.6年,別墅/透天,106.24,88.47,4房2廳2衛,1-4樓/4樓,無車位,2,JS96859HB,2025-10-01 11:03:16
華勝路店面,雲林縣北港鎮華勝路,57.7年,店面,14.68,14.68,1房2廳1衛,1樓/0樓,無車位,828,MS61524HB,2025-10-01 11:03:16
口湖水井漂亮養殖地,雲林縣口湖鄉雲林縣,,土地,1063.89,,,0樓/0樓,無車位,338,FS107551HB,2025-10-01 11:03:16
北港近東榮國小農地,雲林縣北港鎮168鄉,,土地,306.74,,,0樓/0樓,無車位,268,S2866228PA,2025-10-01 11:03:16
麥寮華興路套房透天厝,雲林縣麥寮鄉華興路,5.3年,別墅/透天,46.24,46.23,6衛,1-3樓/3樓,無車位,1,2005801CT,2025-10-01 11:03:16
水上下塗溝農地(二),雲林縣林內鄉中正路,,土地,1507.66,1507.66,,0樓/0樓,無車位,1,2046364CT,2025-10-01 11:03:16
匯幸福兩房平面車位華廈,雲林縣大埤鄉尚義路,4.8年,大樓,29.36,16.09,2房2廳1衛,6樓/8樓,其他,638,2061430CT,2025-10-01 11:03:16
溫厝角段美農地B,雲林縣斗南鎮溫厝角段,,土地,657.64,,,0樓/0樓,無車位,580,FB05255GH,2025-10-01 11:03:16
雲林金湖老街建地,雲林縣口湖鄉金湖段,,土地,122.29,,,0樓/0樓,無車位,980,HS78594HB,2025-10-01 11:03:16
四湖羊調村3分農地,雲林縣四湖鄉西洋路,,土地,886.21,,,0樓/0樓,無車位,332,JB04165GH,2025-10-01 11:03:16
草湖段鄰19線4.8分農地,雲林縣北港鎮草湖段,,土地,1417.52,,,0樓/0樓,無車位,3,JB06135GH,2025-10-01 11:03:16
古坑新光農地,雲林縣古坑鄉新庄,,土地,1549.66,,,0樓/0樓,無車位,588,JB06294GH,2025-10-01 11:03:16
古坑田心全新邊間別墅,雲林縣古坑鄉田心,2.5年,別墅/透天,48.45,48.45,4房2廳5衛,1-3樓/3樓,其他,1,JB06376GH,2025-10-01 11:03:16
斗六市區美3房華廈,雲林縣斗六市永康路,30.6年,華廈,39.61,30.22,3房2廳2衛,3樓/7樓,無車位,598,JB06777GH,2025-10-01 11:03:16
社口商圈店住,雲林縣斗六市中堅東路,30.8年,店面,135.18,133.49,14房8衛,1-5樓/5樓,無車位,2,JS75019HB,2025-10-01 11:03:25
文化路全新整理透天,雲林縣斗六市文化路,44.9年,別墅/透天,32.37,32.37,2房2廳2衛,1-2樓/0樓,無車位,580,JS79908HB,2025-10-01 11:03:25
斗六近鎮北路建地,雲林縣斗六市北平路,,土地,55.36,,,0樓/0樓,無車位,1,JS84729HB,2025-10-01 11:03:25
北港大同路店面,雲林縣北港鎮三民街,61.7年,店面,28.28,28.28,3房2廳2衛,1-2樓/0樓,無車位,1,JS91870HB,2025-10-01 11:03:25
斗六中山商圈透天,雲林縣斗六市中山路,48.5年,別墅/透天,32.47,32.47,5房3廳2衛,1-2樓/2樓,無車位,1,JS97902HB,2025-10-01 11:03:25
東勢住宅區漂亮臨路建地,雲林縣東勢鄉民權路,,土地,233.37,,,0樓/0樓,無車位,1,OB18612GH,2025-10-01 11:03:25
元長建地,雲林縣元長鄉青山段,,土地,163.65,,,0樓/0樓,無車位,752,1873656CT,2025-10-01 11:03:25
大埔尾農地,雲林縣莿桐鄉大埔尾段,,土地,713.9,,,0樓/0樓,無車位,713,JB01480GH,2025-10-01 11:03:25
土厝建地1328P,雲林縣水林鄉大庄,,土地,1327.67,,,0樓/0樓,無車位,7,JB04768GH,2025-10-01 11:03:25
古坑市區建地,雲林縣古坑鄉朝陽路,,土地,51.73,,,0樓/0樓,無車位,568,JB05643GH,2025-10-01 11:03:25
土庫近台19線大面寬農地,雲林縣土庫鎮崙前段,,土地,755,,,0樓/0樓,無車位,495,JB06671GH,2025-10-01 11:03:25
中正路5房整層華廈,雲林縣斗六市中正路,29.5年,華廈,76.4,61.95,5房3廳3衛,5樓/8樓,無車位,1,JB06687GH,2025-10-01 11:03:25
梅林國小店住,雲林縣斗六市梅林路,41.8年,店面,49.13,49.13,6房3廳3衛,1-4樓/4樓,無車位,598,JB06735GH,2025-10-01 11:03:25
北港扶朝農地1.5分,雲林縣北港鎮扶朝段,,土地,466.46,,,0樓/0樓,無車位,257,JB06744GH,2025-10-01 11:03:25
莿桐榮村住家1,雲林縣莿桐鄉雲林縣,39.1年,別墅/透天,43.26,43.26,8房3廳2衛,1-2樓/2樓,無車位,598,JS66977HB,2025-10-01 11:03:25
斗六北平臨路角建地,雲林縣斗六市北平路,,土地,67.16,,,0樓/0樓,無車位,2,JS90643HB,2025-10-01 11:03:25
西螺都內農建地+廠房,雲林縣西螺鎮廣興路,41.3年,廠房,130.7,130.7,1衛,1樓/1樓,無車位,3,JS93847HB,2025-10-01 11:03:25
林內中正東路全新別墅A6,雲林縣林內鄉中正東路,0.5年,別墅/透天,48.21,48.21,5房2廳4衛,1-3樓/3樓,其他,1,JS95593HB,2025-10-01 11:03:25
西螺中山國小大地坪透天,雲林縣西螺鎮新街路,44.5年,別墅/透天,60.88,60.88,7房1廳3衛,3樓/0樓,無車位,880,JS95761HB,2025-10-01 11:03:25
元長頂寮住家,雲林縣元長鄉頂寮,34.5年,別墅/透天,27.09,27.09,3房2廳2衛,1樓/0樓,無車位,1,JS95850HB,2025-10-01 11:03:25
虎尾中科旁農地,雲林縣虎尾鎮光復,,土地,292.22,,,0樓/0樓,無車位,288,JS97479HB,2025-10-01 11:03:34
雲林元長鄉農舍送土地,雲林縣元長鄉頂寮,34.5年,其它,54.18,54.18,7房3廳5衛,1-3樓/3樓,無車位,2,WS51246HB,2025-10-01 11:03:34
261雲林斗六三角窗大廠房,雲林縣斗六市工業路,39.0年,廠房,1646.67,1646.67,,1-2樓/2樓,無車位,32,OS212302HB,2025-10-01 11:03:34
正心A+全新2房車位華廈,雲林縣斗六市正義街,2.5年,華廈,24.3,13.19,2房1廳1衛,2樓/5樓,其他,898,S2618944PA,2025-10-01 11:03:34
斗六八德段建地+廠房,雲林縣斗六市文化路,47.4年,廠房,141.21,141.21,,0樓/0樓,無車位,6,S2739318PA,2025-10-01 11:03:34
三盛大路邊建地,雲林縣麥寮鄉許厝寮段許厝寮小段,,土地,31.46,,,0樓/0樓,無車位,550,1973812CT,2025-10-01 11:03:34
古坑華山咖啡大街合法民宿,雲林縣古坑鄉華山路,32.8年,別墅/透天,47.25,47.25,9房3廳9衛,1-3樓/3樓,無車位,1,1988109CT,2025-10-01 11:03:34
麥寮華廈大建坪三房,雲林縣麥寮鄉光復南路,26.7年,大樓,45.35,39.21,3房2廳2衛,5樓/7樓,無車位,698,2044805CT,2025-10-01 11:03:34
四湖西頂南溪尾美農地,雲林縣四湖鄉雲林縣,,土地,886.21,,,0樓/0樓,無車位,380,HS46772HB,2025-10-01 11:03:34
斗南全新透天A3,雲林縣斗南鎮新庄,3.0年,別墅/透天,33.46,33.46,3房2廳3衛,1-3樓/3樓,無車位,888,JB05033GH,2025-10-01 11:03:34
雲林溪建地A(面大學路),雲林縣斗六市雲林溪段,,土地,155.91,,,0樓/0樓,無車位,7,JB05291GH,2025-10-01 11:03:34
斗南市區金店面,雲林縣斗南鎮武昌街,24.5年,店面,70.1,70.1,7房2廳6衛,1-3樓/3樓,無車位,1,JB05626GH,2025-10-01 11:03:34
崙背大有便宜合法農舍,雲林縣崙背鄉大有,29.2年,其它,28.51,28.51,4房2廳2衛,1-3樓/3樓,無車位,488,JB06251GH,2025-10-01 11:03:34
水林臨路漂亮農保地,雲林縣水林鄉溪墘段,,土地,348,,,0樓/0樓,無車位,155,JB06287GH,2025-10-01 11:03:34
台西五華臨路農保地,雲林縣臺西鄉五華段,,土地,350,,,0樓/0樓,無車位,81,JB06931GH,2025-10-01 11:03:34
立仁國小復興路孝親透天,雲林縣虎尾鎮復興路,49.8年,別墅/透天,30.42,30.42,4房2廳2衛,1-2樓/2樓,無車位,798,JB07052GH,2025-10-01 11:03:34
斗六棒球場旁全新店住,雲林縣斗六市宏德街,0.4年,店面,63.49,63.49,4房3廳4衛,1-3樓/3樓,其他,2,JB07063GH,2025-10-01 11:03:34
新庄子雙面路農地,雲林縣莿桐鄉新庄子段,,土地,690.61,,,0樓/0樓,無車位,408,JB07107GH,2025-10-01 11:03:34
近四合聖母宮田,雲林縣莿桐鄉四合段,,土地,1029.63,,,0樓/0樓,無車位,588,JB07178GH,2025-10-01 11:03:34
莿桐榮村田,雲林縣莿桐鄉樹子腳段,,土地,487.03,,,0樓/0樓,無車位,468,JB07393GH,2025-10-01 11:03:34
崙背都計(持分)道路用地,雲林縣崙背鄉順天段,,土地,27.4,,,0樓/0樓,無車位,205,JB07394GH,2025-10-01 11:03:42
虎尾新豪華別墅,雲林縣虎尾鎮頂南,3.0年,別墅/透天,102.65,93.91,5房2廳9衛,1-4樓/4樓,其他,3,JS87138HB,2025-10-01 11:03:42
土庫全新四車雙拼大別墅,雲林縣土庫鎮新興,0.7年,別墅/透天,56.7,56.7,4房2廳4衛,3樓/0樓,無車位,1,JS95491HB,2025-10-01 11:03:42
四湖下寮農地,雲林縣四湖鄉南光段,,土地,595.36,,,1樓/0樓,無車位,148,JS96234HB,2025-10-01 11:03:42
元長交流道農地2,雲林縣元長鄉西湖段,,土地,748.69,,,0樓/0樓,無車位,538,JS96992HB,2025-10-01 11:03:42
近梅林國小建地,雲林縣斗六市雲林縣,,土地,62.66,,,0樓/0樓,無車位,368,MS79826HB,2025-10-01 11:03:42
雲林土庫馬光國中旁農地,雲林縣土庫鎮馬公厝段,,土地,1135,,,0樓/0樓,無車位,880,FS196028HB,2025-10-01 11:03:42
水林小筆三角農地A,雲林縣水林鄉灣西段,,土地,284.13,,,0樓/0樓,無車位,154,FS202852HB,2025-10-01 11:03:42
莿桐美農地2,雲林縣莿桐鄉饒平路,,土地,612.56,,,0樓/0樓,無車位,578,S2593091PA,2025-10-01 11:03:42
雲林國小前建地,雲林縣斗六市雲林溪,,土地,162.41,,,0樓/0樓,無車位,5,ZS175548HB,2025-10-01 11:03:42
四湖新下寮段1.8分農地,雲林縣四湖鄉下鹿場路,,土地,549.5,,,0樓/0樓,無車位,300,JB03966GH,2025-10-01 11:03:42
斗六梅南段農地Ⅰ,雲林縣斗六市梅南段,,土地,1463.24,,,0樓/0樓,無車位,1,JB06047GH,2025-10-01 11:03:42
元長大農舍,雲林縣元長鄉頂寮,34.5年,其它,54.18,54.18,8房2廳4衛,1樓/1樓,其他,2,JB06845GH,2025-10-01 11:03:42
崙背東興(4分3)朝南田地,雲林縣崙背鄉東興段,,土地,1313.55,,,0樓/0樓,無車位,950,JB06896GH,2025-10-01 11:03:42
斗六市中心兩房含車位,雲林縣斗六市大智街,31.7年,大樓,36.69,26.75,2房2廳2衛,9樓/11樓,坡道機械車位,588,JB07101GH,2025-10-01 11:03:42
斗南小東工業區產專建地,雲林縣斗南鎮新東段,,土地,460.06,,,0樓/0樓,無車位,7,JB07202GH,2025-10-01 11:03:42
