標題,地址,屋齡,類型,建坪,主+陽,格局,樓層,車位,總價(萬),編號,抓取時間
秀湖小坪數菜園,新竹縣芎林鄉山?湖段秀湖小段,,土地,108.9,,,0樓/0樓,無車位,398,VS01546HB,2025-09-24 04:41:37
泱泱居靜景觀透天,新竹縣湖口鄉長嶺路,3.1年,別墅/透天,53.14,53.08,4房2廳3衛,1-3樓/3樓,其他,1,VS03213HB,2025-09-24 04:41:37
湖口東區大面寬住店,新竹縣湖口鄉永安街,41.9年,別墅/透天,103.2,103.2,6房2廳3衛,1-2樓/2樓,其他,2,VS03255HB,2025-09-24 04:41:37
湖口雙車位住店,新竹縣湖口鄉安宅五街,10.7年,公寓,28.05,22.83,4房2廳3衛,1樓/5樓,其他,1,VS03335HB,2025-09-24 04:41:37
竹北市中心大地坪6房雙車美墅,新竹縣竹北市六家二街,21.4年,別墅/透天,84.83,84.83,6房2廳4衛,1-4樓/0樓,無車位,4,AS127061HB,2025-09-24 04:41:37
中崙休閒田,新竹縣新豐鄉中崙,,土地,428.04,,,0樓/0樓,無車位,598,BS30338HB,2025-09-24 04:41:37
湖口省道旁鄰路40米美農地,新竹縣湖口鄉八德路二段,,土地,658.85,,,0樓/0樓,無車位,1,BS32582HB,2025-09-24 04:41:37
峨眉十二寮美農地,新竹縣峨眉鄉十二寮,,土地,756.55,,,0樓/0樓,無車位,1,BS38971HB,2025-09-24 04:41:47
星都匯高樓三室車位,新竹縣竹東鎮旭光一路,1.2年,辦公,46.46,25.78,3房2廳2衛,14樓/14樓,坡道平面車位,1,BS50404HB,2025-09-24 04:41:47
遠雄六家匯美3房,新竹縣竹北市六家五路一段,8.2年,大樓,62.63,31.42,3房2廳2衛,13樓/20樓,坡道平面車位,4,BS50908HB,2025-09-24 04:41:47
【猛哥賣厝】峨眉平坦農地,新竹縣峨眉鄉石井段,,土地,817.78,,,0樓/0樓,無車位,780,BS54091HB,2025-09-24 04:41:47
富宇現代城竹北高鐵區綠園道三房,新竹縣竹北市六家七路,17.0年,大樓,39.98,27.22,3房2廳2衛,11樓/14樓,其他,2,BS54764HB,2025-09-24 04:41:47
新竹-湖口和興路小農地可分售,新竹縣湖口鄉和興段,,土地,1008.23,,,0樓/0樓,無車位,1,CB16685GH,2025-09-24 04:41:47
新竹橫山景觀農地,新竹縣橫山鄉中豐路二段,,土地,461.33,,,0樓/0樓,無車位,550,DS81267HB,2025-09-24 04:41:47
湖口新湖路游泳池資材室,新竹縣湖口鄉德盛段,,土地,538.45,,,0樓/0樓,無車位,1,VB00045GH,2025-09-24 04:41:47
湖口-西區招財進寶金店+4套房,新竹縣湖口鄉仁興路,19.6年,別墅/透天,57.39,54.73,4房2廳5衛,1-4樓/4樓,無車位,1,VB00660GH,2025-09-24 04:41:47
竹北高鐵區豐邑站前景觀戶,新竹縣竹北市隘口七街,6.0年,大樓,31.17,10.6,1房2廳1衛,11樓/12樓,其他,1,VB00784GH,2025-09-24 04:41:47
竹北光明全新4車電梯豪邸,新竹縣竹北市文義街,2.5年,別墅/透天,109.67,100.67,4房3廳8衛,1-5樓/5樓,其他,7,VB00889GH,2025-09-24 04:41:47
新豐都計田,新竹縣新豐鄉振興段,,土地,101.68,,,0樓/0樓,無車位,1,VB00982GH,2025-09-24 04:41:47
獨家新豐松林學區美墅,新竹縣新豐鄉康樂路一段,30.7年,別墅/透天,67.12,41.58,4房2廳3衛,1-3樓/3樓,其他,1,VB01122GH,2025-09-24 04:41:47
台61方正丁種工業地,新竹縣新豐鄉池和段,,土地,283.91,,,0樓/0樓,無車位,6,VS00940HB,2025-09-24 04:41:47
湖口德興路農地+資材室b,新竹縣湖口鄉德興路,,土地,605,,,0樓/0樓,無車位,1,AS134783HB,2025-09-24 04:41:47
新豐鄉臨路農地,新竹縣新豐鄉福興段後湖子小段,,土地,898.43,,,0樓/0樓,無車位,2,CS168491HB,2025-09-24 04:41:47
新豐火車站電梯店面,新竹縣新豐鄉建興路一段,6.7年,店面,49.26,38.38,,1-2樓/12樓,無車位,2,CS177327HB,2025-09-24 04:41:47
湖口幸福大智雙陽台美廈,新竹縣湖口鄉大智路,33.2年,華廈,29.32,22.6,3房2廳2衛,3樓/5樓,無車位,598,BB02218GH,2025-09-24 04:41:47
湖口東區3房電梯華廈,新竹縣湖口鄉安宅八街,27.7年,華廈,20.59,18.01,3房2廳1衛,3樓/5樓,無車位,588,BB02529GH,2025-09-24 04:41:47
有謙家園四房雙車精美裝潢有後院,新竹縣寶山鄉有謙路,4.1年,大樓,75.49,75.49,4房2廳4衛,1-5樓/5樓,無車位,6,BS28214HB,2025-09-24 04:41:47
北埔開心休閒小農地,新竹縣北埔鄉神木段,,土地,527.48,,,0樓/0樓,無車位,388,BS46605HB,2025-09-24 04:41:56
北埔景觀休閒地,新竹縣北埔鄉溝背段,,土地,133.34,,,0樓/0樓,無車位,228,BS46617HB,2025-09-24 04:41:56
遠百商圈大三房加車位稀有釋出,新竹縣竹北市嘉興路,31.5年,華廈,38.69,28.98,3房2廳2衛,4樓/6樓,其他,1,BS47179HB,2025-09-24 04:41:56
東方之都低總價華廈,新竹縣竹東鎮光武街,29.4年,華廈,25.64,20.61,3房2廳1衛,9樓/9樓,無車位,598,BS49370HB,2025-09-24 04:41:56
關西石光田園農地,新竹縣關西鎮石光段,,土地,750.64,,,0樓/0樓,無車位,1,BS50490HB,2025-09-24 04:41:56
放翁清境雙併三面採光別墅,新竹縣竹東鎮學府東路,20.4年,別墅/透天,74.38,71,5房2廳4衛,1-4樓/0樓,其他,2,BS52936HB,2025-09-24 04:41:56
新豐山崎透天,新竹縣新豐鄉新興路,45.1年,別墅/透天,84.9,84.9,4房2廳2衛,1-2樓/0樓,無車位,3,BS53365HB,2025-09-24 04:41:56
國賓大悅高樓兩房平車,新竹縣竹北市勝利八街一段,9.3年,大樓,28.9,19.12,2房2廳1衛,17樓/27樓,坡道平面車位,2,BS54921HB,2025-09-24 04:41:56
新竹-尖石露營美地,新竹縣尖石鄉煤源段,,土地,2910.05,,,0樓/0樓,無車位,1,CB16489GH,2025-09-24 04:41:56
湖口德興段(都市計)美田二,新竹縣湖口鄉民善路,,土地,324.73,,,0樓/0樓,無車位,988,DS52556HB,2025-09-24 04:41:56
中崙美田,新竹縣新豐鄉中崙段,,土地,816.75,,,0樓/0樓,無車位,1,VS02501HB,2025-09-24 04:41:56
湖口東區前後臨路大透天,新竹縣湖口鄉新生三路,33.2年,別墅/透天,47.14,44.25,4房2廳3衛,1-3樓/3樓,其他,1,VS02624HB,2025-09-24 04:41:56
湖口茂捷雲賀精品四房+平車,新竹縣湖口鄉貴州街,5.7年,大樓,61.67,32.98,4房2廳2衛,9樓/14樓,其他,2,VS03357HB,2025-09-24 04:41:56
優質社區no.1大前庭車庫別墅,新竹縣湖口鄉德和路,32.1年,別墅/透天,48.3,45.07,4房2廳3衛,1-3樓/0樓,無車位,1,VS03439HB,2025-09-24 04:41:56
關西未來農三開心農場,新竹縣關西鎮大東坑,,土地,756.25,,,1樓/0樓,無車位,1,WS25414HB,2025-09-24 04:41:56
明新科大傳家透天金店面,新竹縣新豐鄉新興路,34.5年,別墅/透天,65.43,62.57,6房3衛,1-3樓/3樓,無車位,3,WS59513HB,2025-09-24 04:41:56
湖口成功圓明園3房+平車位,新竹縣湖口鄉國光街,31.3年,華廈,42.45,19.01,3房2廳1衛,6樓/9樓,坡道平面車位,768,CS179201HB,2025-09-24 04:41:56
仁和商圈優質新店面,新竹縣湖口鄉民和街,4.2年,店面,18.37,12.04,1房1廳2衛,1樓/8樓,無車位,1,BB00592GH,2025-09-24 04:41:56
嘉慶7米大面寬平房B,新竹縣芎林鄉嘉慶,43.4年,別墅/透天,16.09,16.09,,1樓/1樓,無車位,468,BB02723GH,2025-09-24 04:41:56
新豐近西濱工業廠辦,新竹縣新豐鄉紅毛,19.2年,廠房,134.56,130.41,,1-2樓/2樓,無車位,4,BS40149HB,2025-09-24 04:41:56
H316關西交流道大路邊建地,新竹縣關西鎮大同壹段,,土地,215.56,,,0樓/0樓,無車位,4,BS45098HB,2025-09-24 04:42:05
尖石建+農小農園,新竹縣尖石鄉煤源段,,土地,110.41,,,0樓/0樓,無車位,498,BS48910HB,2025-09-24 04:42:05
新豐中崙稀有總裁養生莊園,新竹縣新豐鄉中崙段,10.3年,其它,152.9,152.9,,1-3樓/0樓,無車位,13,BS52853HB,2025-09-24 04:42:05
新埔視野優質平坦農地,新竹縣新埔鎮汶水坑段,,土地,859.69,,,0樓/0樓,無車位,1,BS54037HB,2025-09-24 04:42:05
勝利國中智慧園區三房車位,新竹縣竹北市聯發街,10.4年,大樓,52.76,26.25,3房2廳2衛,5樓/14樓,其他,2,BS54283HB,2025-09-24 04:42:05
竹北火車站電梯華廈美三房,新竹縣竹北市新泰路,33.7年,華廈,27.31,21.95,3房2廳1衛,4樓/9樓,無車位,888,BS55215HB,2025-09-24 04:42:05
湖口中勢段都內田,新竹縣湖口鄉中勢段,,土地,247.98,,,0樓/0樓,無車位,1,VB01015GH,2025-09-24 04:42:05
獨家新豐81坪臨路甲建,新竹縣新豐鄉福興段十一股小段,,土地,81.68,,,0樓/0樓,無車位,1,VB01354GH,2025-09-24 04:42:05
湖口成功路旁美田,新竹縣湖口鄉下北勢段下北勢小段,,土地,443.16,,,0樓/0樓,無車位,576,VS03123HB,2025-09-24 04:42:05
新豐市區3房美寓,新竹縣新豐鄉松柏林,32.8年,公寓,26.15,21.73,3房2廳2衛,1樓/5樓,無車位,658,VS03908HB,2025-09-24 04:42:05
全新造鎮稀有一樓2房平車,新竹縣湖口鄉德和路,0.5年,華廈,33.44,18,2房1廳2衛,1樓/11樓,坡道平面車位,998,CS179705HB,2025-09-24 04:42:05
竹東低總價溫馨景觀兩房,新竹縣竹東鎮幸福路,30.1年,大樓,26.54,21.13,2房2廳1衛,11樓/13樓,無車位,758,BS45080HB,2025-09-24 04:42:05
新豐西濱雙面臨路美農地,新竹縣新豐鄉坑子口段,,土地,323.98,,,0樓/0樓,無車位,512,BS46245HB,2025-09-24 04:42:05
竹北我的家新裝潢三房,新竹縣竹北市中正東路,32.6年,華廈,40.01,26.06,3房2廳2衛,2樓/6樓,其他,1,BS53463HB,2025-09-24 04:42:05
關西超值透天店面,新竹縣關西鎮中豐路二段,53.7年,別墅/透天,20.03,20.03,6房2廳5衛,1-3樓/3樓,無車位,980,BS54406HB,2025-09-24 04:42:05
新竹-湖口市區旁合法資材室C,新竹縣湖口鄉和興段,,土地,495.5,,,0樓/0樓,無車位,958,CB16799GH,2025-09-24 04:42:05
湖口長安一般農臨路田,新竹縣湖口鄉北安段,,土地,393.31,,,0樓/0樓,無車位,880,VB00733GH,2025-09-24 04:42:05
關西中豐路旁雙臨路都內農地,新竹縣關西鎮中豐新路,,土地,351.26,,,0樓/0樓,無車位,3,VB01446GH,2025-09-24 04:42:05
光復東路3房大華廈,新竹縣湖口鄉光復東路,31.6年,華廈,34.1,24.03,3房2廳2衛,5樓/5樓,無車位,838,VS01926HB,2025-09-24 04:42:05
新豐行政區電梯金店面,新竹縣新豐鄉復興街,17.3年,別墅/透天,94.45,93.95,8房2廳4衛,1-5樓/5樓,無車位,2,VS02791HB,2025-09-24 04:42:05
竹北豐田段合法資材室,新竹縣竹北市豐田段,,土地,475.86,,,0樓/0樓,無車位,1,VS02835HB,2025-09-24 04:42:14
湖口中美透天,新竹縣湖口鄉中美路,47.5年,別墅/透天,22.69,22.69,2房2廳1衛,1-2樓/2樓,其他,798,VS04159HB,2025-09-24 04:42:14
六福村大坪數便宜農地+林業用地,新竹縣關西鎮大旱坑段小東坑小段,,土地,5286.34,,,0樓/0樓,無車位,1,AS132679HB,2025-09-24 04:42:14
安興學區綠園大面寬雙角店,新竹縣竹北市勝利八街二段,9.2年,店面,64.95,33.05,5房2廳2衛,1樓/14樓,坡道平面車位,3,BB03844GH,2025-09-24 04:42:14
北埔獨棟美墅,新竹縣北埔鄉埔心街,41.1年,別墅/透天,52,52,4房2廳4衛,1-2樓/2樓,無車位,1,BS42432HB,2025-09-24 04:42:14
峨眉休閒渡假屋,新竹縣峨眉鄉社寮坑,,土地,181.8,,,0樓/0樓,無車位,468,BS43703HB,2025-09-24 04:42:14
關西錦山(建+林)秘境,新竹縣關西鎮錦山段,,土地,6694.47,,,0樓/0樓,無車位,2,BS46176HB,2025-09-24 04:42:14
關西新城視野美地,新竹縣關西鎮新城段,,土地,1520.67,,,0樓/0樓,無車位,888,BS46915HB,2025-09-24 04:42:14
北埔中豐路全新電梯透天C,新竹縣北埔鄉中豐路,1.3年,別墅/透天,109.96,91.19,4房2廳6衛,1-4樓/0樓,其他,3,BS50022HB,2025-09-24 04:42:14
寶山新城風糖旁休閒地,新竹縣寶山鄉新城段,,土地,20065.52,,,0樓/0樓,無車位,28,BS51886HB,2025-09-24 04:42:14
萊茵山莊社區型丙建,新竹縣竹東鎮柯子湖段,,土地,138.24,,,0樓/0樓,無車位,1,BS53969HB,2025-09-24 04:42:14
F237微風非凡大器老闆的家,新竹縣關西鎮上三屯,12.1年,其它,138.61,138.61,5房3廳5衛,1-2樓/2樓,無車位,6,BS54844HB,2025-09-24 04:42:14
新竹-新湖口重劃區特農A,新竹縣新豐鄉青埔子段,,土地,766.54,,,0樓/0樓,無車位,1,CB16130GH,2025-09-24 04:42:14
關西田+建(買地送屋),新竹縣關西鎮南坑,,土地,193.6,,2房1廳,1樓/1樓,其他,858,DS60209HB,2025-09-24 04:42:14
湖口市區店住,新竹縣湖口鄉新興路,51.1年,別墅/透天,50.04,50.04,3衛,1-2樓/0樓,無車位,1,DS84311HB,2025-09-24 04:42:14
關西臨路美農地,新竹縣關西鎮大旱坑段大東坑小段,,土地,6701.28,,,0樓/0樓,無車位,5,QS41083HB,2025-09-24 04:42:14
新豐中崙資材美田,新竹縣新豐鄉崁頭,,土地,316.72,,,0樓/0樓,無車位,768,VB00246GH,2025-09-24 04:42:14
竹北西濱清幽合法農舍,新竹縣竹北市鳳岡路三段,14.1年,其它,58.44,58.44,4房3廳4衛,1-2樓/2樓,無車位,4,VB01397GH,2025-09-24 04:42:14
心豐花園全新平車,新竹縣新豐鄉榮華街,0.9年,大樓,41.26,22.97,3房2廳2衛,5樓/14樓,坡道平面車位,1,VS03831HB,2025-09-24 04:42:14
北埔老街商業用地,新竹縣北埔鄉埔興段,,土地,679.83,,,0樓/0樓,無車位,32,WS59115HB,2025-09-24 04:42:14
新豐建興臨路裝潢質感透天,新竹縣新豐鄉建興路二段,41.0年,別墅/透天,31.59,31.59,3房1廳3衛,1-2樓/2樓,無車位,1,WS60153HB,2025-09-24 04:42:22
關西大東坑節稅休閒農地,新竹縣關西鎮大旱坑段大東坑小段,,土地,6701.28,,,0樓/0樓,無車位,5,AS133041HB,2025-09-24 04:42:22
P18竹東超值農地,新竹縣竹東鎮竹東,,土地,1806.48,,,0樓/0樓,無車位,4,FS183387HB,2025-09-24 04:42:22
湖口後站全新電梯美墅B,新竹縣湖口鄉新化街,1.2年,別墅/透天,81.38,81.38,4房2廳4衛,1-4樓/0樓,其他,3,BS44755HB,2025-09-24 04:42:22
正成功國中旁五房別墅,新竹縣竹北市成功七街,21.5年,別墅/透天,66.25,62.02,5房2廳4衛,5樓/0樓,無車位,3,BS50302HB,2025-09-24 04:42:22
【猛哥賣厝】峨眉水流東農建林,新竹縣峨眉鄉水流東段,,土地,1048.17,,,0樓/0樓,無車位,1,BS54079HB,2025-09-24 04:42:22
芎林交流道富林路土地,新竹縣芎林鄉竹林段,,土地,371.81,,,0樓/0樓,無車位,2,QS31334HB,2025-09-24 04:42:22
竹北鳳岡合法資材室,新竹縣竹北市鳳岡路三段,1.9年,其它,18.15,18.15,2房1廳1衛,1樓/1樓,其他,3,VB01044GH,2025-09-24 04:42:22
西區大坪數投資透天,新竹縣湖口鄉國慶街,35.6年,別墅/透天,106.6,106.6,11房5廳6衛,1-3樓/3樓,無車位,1,VB01452GH,2025-09-24 04:42:22
湖口省道前院停車美透天,新竹縣湖口鄉八德路一段,18.7年,別墅/透天,55.99,43.56,4房3廳4衛,-1-3樓/3樓,其他,1,VB01502GH,2025-09-24 04:42:22
新豐都計田,新竹縣新豐鄉大埔段,,土地,1405.28,,,0樓/0樓,無車位,4,VS01722HB,2025-09-24 04:42:22
獨家/湖口德盛美田,新竹縣湖口鄉德盛段,,土地,484,,,0樓/0樓,無車位,485,VS03253HB,2025-09-24 04:42:22
新豐超值低總價學區車庫別墅,新竹縣新豐鄉圓山子99-13,31.5年,別墅/透天,58.24,55.26,5房2廳3衛,1-4樓/0樓,其他,890,VS03804HB,2025-09-24 04:42:22
達生八街美二房,新竹縣湖口鄉達生八街,0.7年,華廈,37.45,19.54,2房2廳2衛,10樓/13樓,坡道平面車位,1,VS04145HB,2025-09-24 04:42:22
芎林全新景觀電梯別墅,新竹縣芎林鄉文衡路,3.3年,別墅/透天,150.53,150.53,5房3廳6衛,1-4樓/4樓,其他,5,ZS152317HB,2025-09-24 04:42:22
竹東大鄉建+農+林,新竹縣竹東鎮中豐路三段,,土地,10604,,,0樓/0樓,無車位,5,BS42834HB,2025-09-24 04:42:22
成功學區社區型美透天,新竹縣竹北市科大一路,14.8年,別墅/透天,79.15,65.47,4房2廳3衛,-1-4樓/4樓,其他,4,BS45982HB,2025-09-24 04:42:22
專任竹北福興東大透天,新竹縣竹北市福興東路一段,21.0年,別墅/透天,76.38,72.33,6房2廳4衛,1-3樓/1樓,無車位,6,BS46433HB,2025-09-24 04:42:22
上橫坑超值平坦小農地,新竹縣關西鎮上橫坑段,,土地,255.31,,,0樓/0樓,無車位,236,BS47044HB,2025-09-24 04:42:22
峨眉臨溪資材室+溫室,新竹縣峨眉鄉中盛段,,土地,488.96,,,0樓/0樓,無車位,888,BS48440HB,2025-09-24 04:42:22
成功大道視野外棟雙平車,新竹縣竹北市成功八路,11.0年,大樓,58.84,25.71,3房2廳2衛,8樓/19樓,坡道平面車位,2,BS54614HB,2025-09-24 04:42:31
西區高投報90套加店面,新竹縣湖口鄉民富街,13.5年,別墅/透天,304.8,293.62,90房90衛,1-5樓/5樓,無車位,12,VB00950GH,2025-09-24 04:42:31
竹北超大面寬住店,新竹縣竹北市中央路,32.0年,店面,76.16,67.3,2廳2衛,1樓/7樓,無車位,1,VB01104GH,2025-09-24 04:42:31
新埔悠閒社區田+建,新竹縣新埔鎮照門段,,土地,820.46,,,0樓/0樓,無車位,2,VB01344GH,2025-09-24 04:42:31
湖口王爺壟大面寬美建地,新竹縣湖口鄉中義段,,土地,69.79,,,0樓/0樓,無車位,3,VB01533GH,2025-09-24 04:42:31
湖口鄰大馬路透天,新竹縣湖口鄉八德路二段,45.0年,別墅/透天,43.14,43.14,3房2廳2衛,1-2樓/2樓,其他,1,VS01791HB,2025-09-24 04:42:31
新埔丁種工業建地,新竹縣新埔鎮內立段,,土地,1491.09,,,0樓/0樓,無車位,28,VS04169HB,2025-09-24 04:42:31
新豐鄉福興段農地,新竹縣新豐鄉後湖子,,土地,540.87,,,0樓/0樓,無車位,676,AS118166HB,2025-09-24 04:42:31
臨路寬的湖口方正農地,新竹縣湖口鄉和興路,,土地,1633.5,,,0樓/0樓,無車位,2,CS122627HB,2025-09-24 04:42:31
景碩科技旁低總價美田,新竹縣新豐鄉新庄子段,,土地,271.95,,,0樓/0樓,無車位,596,CS176349HB,2025-09-24 04:42:31
新竹現代名門3房+車位,新竹縣竹東鎮中豐路三段,30.2年,大樓,43.03,19.81,3房2廳2衛,1樓/12樓,坡道平面車位,1,XS135495HB,2025-09-24 04:42:31
竹北大遠百家華國寶+平車,新竹縣竹北市自強六街,20.2年,華廈,45.27,27.19,,2樓/10樓,坡道平面車位,2,BB03649GH,2025-09-24 04:42:31
稀有大面寬商用店面B,新竹縣竹東鎮北興路三段,19.8年,大樓,56.82,40.76,,2樓/11樓,無車位,2,BS49971HB,2025-09-24 04:42:31
香禔視野景觀戶大三房雙車位,新竹縣竹北市縣政二路南段,12.4年,大樓,84.45,41.57,3房3廳3衛,17樓/24樓,坡道平面車位,6,BS52907HB,2025-09-24 04:42:31
新豐全新心豐花園兩房平車,新竹縣新豐鄉榮華街,0.9年,大樓,33.13,17.56,2房2廳1衛,-2-6樓/14樓,坡道平面車位,984,BS55103HB,2025-09-24 04:42:31
新豐大喜宴一樓兩房美廈,新竹縣新豐鄉中崙,28.1年,華廈,22.85,16.96,2房2廳1衛,1樓/7樓,無車位,538,VB00840GH,2025-09-24 04:42:31
新豐景碩旁低總價美田,新竹縣新豐鄉新庄子段,,土地,271.95,,,0樓/0樓,無車位,596,VB00902GH,2025-09-24 04:42:31
新豐正台61大面寬725角地,新竹縣新豐鄉後湖段坡子頭小段,,土地,725.09,,,0樓/0樓,無車位,1,VB01008GH,2025-09-24 04:42:31
新豐全新電梯2房美廈3F,新竹縣新豐鄉仁愛街,0.9年,華廈,30.16,18.94,2房1廳2衛,3樓/5樓,無車位,1,VB01069GH,2025-09-24 04:42:31
新豐十一股便宜田,新竹縣新豐鄉福興段十一股小段,,土地,623.45,,,0樓/0樓,無車位,698,VB01224GH,2025-09-24 04:42:31
竹北國光幸福三房,新竹縣竹北市國光街,49.2年,公寓,22.2,22.2,3房1廳1衛,3樓/3樓,無車位,898,VB01245GH,2025-09-24 04:42:41
湖口湖心森林精美2房,新竹縣湖口鄉中山路一段,5.7年,大樓,36.42,18.92,2房2廳1衛,4樓/12樓,其他,1,VB01351GH,2025-09-24 04:42:41
峨眉湖光山坡地,新竹縣峨眉鄉湖光段,,土地,390.62,,,0樓/0樓,無車位,428,VB01435GH,2025-09-24 04:42:41
新豐青埔便宜農地B,新竹縣新豐鄉青埔子段,,土地,805.26,,,0樓/0樓,無車位,1,VS01072HB,2025-09-24 04:42:41
專任明科大雙面臨路65地坪透天,新竹縣湖口鄉明科街,42.2年,別墅/透天,93.58,93.58,13房11衛,1-3樓/3樓,無車位,2,VS01844HB,2025-09-24 04:42:41
六家學區三房平車美廈,新竹縣竹北市嘉豐一街,20.4年,華廈,44.04,21.09,3房2廳2衛,1樓/7樓,其他,1,VS03646HB,2025-09-24 04:42:41
湖口東區寓見愛華廈,新竹縣湖口鄉新生路,10.7年,華廈,24.5,16.48,2房1廳1衛,8樓/6樓,無車位,698,VS04047HB,2025-09-24 04:42:41
竹北台元都計內工業用地,新竹縣竹北市博愛街,,土地,229.23,,,0樓/0樓,無車位,12,AS123853HB,2025-09-24 04:42:41
夏季三角景觀餐廳農地,新竹縣湖口鄉北安段,,土地,580.64,,,0樓/0樓,無車位,988,AS124887HB,2025-09-24 04:42:41
湖口景觀休閒美農地,新竹縣湖口鄉八德段,,土地,858.61,,,0樓/0樓,無車位,2,AS128696HB,2025-09-24 04:42:41
晨光＃湖口火車站旁優質三房,新竹縣湖口鄉中山路二段,29.1年,華廈,32.48,27.21,3房2廳2衛,4樓/10樓,無車位,898,AS133812HB,2025-09-24 04:42:41
新埔照鏡豬舍丙建+農地,新竹縣新埔鎮照鏡路,40.1年,其它,308.34,30.05,,1樓/1樓,無車位,9,YS179481HB,2025-09-24 04:42:41
橫山丙建別墅地B,新竹縣橫山鄉沙坑壹段,,土地,150.01,,,0樓/0樓,無車位,540,BS49818HB,2025-09-24 04:42:41
橫山油羅視野美地,新竹縣橫山鄉油羅段,,土地,2093.91,,,0樓/0樓,無車位,3,BS52287HB,2025-09-24 04:42:41
關西下南片美田A,新竹縣關西鎮下南片段,,土地,400.51,,,0樓/0樓,無車位,880,BS55346HB,2025-09-24 04:42:41
『水公園』美美三改二平車,新竹縣竹北市興隆路一段,6.9年,大樓,50.87,24.21,2房2廳2衛,5樓/15樓,坡道平面車位,2,BS55357HB,2025-09-24 04:42:41
關西丙建加農地,新竹縣關西鎮大旱坑,,土地,193.6,,,0樓/0樓,無車位,858,DS82756HB,2025-09-24 04:42:41
近王爺壟優質甲建,新竹縣湖口鄉湖新段,,土地,474.62,,,0樓/0樓,無車位,9,VB01227GH,2025-09-24 04:42:41
新豐臨8米路田+建,新竹縣新豐鄉瑞興段,,土地,1317.09,,,0樓/0樓,無車位,4,VB01498GH,2025-09-24 04:42:41
(獨家)湖口德豐路老甲建,新竹縣湖口鄉德興段,,土地,178.65,,,0樓/0樓,無車位,2,VB01589GH,2025-09-24 04:42:41
新豐瑞興段資材田,新竹縣新豐鄉瑞興段,,土地,453.15,,,0樓/0樓,無車位,950,VS02588HB,2025-09-24 04:42:53
新豐漂亮美3房,新竹縣新豐鄉榮華街,0.9年,華廈,41.26,22.97,3房2廳2衛,5樓/14樓,其他,1,VS04157HB,2025-09-24 04:42:53
竹東市區挑高樓中樓3房+車位,新竹縣竹東鎮光武街,28.3年,華廈,39.61,23.63,3房2廳2衛,1-2樓/6樓,坡道機械車位,898,AS131338HB,2025-09-24 04:42:53
新竹新豐雙面臨路方正農地,新竹縣新豐鄉青埔子段,,土地,3997.24,,,0樓/0樓,無車位,5,CS175614HB,2025-09-24 04:42:53
湖口正新湖路393坪角田,新竹縣湖口鄉德盛段,,土地,393.25,,,0樓/0樓,無車位,1,BB02955GH,2025-09-24 04:42:53
富廣美美景觀2房,新竹縣竹東鎮工業一路,5.7年,大樓,32.19,15.13,2房1廳1衛,4樓/15樓,坡道平面車位,1,BS47659HB,2025-09-24 04:42:53
京茂大樓-帝王級辦公室,新竹縣竹北市興隆路二段,4.9年,辦公,64.22,42.6,,11樓/19樓,無車位,3,BS48054HB,2025-09-24 04:42:53
寶山新林路方正臨路田,新竹縣寶山鄉崎林段,,土地,605.06,,,0樓/0樓,無車位,800,BS48721HB,2025-09-24 04:42:53
湖口大勇路巴黎時尚2房,新竹縣湖口鄉大勇路,9.1年,華廈,22.1,10.7,2房2廳1衛,1樓/5樓,無車位,689,BS50146HB,2025-09-24 04:42:53
內灣露營休閒平坦農地,新竹縣橫山鄉油羅段,,土地,860.01,,,0樓/0樓,無車位,2,BS50787HB,2025-09-24 04:42:53
家樂福曼哈頓大露台視野戶,新竹縣竹北市縣政十街,19.0年,華廈,17.58,8.02,,10樓/10樓,坡道機械車位,1,BS50944HB,2025-09-24 04:42:53
近高鐵朝南採光時尚美裝潢別墅,新竹縣芎林鄉三民路,32.6年,別墅/透天,102.45,97.84,4房4廳4衛,1-4樓/0樓,其他,2,BS51931HB,2025-09-24 04:42:53
竹北高鐵五樓電梯透店,新竹縣竹北市東興路二段,25.0年,別墅/透天,98.71,87.76,,1-5樓/5樓,無車位,3,BS53208HB,2025-09-24 04:42:53
新豐市區首選高樓層超大四房平車,新竹縣新豐鄉建興路一段,21.0年,大樓,61.94,38.34,4房2廳2衛,-1-9樓/10樓,坡道平面車位,1,BS54612HB,2025-09-24 04:42:53
高鐵區次頂樓套房小豪宅,新竹縣竹北市嘉豐十路,17.5年,大樓,17.64,11.24,,12樓/13樓,無車位,1,BS55350HB,2025-09-24 04:42:53
學區一樓美三房,新竹縣竹北市嘉豐一街,20.4年,華廈,44.04,21.09,3房2廳2衛,1樓/7樓,坡道平面車位,1,BS55390HB,2025-09-24 04:42:53
專任新竹內灣老街休閒農場,新竹縣橫山鄉新竹縣,,土地,9697.61,,,0樓/0樓,無車位,8,MS72828HB,2025-09-24 04:42:53
湖口學區3房一樓美寓,新竹縣湖口鄉信義街,33.7年,公寓,33.73,28.14,3房2廳2衛,1樓/5樓,其他,1,VB00123GH,2025-09-24 04:42:53
竹東珍稀林園,新竹縣竹東鎮上?段,,土地,2434.03,,,0樓/0樓,無車位,4,VB00383GH,2025-09-24 04:42:53
湖口長安球場一般農,新竹縣湖口鄉南安段,,土地,977.08,,,0樓/0樓,無車位,2,VB00553GH,2025-09-24 04:42:53
