113,,112,,111,,110,,109,,108,,107,,106,,105,,104,,103,,102,,101,
區　域　別, 年底人口數 ,區　域　別, 年底人口數 ,區　域　別, 年底人口數 ,區　域　別, 年底人口數 ,區　域　別, 年底人口數 ,區　域　別, 年底人口數 ,區　域　別, 年底人口數 ,區　域　別, 年底人口數 ,區　域　別, 年底人口數 ,區　域　別, 年底人口數 ,區　域　別, 年底人口數 ,區　域　別, 年底人口數 ,區　域　別, 年底人口數 
　蘇澳鎮　,"36,882",　蘇澳鎮　,"37,458",　蘇澳鎮　,"37,867",　蘇澳鎮　,"38,272",　蘇澳鎮　,"38,864",　蘇澳鎮　,"39,155",　蘇澳鎮　,"39,682",　蘇澳鎮　,"40,056",　蘇澳鎮　,"40,493",　蘇澳鎮　,"40,726",　蘇澳鎮　,"41,018",　八德市　,"179,502",　八德市　,"178,889"
　頭城鎮　,"27,982",　頭城鎮　,"28,292",　頭城鎮　,"28,453",　頭城鎮　,"28,544",　頭城鎮　,"28,819",　頭城鎮　,"28,985",　頭城鎮　,"29,133",　頭城鎮　,"29,398",　頭城鎮　,"29,666",　頭城鎮　,"29,798",　頭城鎮　,"29,890",    楊梅市,"155,754",    楊梅市,"154,324"
　礁溪鄉　,"35,399",　礁溪鄉　,"34,948",　礁溪鄉　,"34,800",　礁溪鄉　,"35,057",　礁溪鄉　,"35,274",　礁溪鄉　,"35,417",　礁溪鄉　,"35,619",　礁溪鄉　,"35,777",　礁溪鄉　,"35,948",　礁溪鄉　,"35,838",　礁溪鄉　,"35,945",    大溪鎮,"91,961",    大溪鎮,"91,891"
　壯圍鄉　,"24,469",　壯圍鄉　,"24,380",　壯圍鄉　,"24,417",　壯圍鄉　,"24,391",　壯圍鄉　,"24,366",　壯圍鄉　,"24,424",　壯圍鄉　,"24,302",　壯圍鄉　,"24,250",　壯圍鄉　,"24,236",　壯圍鄉　,"24,258",　壯圍鄉　,"24,492",　蘆竹鄉　,"149,852",　蘆竹鄉　,"146,779"
　員山鄉　,"31,986",　員山鄉　,"32,138",　員山鄉　,"31,918",　員山鄉　,"32,056",　員山鄉　,"32,258",　員山鄉　,"32,284",　員山鄉　,"32,281",　員山鄉　,"32,458",　員山鄉　,"32,376",　員山鄉　,"32,277",　員山鄉　,"32,377",　大園鄉　,"83,586",　大園鄉　,"82,756"
　冬山鄉　,"53,117",　冬山鄉　,"53,249",　冬山鄉　,"52,761",　冬山鄉　,"52,928",　冬山鄉　,"53,024",　冬山鄉　,"53,103",　冬山鄉　,"52,880",　冬山鄉　,"53,289",　冬山鄉　,"53,327",　冬山鄉　,"53,634",　冬山鄉　,"53,482",　龜山鄉　,"140,509",　龜山鄉　,"139,605"
　五結鄉　,"41,600",　五結鄉　,"41,052",　五結鄉　,"40,662",　五結鄉　,"40,539",　五結鄉　,"40,297",　五結鄉　,"39,959",　五結鄉　,"39,543",　五結鄉　,"39,673",　五結鄉　,"39,657",　五結鄉　,"39,559",　五結鄉　,"39,378",　龍潭鄉　,"115,728",　龍潭鄉　,"115,146"
　三星鄉　,"21,179",　三星鄉　,"21,272",　三星鄉　,"21,235",　三星鄉　,"21,206",　三星鄉　,"21,215",　三星鄉　,"21,278",　三星鄉　,"21,359",　三星鄉　,"21,467",　三星鄉　,"21,422",　三星鄉　,"21,441",　三星鄉　,"21,503",　新屋鄉　,"48,025",　新屋鄉　,"48,276"
※大同鄉　,"5,980",※大同鄉　,"6,036",※大同鄉　,"6,139",※大同鄉　,"6,088",※大同鄉　,"6,137",※大同鄉　,"6,143",※大同鄉　,"6,242",※大同鄉　,"6,102",※大同鄉　,"6,083",※大同鄉　,"6,080",※大同鄉　,"6,127",　觀音鄉　,"63,003",　觀音鄉　,"62,612"
※南澳鄉　,"6,090",※南澳鄉　,"6,114",※南澳鄉　,"6,119",※南澳鄉　,"6,010",※南澳鄉　,"5,954",※南澳鄉　,"5,970",※南澳鄉　,"6,015",※南澳鄉　,"5,900",※南澳鄉　,"5,938",※南澳鄉　,"6,051",※南澳鄉　,"6,147",※復興鄉　,"10,625",※復興鄉　,"10,626"
新  竹  縣　,"594,641",新  竹  縣　,"589,289",新  竹  縣　,"580,503",新  竹  縣　,"575,580",新  竹  縣　,"570,775",新  竹  縣　,"563,933",新  竹  縣　,"557,010",新  竹  縣　,"552,169",新  竹  縣　,"547,481",新  竹  縣　,"542,042",新  竹  縣　,"537,630",新  竹  縣　,"530,486",新  竹  縣　,"523,993"
　竹北市　,"219,605",　竹北市　,"215,952",　竹北市　,"209,221",　竹北市　,"206,189",　竹北市　,"200,782",　竹北市　,"194,516",　竹北市　,"187,336",　竹北市　,"181,955",　竹北市　,"176,604",　竹北市　,"170,790",　竹北市　,"165,118",　竹北市　,"158,849",　竹北市　,"152,617"
　關西鎮　,"26,388",　關西鎮　,"26,825",　關西鎮　,"27,099",　關西鎮　,"27,377",　關西鎮　,"27,775",　關西鎮　,"28,055",　關西鎮　,"28,537",　關西鎮　,"28,896",　關西鎮　,"29,408",　關西鎮　,"29,936",　關西鎮　,"30,751",　關西鎮　,"30,919",　關西鎮　,"31,239"
　新埔鎮　,"33,464",　新埔鎮　,"33,234",　新埔鎮　,"33,055",　新埔鎮　,"32,975",　新埔鎮　,"33,027",　新埔鎮　,"32,798",　新埔鎮　,"33,104",　新埔鎮　,"33,415",　新埔鎮　,"33,737",　新埔鎮　,"34,111",　新埔鎮　,"34,427",　新埔鎮　,"34,674",　新埔鎮　,"34,960"
　竹東鎮　,"97,733",　竹東鎮　,"96,906",　竹東鎮　,"96,375",　竹東鎮　,"96,590",　竹東鎮　,"97,100",　竹東鎮　,"97,127",　竹東鎮　,"96,380",　竹東鎮　,"96,918",　竹東鎮　,"96,817",　竹東鎮　,"96,311",　竹東鎮　,"96,059",　竹東鎮　,"96,326",　竹東鎮　,"96,594"
　湖口鄉　,"83,748",　湖口鄉　,"82,617",　湖口鄉　,"81,232",　湖口鄉　,"79,602",　湖口鄉　,"78,971",　湖口鄉　,"77,908",　湖口鄉　,"77,668",　湖口鄉　,"77,444",　湖口鄉　,"77,524",　湖口鄉　,"77,280",　湖口鄉　,"77,210",　湖口鄉　,"76,753",　湖口鄉　,"76,501"
　橫山鄉　,"11,990",　橫山鄉　,"12,186",　橫山鄉　,"12,212",　橫山鄉　,"12,343",　橫山鄉　,"12,547",　橫山鄉　,"12,789",　橫山鄉　,"12,942",　橫山鄉　,"13,064",　橫山鄉　,"13,298",　橫山鄉　,"13,515",　橫山鄉　,"13,810",　橫山鄉　,"13,912",　橫山鄉　,"14,013"
　新豐鄉　,"59,336",　新豐鄉　,"58,956",　新豐鄉　,"58,651",　新豐鄉　,"57,908",　新豐鄉　,"57,511",　新豐鄉　,"57,292",　新豐鄉　,"56,980",　新豐鄉　,"56,836",　新豐鄉　,"56,452",　新豐鄉　,"56,125",　新豐鄉　,"55,826",　新豐鄉　,"55,386",　新豐鄉　,"54,427"
　芎林鄉　,"20,404",　芎林鄉　,"20,377",　芎林鄉　,"20,159",　芎林鄉　,"19,936",　芎林鄉　,"19,872",　芎林鄉　,"19,934",　芎林鄉　,"20,025",　芎林鄉　,"20,061",　芎林鄉　,"20,165",　芎林鄉　,"20,284",　芎林鄉　,"20,301",　芎林鄉　,"20,256",　芎林鄉　,"20,354"
　寶山鄉　,"14,534",　寶山鄉　,"14,507",　寶山鄉　,"14,391",　寶山鄉　,"14,504",　寶山鄉　,"14,619",　寶山鄉　,"14,626",　寶山鄉　,"14,647",　寶山鄉　,"14,550",　寶山鄉　,"14,378",　寶山鄉　,"14,325",　寶山鄉　,"14,365",　寶山鄉　,"14,103",　寶山鄉　,"14,085"
　北埔鄉　,"8,396",　北埔鄉　,"8,543",　北埔鄉　,"8,672",　北埔鄉　,"8,797",　北埔鄉　,"9,035",　北埔鄉　,"9,178",　北埔鄉　,"9,335",　北埔鄉　,"9,390",　北埔鄉　,"9,531",　北埔鄉　,"9,691",　北埔鄉　,"9,784",　北埔鄉　,"9,838",　北埔鄉　,"9,883"
　峨眉鄉　,"5,081",　峨眉鄉　,"5,192",　峨眉鄉　,"5,319",　峨眉鄉　,"5,309",　峨眉鄉　,"5,403",　峨眉鄉　,"5,479",　峨眉鄉　,"5,587",　峨眉鄉　,"5,538",　峨眉鄉　,"5,593",　峨眉鄉　,"5,642",　峨眉鄉　,"5,744",　峨眉鄉　,"5,764",　峨眉鄉　,"5,831"
※尖石鄉　,"9,523",※尖石鄉　,"9,552",※尖石鄉　,"9,574",※尖石鄉　,"9,577",※尖石鄉　,"9,646",※尖石鄉　,"9,638",※尖石鄉　,"9,695",※尖石鄉　,"9,543",※尖石鄉　,"9,412",※尖石鄉　,"9,417",※尖石鄉　,"9,506",※尖石鄉　,"9,167",※尖石鄉　,"8,964"
※五峰鄉　,"4,439",※五峰鄉　,"4,442",※五峰鄉　,"4,543",※五峰鄉　,"4,473",※五峰鄉　,"4,487",※五峰鄉　,"4,593",※五峰鄉　,"4,774",※五峰鄉　,"4,559",※五峰鄉　,"4,562",※五峰鄉　,"4,615",※五峰鄉　,"4,729",※五峰鄉　,"4,539",※五峰鄉　,"4,525"
苗  栗  縣　,"532,854",苗  栗  縣　,"534,575",苗  栗  縣　,"535,132",苗  栗  縣　,"538,178",苗  栗  縣　,"542,590",苗  栗  縣　,"545,459",苗  栗  縣　,"548,863",苗  栗  縣　,"553,807",苗  栗  縣　,"559,189",苗  栗  縣　,"563,912",苗  栗  縣　,"567,132",苗  栗  縣　,"565,554",苗  栗  縣　,"563,976"
　苗栗市　,"86,025",　苗栗市　,"86,307",　苗栗市　,"86,112",　苗栗市　,"86,939",　苗栗市　,"87,671",　苗栗市　,"87,976",　苗栗市　,"88,216",　苗栗市　,"89,165",　苗栗市　,"89,892",　苗栗市　,"90,469",　苗栗市　,"90,963",　苗栗市　,"91,109",　苗栗市　,"91,007"
　頭份市　,"107,478",　頭份市　,"106,350",　頭份市　,"105,354",　頭份市　,"105,084",　頭份市　,"104,441",　頭份市　,"103,701",　頭份市　,"103,081",　頭份市　,"103,147",　頭份市　,"103,157",　頭份市　,"103,239",　苑裡鎮　,"48,589",　苑裡鎮　,"48,493",　苑裡鎮　,"48,452"
　苑裡鎮　,"43,446",　苑裡鎮　,"43,728",　苑裡鎮　,"43,927",　苑裡鎮　,"44,256",　苑裡鎮　,"44,562",　苑裡鎮　,"44,848",　苑裡鎮　,"45,211",　苑裡鎮　,"45,976",　苑裡鎮　,"47,040",　苑裡鎮　,"47,849",　通霄鎮　,"36,941",　通霄鎮　,"37,155",　通霄鎮　,"37,449"
　通霄鎮　,"30,893",　通霄鎮　,"31,300",　通霄鎮　,"31,835",　通霄鎮　,"32,441",　通霄鎮　,"33,061",　通霄鎮　,"33,471",　通霄鎮　,"33,992",　通霄鎮　,"34,691",　通霄鎮　,"35,433",　通霄鎮　,"36,172",　竹南鎮　,"83,622",　竹南鎮　,"82,351",　竹南鎮　,"80,864"
　竹南鎮　,"90,668",　竹南鎮　,"89,708",　竹南鎮　,"88,364",　竹南鎮　,"87,365",　竹南鎮　,"87,190",　竹南鎮　,"86,565",　竹南鎮　,"86,130",　竹南鎮　,"85,587",　竹南鎮　,"85,010",　竹南鎮　,"84,469",　頭份鎮　,"102,654",　頭份鎮　,"101,527",　頭份鎮　,"99,993"
　後龍鎮　,"33,701",　後龍鎮　,"34,113",　後龍鎮　,"34,358",　後龍鎮　,"34,694",　後龍鎮　,"35,221",　後龍鎮　,"35,675",　後龍鎮　,"36,257",　後龍鎮　,"36,750",　後龍鎮　,"37,251",　後龍鎮　,"37,837",　後龍鎮　,"38,360",　後龍鎮　,"38,439",　後龍鎮　,"38,777"
　卓蘭鎮　,"14,890",　卓蘭鎮　,"15,212",　卓蘭鎮　,"15,514",　卓蘭鎮　,"15,866",　卓蘭鎮　,"16,196",　卓蘭鎮　,"16,448",　卓蘭鎮　,"16,732",　卓蘭鎮　,"17,134",　卓蘭鎮　,"17,612",　卓蘭鎮　,"18,057",　卓蘭鎮　,"18,353",　卓蘭鎮　,"18,460",　卓蘭鎮　,"18,480"
　大湖鄉　,"12,641",　大湖鄉　,"12,964",　大湖鄉　,"13,219",　大湖鄉　,"13,530",　大湖鄉　,"13,884",　大湖鄉　,"14,194",　大湖鄉　,"14,482",　大湖鄉　,"14,738",　大湖鄉　,"15,070",　大湖鄉　,"15,276",　大湖鄉　,"15,549",　大湖鄉　,"15,694",　大湖鄉　,"15,798"
　公館鄉　,"30,871",　公館鄉　,"31,235",　公館鄉　,"31,445",　公館鄉　,"31,867",　公館鄉　,"32,397",　公館鄉　,"32,754",　公館鄉　,"33,261",　公館鄉　,"33,773",　公館鄉　,"34,210",　公館鄉　,"34,536",　公館鄉　,"34,847",　公館鄉　,"34,790",　公館鄉　,"34,932"
　銅鑼鄉　,"16,265",　銅鑼鄉　,"16,505",　銅鑼鄉　,"16,682",　銅鑼鄉　,"16,871",　銅鑼鄉　,"17,279",　銅鑼鄉　,"17,588",　銅鑼鄉　,"17,871",　銅鑼鄉　,"18,138",　銅鑼鄉　,"18,465",　銅鑼鄉　,"18,710",　銅鑼鄉　,"18,909",　銅鑼鄉　,"19,036",　銅鑼鄉　,"19,178"
　南庄鄉　,"8,686",　南庄鄉　,"8,843",　南庄鄉　,"9,046",　南庄鄉　,"9,328",　南庄鄉　,"9,573",　南庄鄉　,"9,813",　南庄鄉　,"10,042",　南庄鄉　,"10,176",　南庄鄉　,"10,391",　南庄鄉　,"10,577",　南庄鄉　,"10,674",　南庄鄉　,"10,742",　南庄鄉　,"10,863"
　頭屋鄉　,"9,627",　頭屋鄉　,"9,788",　頭屋鄉　,"9,948",　頭屋鄉　,"10,026",　頭屋鄉　,"10,240",　頭屋鄉　,"10,455",　頭屋鄉　,"10,667",　頭屋鄉　,"10,840",　頭屋鄉　,"11,102",　頭屋鄉　,"11,236",　頭屋鄉　,"11,377",　頭屋鄉　,"11,408",　頭屋鄉　,"11,454"
　三義鄉　,"14,713",　三義鄉　,"14,949",　三義鄉　,"15,151",　三義鄉　,"15,388",　三義鄉　,"15,665",　三義鄉　,"15,970",　三義鄉　,"16,204",　三義鄉　,"16,530",　三義鄉　,"16,813",　三義鄉　,"17,020",　三義鄉　,"17,235",　三義鄉　,"17,411",　三義鄉　,"17,495"
　西湖鄉　,"6,035",　西湖鄉　,"6,258",　西湖鄉　,"6,440",　西湖鄉　,"6,558",　西湖鄉　,"6,729",　西湖鄉　,"6,877",　西湖鄉　,"7,033",　西湖鄉　,"7,154",　西湖鄉　,"7,288",　西湖鄉　,"7,466",　西湖鄉　,"7,589",　西湖鄉　,"7,649",　西湖鄉　,"7,748"
　造橋鄉　,"11,582",　造橋鄉　,"11,602",　造橋鄉　,"11,706",　造橋鄉　,"11,956",　造橋鄉　,"12,177",　造橋鄉　,"12,473",　造橋鄉　,"12,701",　造橋鄉　,"12,952",　造橋鄉　,"13,166",　造橋鄉　,"13,354",　造橋鄉　,"13,456",　造橋鄉　,"13,517",　造橋鄉　,"13,626"
　三灣鄉　,"5,814",　三灣鄉　,"5,975",　三灣鄉　,"6,143",　三灣鄉　,"6,201",　三灣鄉　,"6,364",　三灣鄉　,"6,532",　三灣鄉　,"6,613",　三灣鄉　,"6,756",　三灣鄉　,"6,884",　三灣鄉　,"6,994",　三灣鄉　,"7,132",　三灣鄉　,"7,126",　三灣鄉　,"7,191"
　獅潭鄉　,"4,008",　獅潭鄉　,"4,095",　獅潭鄉　,"4,149",　獅潭鄉　,"4,117",　獅潭鄉　,"4,158",　獅潭鄉　,"4,231",　獅潭鄉　,"4,331",　獅潭鄉　,"4,417",　獅潭鄉　,"4,475",　獅潭鄉　,"4,606",　獅潭鄉　,"4,725",　獅潭鄉　,"4,678",　獅潭鄉　,"4,777"
※泰安鄉　,"5,511",※泰安鄉　,"5,643",※泰安鄉　,"5,739",※泰安鄉　,"5,691",※泰安鄉　,"5,782",※泰安鄉　,"5,888",※泰安鄉　,"6,039",※泰安鄉　,"5,883",※泰安鄉　,"5,930",※泰安鄉　,"6,045",※泰安鄉　,"6,157",※泰安鄉　,"5,969",※泰安鄉　,"5,892"
彰  化  縣　,"1,225,675",彰  化  縣　,"1,239,048",彰  化  縣　,"1,245,239",彰  化  縣　,"1,255,330",彰  化  縣　,"1,266,670",彰  化  縣　,"1,272,802",彰  化  縣　,"1,277,824",彰  化  縣　,"1,282,458",彰  化  縣　,"1,287,146",彰  化  縣　,"1,289,072",彰  化  縣　,"1,291,474",彰  化  縣　,"1,296,013",彰  化  縣　,"1,299,868"
　彰化市　,"223,689",　彰化市　,"226,046",　彰化市　,"226,519",　彰化市　,"228,470",　彰化市　,"231,317",　彰化市　,"232,259",　彰化市　,"232,729",　彰化市　,"233,613",　彰化市　,"234,690",　彰化市　,"235,010",　彰化市　,"235,022",　彰化市　,"236,172",　彰化市　,"236,636"
　員林市　,"122,742",　員林市　,"123,004",　員林市　,"122,367",　員林市　,"122,757",　員林市　,"124,263",　員林市　,"125,008",　員林市　,"124,890",　員林市　,"124,632",　員林市　,"124,932",　員林市　,"124,837",　鹿港鎮　,"86,100",　鹿港鎮　,"85,964",　鹿港鎮　,"85,858"
　鹿港鎮　,"83,588",　鹿港鎮　,"84,643",　鹿港鎮　,"85,370",　鹿港鎮　,"85,837",　鹿港鎮　,"86,550",　鹿港鎮　,"86,931",　鹿港鎮　,"86,818",　鹿港鎮　,"86,799",　鹿港鎮　,"86,709",　鹿港鎮　,"86,407",　和美鎮　,"90,741",　和美鎮　,"90,541",　和美鎮　,"90,298"
　和美鎮　,"87,370",　和美鎮　,"88,046",　和美鎮　,"88,666",　和美鎮　,"89,558",　和美鎮　,"90,095",　和美鎮　,"90,530",　和美鎮　,"90,782",　和美鎮　,"90,986",　和美鎮　,"91,162",　和美鎮　,"91,113",　北斗鎮　,"33,198",　北斗鎮　,"33,151",　北斗鎮　,"33,280"
　北斗鎮　,"33,238",　北斗鎮　,"33,294",　北斗鎮　,"33,259",　北斗鎮　,"33,303",　北斗鎮　,"33,358",　北斗鎮　,"33,348",　北斗鎮　,"33,321",　北斗鎮　,"33,355",　北斗鎮　,"33,253",　北斗鎮　,"33,225",　員林鎮　,"124,725",　員林鎮　,"124,938",　員林鎮　,"125,141"
　溪湖鎮　,"53,385",　溪湖鎮　,"53,898",　溪湖鎮　,"54,056",　溪湖鎮　,"54,340",　溪湖鎮　,"54,814",　溪湖鎮　,"55,185",　溪湖鎮　,"55,365",　溪湖鎮　,"55,686",　溪湖鎮　,"55,675",　溪湖鎮　,"55,742",　溪湖鎮　,"55,788",　溪湖鎮　,"55,802",　溪湖鎮　,"55,899"
　田中鎮　,"38,819",　田中鎮　,"39,336",　田中鎮　,"39,693",　田中鎮　,"40,123",　田中鎮　,"40,717",　田中鎮　,"41,244",　田中鎮　,"41,541",　田中鎮　,"41,890",　田中鎮　,"42,152",　田中鎮　,"42,490",　田中鎮　,"42,745",　田中鎮　,"43,106",　田中鎮　,"43,428"
　二林鎮　,"47,119",　二林鎮　,"47,898",　二林鎮　,"48,390",　二林鎮　,"49,082",　二林鎮　,"49,687",　二林鎮　,"50,075",　二林鎮　,"50,536",　二林鎮　,"50,980",　二林鎮　,"51,516",　二林鎮　,"51,882",　二林鎮　,"52,330",　二林鎮　,"52,864",　二林鎮　,"53,198"
　線西鄉　,"16,182",　線西鄉　,"16,203",　線西鄉　,"16,303",　線西鄉　,"16,486",　線西鄉　,"16,665",　線西鄉　,"16,733",　線西鄉　,"16,860",　線西鄉　,"16,928",　線西鄉　,"16,939",　線西鄉　,"17,040",　線西鄉　,"17,119",　線西鄉　,"17,123",　線西鄉　,"17,056"
　伸港鄉　,"38,422",　伸港鄉　,"38,491",　伸港鄉　,"37,948",　伸港鄉　,"37,838",　伸港鄉　,"37,740",　伸港鄉　,"37,449",　伸港鄉　,"37,121",　伸港鄉　,"36,957",　伸港鄉　,"36,756",　伸港鄉　,"36,464",　伸港鄉　,"36,182",　伸港鄉　,"36,114",　伸港鄉　,"36,037"
　福興鄉　,"44,773",　福興鄉　,"45,186",　福興鄉　,"45,445",　福興鄉　,"45,956",　福興鄉　,"46,399",　福興鄉　,"46,748",　福興鄉　,"47,059",　福興鄉　,"47,332",　福興鄉　,"47,479",　福興鄉　,"47,618",　福興鄉　,"47,810",　福興鄉　,"48,015",　福興鄉　,"48,182"
　秀水鄉　,"37,773",　秀水鄉　,"38,141",　秀水鄉　,"38,258",　秀水鄉　,"38,633",　秀水鄉　,"38,872",　秀水鄉　,"39,068",　秀水鄉　,"39,291",　秀水鄉　,"39,357",　秀水鄉　,"39,344",　秀水鄉　,"39,352",　秀水鄉　,"39,326",　秀水鄉　,"39,385",　秀水鄉　,"39,429"
　花壇鄉　,"43,338",　花壇鄉　,"43,936",　花壇鄉　,"44,296",　花壇鄉　,"44,795",　花壇鄉　,"45,232",　花壇鄉　,"45,566",　花壇鄉　,"45,853",　花壇鄉　,"45,924",　花壇鄉　,"46,142",　花壇鄉　,"45,984",　花壇鄉　,"45,916",　花壇鄉　,"45,987",　花壇鄉　,"46,017"
　芬園鄉　,"21,772",　芬園鄉　,"22,202",　芬園鄉　,"22,456",　芬園鄉　,"22,827",　芬園鄉　,"23,188",　芬園鄉　,"23,383",　芬園鄉　,"23,583",　芬園鄉　,"23,755",　芬園鄉　,"23,881",　芬園鄉　,"24,003",　芬園鄉　,"24,155",　芬園鄉　,"24,258",　芬園鄉　,"24,457"
　大村鄉　,"39,474",　大村鄉　,"40,104",　大村鄉　,"40,392",　大村鄉　,"39,835",　大村鄉　,"38,457",　大村鄉　,"37,124",　大村鄉　,"36,968",　大村鄉　,"36,870",　大村鄉　,"36,762",　大村鄉　,"36,531",　大村鄉　,"36,457",　大村鄉　,"36,452",　大村鄉　,"36,469"
　埔鹽鄉　,"30,546",　埔鹽鄉　,"31,048",　埔鹽鄉　,"31,349",　埔鹽鄉　,"31,682",　埔鹽鄉　,"31,919",　埔鹽鄉　,"32,183",　埔鹽鄉　,"32,460",　埔鹽鄉　,"32,587",　埔鹽鄉　,"32,782",　埔鹽鄉　,"32,954",　埔鹽鄉　,"33,184",　埔鹽鄉　,"33,456",　埔鹽鄉　,"33,712"
　埔心鄉　,"33,366",　埔心鄉　,"33,625",　埔心鄉　,"33,813",　埔心鄉　,"34,037",　埔心鄉　,"34,451",　埔心鄉　,"34,734",　埔心鄉　,"34,745",　埔心鄉　,"34,836",　埔心鄉　,"34,788",　埔心鄉　,"34,833",　埔心鄉　,"34,905",　埔心鄉　,"35,034",　埔心鄉　,"35,186"
　永靖鄉　,"34,664",　永靖鄉　,"35,166",　永靖鄉　,"35,464",　永靖鄉　,"35,879",　永靖鄉　,"36,300",　永靖鄉　,"36,651",　永靖鄉　,"36,962",　永靖鄉　,"37,334",　永靖鄉　,"37,773",　永靖鄉　,"37,985",　永靖鄉　,"38,200",　永靖鄉　,"38,530",　永靖鄉　,"38,718"
　社頭鄉　,"40,842",　社頭鄉　,"41,415",　社頭鄉　,"41,606",　社頭鄉　,"42,026",　社頭鄉　,"42,436",　社頭鄉　,"42,573",　社頭鄉　,"42,882",　社頭鄉　,"43,144",　社頭鄉　,"43,342",　社頭鄉　,"43,492",　社頭鄉　,"43,705",　社頭鄉　,"43,868",　社頭鄉　,"44,211"
　二水鄉　,"13,547",　二水鄉　,"13,855",　二水鄉　,"14,168",　二水鄉　,"14,377",　二水鄉　,"14,642",　二水鄉　,"14,843",　二水鄉　,"15,153",　二水鄉　,"15,325",　二水鄉　,"15,500",　二水鄉　,"15,629",　二水鄉　,"15,830",　二水鄉　,"15,999",　二水鄉　,"16,133"
　田尾鄉　,"25,525",　田尾鄉　,"25,897",　田尾鄉　,"26,069",　田尾鄉　,"26,407",　田尾鄉　,"26,691",　田尾鄉　,"26,993",　田尾鄉　,"27,336",　田尾鄉　,"27,462",　田尾鄉　,"27,567",　田尾鄉　,"27,567",　田尾鄉　,"27,834",　田尾鄉　,"27,984",　田尾鄉　,"28,050"
　埤頭鄉　,"28,484",　埤頭鄉　,"28,946",　埤頭鄉　,"29,293",　埤頭鄉　,"29,706",　埤頭鄉　,"30,072",　埤頭鄉　,"30,394",　埤頭鄉　,"30,508",　埤頭鄉　,"30,642",　埤頭鄉　,"30,797",　埤頭鄉　,"30,869",　埤頭鄉　,"31,045",　埤頭鄉　,"31,221",　埤頭鄉　,"31,415"
　芳苑鄉　,"30,614",　芳苑鄉　,"31,131",　芳苑鄉　,"31,614",　芳苑鄉　,"32,110",　芳苑鄉　,"32,720",　芳苑鄉　,"33,084",　芳苑鄉　,"33,489",　芳苑鄉　,"33,714",　芳苑鄉　,"34,039",　芳苑鄉　,"34,352",　芳苑鄉　,"34,744",　芳苑鄉　,"35,104",　芳苑鄉　,"35,337"
　大城鄉　,"14,548",　大城鄉　,"14,992",　大城鄉　,"15,455",　大城鄉　,"15,733",　大城鄉　,"16,119",　大城鄉　,"16,359",　大城鄉　,"16,717",　大城鄉　,"16,987",　大城鄉　,"17,284",　大城鄉　,"17,516",　大城鄉　,"17,797",　大城鄉　,"18,043",　大城鄉　,"18,337"
　竹塘鄉　,"14,160",　竹塘鄉　,"14,297",　竹塘鄉　,"14,370",　竹塘鄉　,"14,584",　竹塘鄉　,"14,808",　竹塘鄉　,"14,926",　竹塘鄉　,"15,095",　竹塘鄉　,"15,303",　竹塘鄉　,"15,491",　竹塘鄉　,"15,638",　竹塘鄉　,"15,863",　竹塘鄉　,"16,040",　竹塘鄉　,"16,201"
　溪州鄉　,"27,695",　溪州鄉　,"28,248",　溪州鄉　,"28,620",　溪州鄉　,"28,949",　溪州鄉　,"29,158",　溪州鄉　,"29,411",　溪州鄉　,"29,760",　溪州鄉　,"30,060",　溪州鄉　,"30,391",　溪州鄉　,"30,539",　溪州鄉　,"30,753",　溪州鄉　,"30,862",　溪州鄉　,"31,183"
南  投  縣　,"472,299",南  投  縣　,"477,094",南  投  縣　,"479,595",南  投  縣　,"484,897",南  投  縣　,"490,832",南  投  縣　,"494,112",南  投  縣　,"497,031",南  投  縣　,"501,051",南  投  縣　,"505,163",南  投  縣　,"509,490",南  投  縣　,"514,315",南  投  縣　,"517,222",南  投  縣　,"520,196"
　南投市　,"97,042",　南投市　,"97,450",　南投市　,"97,361",　南投市　,"98,244",　南投市　,"99,081",　南投市　,"99,199",　南投市　,"99,519",　南投市　,"100,180",　南投市　,"100,960",　南投市　,"101,622",　南投市　,"102,314",　南投市　,"102,790",　南投市　,"103,285"
　埔里鎮　,"76,303",　埔里鎮　,"77,035",　埔里鎮　,"77,244",　埔里鎮　,"78,107",　埔里鎮　,"79,191",　埔里鎮　,"79,789",　埔里鎮　,"80,340",　埔里鎮　,"81,033",　埔里鎮　,"81,574",　埔里鎮　,"82,212",　埔里鎮　,"83,021",　埔里鎮　,"83,701",　埔里鎮　,"84,300"
　草屯鎮　,"97,147",　草屯鎮　,"97,120",　草屯鎮　,"96,646",　草屯鎮　,"96,923",　草屯鎮　,"97,489",　草屯鎮　,"97,608",　草屯鎮　,"97,119",　草屯鎮　,"97,875",　草屯鎮　,"98,431",　草屯鎮　,"98,837",　草屯鎮　,"99,209",　草屯鎮　,"99,297",　草屯鎮　,"99,374"
　竹山鎮　,"50,625",　竹山鎮　,"51,450",　竹山鎮　,"51,863",　竹山鎮　,"52,629",　竹山鎮　,"53,464",　竹山鎮　,"53,932",　竹山鎮　,"54,540",　竹山鎮　,"55,060",　竹山鎮　,"55,493",　竹山鎮　,"56,053",　竹山鎮　,"56,662",　竹山鎮　,"57,101",　竹山鎮　,"57,560"
