縣市,行政區,113年第四季,113年第三季,113年第二季,113年第一季,112年第四季,112年第三季,112年第二季,112年第一季,111年第四季,111年第三季,111年第二季,111年第一季,110年第四季,110年第三季,110年第二季,110年第一季,109年第四季,109年第三季,109年第二季,109年第一季,108年第四季,108年第三季,108年第二季,108年第一季,107年第四季,107年第三季,107年第二季,107年第一季,106年第四季,106年第三季,106年第二季,106年第一季,105年第四季,105年第三季,105年第二季,105年第一季,104年第四季,104年第三季,104年第二季,104年第一季,103年第四季,103年第三季,103年第二季,103年第一季,102年第四季,102年第三季,102年第二季,102年第一季,101年第四季,101年第三季,101年第二季,101年第一季
彰化縣,大村鄉,39474,39474,39474,39474,40104,40104,40104,40104,40392,40392,40392,40392,39835,39835,39835,39835,38457,38457,38457,38457,37124,37124,37124,37124,36968,36968,36968,36968,36870,36870,36870,36870,36762,36762,36762,36762,36531,36531,36531,36531,36457,36457,36457,36457,36452,36452,36452,36452,36469,36469,36469,36469
彰化縣,埔鹽鄉,30546,30546,30546,30546,31048,31048,31048,31048,31349,31349,31349,31349,31682,31682,31682,31682,31919,31919,31919,31919,32183,32183,32183,32183,32460,32460,32460,32460,32587,32587,32587,32587,32782,32782,32782,32782,32954,32954,32954,32954,33184,33184,33184,33184,33456,33456,33456,33456,33712,33712,33712,33712
彰化縣,埔心鄉,33366,33366,33366,33366,33625,33625,33625,33625,33813,33813,33813,33813,34037,34037,34037,34037,34451,34451,34451,34451,34734,34734,34734,34734,34745,34745,34745,34745,34836,34836,34836,34836,34788,34788,34788,34788,34833,34833,34833,34833,34905,34905,34905,34905,35034,35034,35034,35034,35186,35186,35186,35186
彰化縣,永靖鄉,34664,34664,34664,34664,35166,35166,35166,35166,35464,35464,35464,35464,35879,35879,35879,35879,36300,36300,36300,36300,36651,36651,36651,36651,36962,36962,36962,36962,37334,37334,37334,37334,37773,37773,37773,37773,37985,37985,37985,37985,38200,38200,38200,38200,38530,38530,38530,38530,38718,38718,38718,38718
彰化縣,社頭鄉,40842,40842,40842,40842,41415,41415,41415,41415,41606,41606,41606,41606,42026,42026,42026,42026,42436,42436,42436,42436,42573,42573,42573,42573,42882,42882,42882,42882,43144,43144,43144,43144,43342,43342,43342,43342,43492,43492,43492,43492,43705,43705,43705,43705,43868,43868,43868,43868,44211,44211,44211,44211
彰化縣,二水鄉,13547,13547,13547,13547,13855,13855,13855,13855,14168,14168,14168,14168,14377,14377,14377,14377,14642,14642,14642,14642,14843,14843,14843,14843,15153,15153,15153,15153,15325,15325,15325,15325,15500,15500,15500,15500,15629,15629,15629,15629,15830,15830,15830,15830,15999,15999,15999,15999,16133,16133,16133,16133
彰化縣,田尾鄉,25525,25525,25525,25525,25897,25897,25897,25897,26069,26069,26069,26069,26407,26407,26407,26407,26691,26691,26691,26691,26993,26993,26993,26993,27336,27336,27336,27336,27462,27462,27462,27462,27567,27567,27567,27567,27567,27567,27567,27567,27834,27834,27834,27834,27984,27984,27984,27984,28050,28050,28050,28050
彰化縣,埤頭鄉,28484,28484,28484,28484,28946,28946,28946,28946,29293,29293,29293,29293,29706,29706,29706,29706,30072,30072,30072,30072,30394,30394,30394,30394,30508,30508,30508,30508,30642,30642,30642,30642,30797,30797,30797,30797,30869,30869,30869,30869,31045,31045,31045,31045,31221,31221,31221,31221,31415,31415,31415,31415
彰化縣,芳苑鄉,30614,30614,30614,30614,31131,31131,31131,31131,31614,31614,31614,31614,32110,32110,32110,32110,32720,32720,32720,32720,33084,33084,33084,33084,33489,33489,33489,33489,33714,33714,33714,33714,34039,34039,34039,34039,34352,34352,34352,34352,34744,34744,34744,34744,35104,35104,35104,35104,35337,35337,35337,35337
彰化縣,大城鄉,14548,14548,14548,14548,14992,14992,14992,14992,15455,15455,15455,15455,15733,15733,15733,15733,16119,16119,16119,16119,16359,16359,16359,16359,16717,16717,16717,16717,16987,16987,16987,16987,17284,17284,17284,17284,17516,17516,17516,17516,17797,17797,17797,17797,18043,18043,18043,18043,18337,18337,18337,18337
彰化縣,竹塘鄉,14160,14160,14160,14160,14297,14297,14297,14297,14370,14370,14370,14370,14584,14584,14584,14584,14808,14808,14808,14808,14926,14926,14926,14926,15095,15095,15095,15095,15303,15303,15303,15303,15491,15491,15491,15491,15638,15638,15638,15638,15863,15863,15863,15863,16040,16040,16040,16040,16201,16201,16201,16201
彰化縣,溪州鄉,27695,27695,27695,27695,28248,28248,28248,28248,28620,28620,28620,28620,28949,28949,28949,28949,29158,29158,29158,29158,29411,29411,29411,29411,29760,29760,29760,29760,30060,30060,30060,30060,30391,30391,30391,30391,30539,30539,30539,30539,30753,30753,30753,30753,30862,30862,30862,30862,31183,31183,31183,31183
南投縣,南投縣,472299,472299,472299,472299,477094,477094,477094,477094,479595,479595,479595,479595,484897,484897,484897,484897,490832,490832,490832,490832,494112,494112,494112,494112,497031,497031,497031,497031,501051,501051,501051,501051,505163,505163,505163,505163,509490,509490,509490,509490,514315,514315,514315,514315,517222,517222,517222,517222,520196,520196,520196,520196
南投縣,南投市,97042,97042,97042,97042,97450,97450,97450,97450,97361,97361,97361,97361,98244,98244,98244,98244,99081,99081,99081,99081,99199,99199,99199,99199,99519,99519,99519,99519,100180,100180,100180,100180,100960,100960,100960,100960,101622,101622,101622,101622,102314,102314,102314,102314,102790,102790,102790,102790,103285,103285,103285,103285
南投縣,埔里鎮,76303,76303,76303,76303,77035,77035,77035,77035,77244,77244,77244,77244,78107,78107,78107,78107,79191,79191,79191,79191,79789,79789,79789,79789,80340,80340,80340,80340,81033,81033,81033,81033,81574,81574,81574,81574,82212,82212,82212,82212,83021,83021,83021,83021,83701,83701,83701,83701,84300,84300,84300,84300
南投縣,草屯鎮,97147,97147,97147,97147,97120,97120,97120,97120,96646,96646,96646,96646,96923,96923,96923,96923,97489,97489,97489,97489,97608,97608,97608,97608,97119,97119,97119,97119,97875,97875,97875,97875,98431,98431,98431,98431,98837,98837,98837,98837,99209,99209,99209,99209,99297,99297,99297,99297,99374,99374,99374,99374
南投縣,竹山鎮,50625,50625,50625,50625,51450,51450,51450,51450,51863,51863,51863,51863,52629,52629,52629,52629,53464,53464,53464,53464,53932,53932,53932,53932,54540,54540,54540,54540,55060,55060,55060,55060,55493,55493,55493,55493,56053,56053,56053,56053,56662,56662,56662,56662,57101,57101,57101,57101,57560,57560,57560,57560
南投縣,集集鎮,9776,9776,9776,9776,9924,9924,9924,9924,10068,10068,10068,10068,10227,10227,10227,10227,10461,10461,10461,10461,10615,10615,10615,10615,10804,10804,10804,10804,10904,10904,10904,10904,11035,11035,11035,11035,11229,11229,11229,11229,11390,11390,11390,11390,11413,11413,11413,11413,11576,11576,11576,11576
南投縣,名間鄉,35133,35133,35133,35133,35801,35801,35801,35801,36234,36234,36234,36234,36925,36925,36925,36925,37507,37507,37507,37507,37951,37951,37951,37951,38265,38265,38265,38265,38796,38796,38796,38796,39220,39220,39220,39220,39666,39666,39666,39666,40019,40019,40019,40019,40382,40382,40382,40382,40682,40682,40682,40682
南投縣,鹿谷鄉,15832,15832,15832,15832,16182,16182,16182,16182,16477,16477,16477,16477,16850,16850,16850,16850,17231,17231,17231,17231,17509,17509,17509,17509,17687,17687,17687,17687,17808,17808,17808,17808,18010,18010,18010,18010,18234,18234,18234,18234,18538,18538,18538,18538,18667,18667,18667,18667,18878,18878,18878,18878
南投縣,中寮鄉,13194,13194,13194,13194,13528,13528,13528,13528,13841,13841,13841,13841,14013,14013,14013,14013,14301,14301,14301,14301,14495,14495,14495,14495,14680,14680,14680,14680,14842,14842,14842,14842,15083,15083,15083,15083,15353,15353,15353,15353,15566,15566,15566,15566,15719,15719,15719,15719,15901,15901,15901,15901
南投縣,魚池鄉,14414,14414,14414,14414,14687,14687,14687,14687,14892,14892,14892,14892,15162,15162,15162,15162,15466,15466,15466,15466,15611,15611,15611,15611,15753,15753,15753,15753,15946,15946,15946,15946,16154,16154,16154,16154,16289,16289,16289,16289,16501,16501,16501,16501,16696,16696,16696,16696,16747,16747,16747,16747
南投縣,國姓鄉,16454,16454,16454,16454,16884,16884,16884,16884,17256,17256,17256,17256,17557,17557,17557,17557,17965,17965,17965,17965,18245,18245,18245,18245,18629,18629,18629,18629,18803,18803,18803,18803,19098,19098,19098,19098,19360,19360,19360,19360,19715,19715,19715,19715,19919,19919,19919,19919,20165,20165,20165,20165
南投縣,水里鄉,15800,15800,15800,15800,16085,16085,16085,16085,16387,16387,16387,16387,16665,16665,16665,16665,16980,16980,16980,16980,17247,17247,17247,17247,17496,17496,17496,17496,17803,17803,17803,17803,18015,18015,18015,18015,18339,18339,18339,18339,18717,18717,18717,18717,19071,19071,19071,19071,19341,19341,19341,19341
南投縣,信義鄉,15169,15169,15169,15169,15410,15410,15410,15410,15594,15594,15594,15594,15785,15785,15785,15785,15878,15878,15878,15878,16006,16006,16006,16006,16230,16230,16230,16230,16253,16253,16253,16253,16381,16381,16381,16381,16525,16525,16525,16525,16813,16813,16813,16813,16727,16727,16727,16727,16802,16802,16802,16802
南投縣,仁愛鄉,15410,15410,15410,15410,15538,15538,15538,15538,15732,15732,15732,15732,15810,15810,15810,15810,15818,15818,15818,15818,15905,15905,15905,15905,15969,15969,15969,15969,15748,15748,15748,15748,15709,15709,15709,15709,15771,15771,15771,15771,15850,15850,15850,15850,15739,15739,15739,15739,15585,15585,15585,15585
雲林縣,雲林縣,658427,658427,658427,658427,659468,659468,659468,659468,664092,664092,664092,664092,670132,670132,670132,670132,676873,676873,676873,676873,681306,681306,681306,681306,686022,686022,686022,686022,690373,690373,690373,690373,694873,694873,694873,694873,699633,699633,699633,699633,705356,705356,705356,705356,707792,707792,707792,707792,710991,710991,710991,710991
雲林縣,斗六市,109082,109082,109082,109082,108172,108172,108172,108172,107791,107791,107791,107791,108100,108100,108100,108100,108677,108677,108677,108677,108606,108606,108606,108606,108542,108542,108542,108542,108567,108567,108567,108567,108401,108401,108401,108401,108359,108359,108359,108359,108098,108098,108098,108098,108011,108011,108011,108011,107727,107727,107727,107727
雲林縣,斗南鎮,43509,43509,43509,43509,43218,43218,43218,43218,43355,43355,43355,43355,43584,43584,43584,43584,44154,44154,44154,44154,44296,44296,44296,44296,44547,44547,44547,44547,44941,44941,44941,44941,45227,45227,45227,45227,45590,45590,45590,45590,46013,46013,46013,46013,46271,46271,46271,46271,46570,46570,46570,46570
雲林縣,虎尾鎮,70904,70904,70904,70904,70386,70386,70386,70386,70305,70305,70305,70305,70648,70648,70648,70648,70899,70899,70899,70899,70994,70994,70994,70994,70844,70844,70844,70844,70892,70892,70892,70892,70815,70815,70815,70815,70551,70551,70551,70551,70269,70269,70269,70269,70486,70486,70486,70486,70423,70423,70423,70423
雲林縣,西螺鎮,44313,44313,44313,44313,44494,44494,44494,44494,44578,44578,44578,44578,45029,45029,45029,45029,45463,45463,45463,45463,45723,45723,45723,45723,46064,46064,46064,46064,46244,46244,46244,46244,46597,46597,46597,46597,46840,46840,46840,46840,47187,47187,47187,47187,47482,47482,47482,47482,47791,47791,47791,47791
雲林縣,土庫鎮,27361,27361,27361,27361,27513,27513,27513,27513,27650,27650,27650,27650,27938,27938,27938,27938,28305,28305,28305,28305,28544,28544,28544,28544,28794,28794,28794,28794,28932,28932,28932,28932,29275,29275,29275,29275,29401,29401,29401,29401,29697,29697,29697,29697,29797,29797,29797,29797,29957,29957,29957,29957
雲林縣,北港鎮,37512,37512,37512,37512,37534,37534,37534,37534,37849,37849,37849,37849,38437,38437,38437,38437,39089,39089,39089,39089,39397,39397,39397,39397,39905,39905,39905,39905,40278,40278,40278,40278,40658,40658,40658,40658,41006,41006,41006,41006,41528,41528,41528,41528,41986,41986,41986,41986,42257,42257,42257,42257
雲林縣,古坑鄉,29554,29554,29554,29554,29846,29846,29846,29846,30138,30138,30138,30138,30438,30438,30438,30438,30868,30868,30868,30868,31202,31202,31202,31202,31358,31358,31358,31358,31708,31708,31708,31708,31995,31995,31995,31995,32326,32326,32326,32326,32686,32686,32686,32686,32865,32865,32865,32865,33280,33280,33280,33280
雲林縣,大埤鄉,17794,17794,17794,17794,17929,17929,17929,17929,18231,18231,18231,18231,18451,18451,18451,18451,18604,18604,18604,18604,18801,18801,18801,18801,19030,19030,19030,19030,19263,19263,19263,19263,19480,19480,19480,19480,19727,19727,19727,19727,19989,19989,19989,19989,20290,20290,20290,20290,20582,20582,20582,20582
雲林縣,莿桐鄉,27450,27450,27450,27450,27367,27367,27367,27367,27554,27554,27554,27554,27970,27970,27970,27970,28311,28311,28311,28311,28524,28524,28524,28524,28703,28703,28703,28703,28939,28939,28939,28939,29089,29089,29089,29089,29232,29232,29232,29232,29599,29599,29599,29599,29825,29825,29825,29825,29906,29906,29906,29906
雲林縣,林內鄉,16572,16572,16572,16572,16635,16635,16635,16635,16930,16930,16930,16930,17131,17131,17131,17131,17434,17434,17434,17434,17776,17776,17776,17776,17995,17995,17995,17995,18230,18230,18230,18230,18453,18453,18453,18453,18664,18664,18664,18664,18970,18970,18970,18970,19117,19117,19117,19117,19352,19352,19352,19352
雲林縣,二崙鄉,24642,24642,24642,24642,24848,24848,24848,24848,25220,25220,25220,25220,25660,25660,25660,25660,26029,26029,26029,26029,26371,26371,26371,26371,26855,26855,26855,26855,27255,27255,27255,27255,27518,27518,27518,27518,27939,27939,27939,27939,28323,28323,28323,28323,28712,28712,28712,28712,29060,29060,29060,29060
雲林縣,崙背鄉,22599,22599,22599,22599,22853,22853,22853,22853,23098,23098,23098,23098,23584,23584,23584,23584,23784,23784,23784,23784,24025,24025,24025,24025,24345,24345,24345,24345,24678,24678,24678,24678,25083,25083,25083,25083,25469,25469,25469,25469,25896,25896,25896,25896,26241,26241,26241,26241,26570,26570,26570,26570
雲林縣,麥寮鄉,50001,50001,50001,50001,49533,49533,49533,49533,49354,49354,49354,49354,48695,48695,48695,48695,47951,47951,47951,47951,47196,47196,47196,47196,46196,46196,46196,46196,45665,45665,45665,45665,45126,45126,45126,45126,44600,44600,44600,44600,43880,43880,43880,43880,42526,42526,42526,42526,41096,41096,41096,41096
雲林縣,東勢鄉,13197,13197,13197,13197,13399,13399,13399,13399,13642,13642,13642,13642,13849,13849,13849,13849,14155,14155,14155,14155,14416,14416,14416,14416,14766,14766,14766,14766,14893,14893,14893,14893,15120,15120,15120,15120,15391,15391,15391,15391,15865,15865,15865,15865,15810,15810,15810,15810,16100,16100,16100,16100
雲林縣,褒忠鄉,11777,11777,11777,11777,11889,11889,11889,11889,12143,12143,12143,12143,12279,12279,12279,12279,12477,12477,12477,12477,12682,12682,12682,12682,12912,12912,12912,12912,13010,13010,13010,13010,13167,13167,13167,13167,13349,13349,13349,13349,13605,13605,13605,13605,13706,13706,13706,13706,13869,13869,13869,13869
雲林縣,臺西鄉,21424,21424,21424,21424,21739,21739,21739,21739,22151,22151,22151,22151,22558,22558,22558,22558,23012,23012,23012,23012,23312,23312,23312,23312,23730,23730,23730,23730,23954,23954,23954,23954,24212,24212,24212,24212,24576,24576,24576,24576,24995,24995,24995,24995,24897,24897,24897,24897,25068,25068,25068,25068
雲林縣,元長鄉,23020,23020,23020,23020,23371,23371,23371,23371,23713,23713,23713,23713,24177,24177,24177,24177,24694,24694,24694,24694,25118,25118,25118,25118,25643,25643,25643,25643,25980,25980,25980,25980,26361,26361,26361,26361,26857,26857,26857,26857,27307,27307,27307,27307,27640,27640,27640,27640,28002,28002,28002,28002
雲林縣,四湖鄉,20698,20698,20698,20698,21017,21017,21017,21017,21582,21582,21582,21582,21891,21891,21891,21891,22387,22387,22387,22387,22749,22749,22749,22749,23209,23209,23209,23209,23667,23667,23667,23667,24151,24151,24151,24151,24742,24742,24742,24742,25415,25415,25415,25415,25501,25501,25501,25501,25907,25907,25907,25907
雲林縣,口湖鄉,24592,24592,24592,24592,24985,24985,24985,24985,25566,25566,25566,25566,25976,25976,25976,25976,26403,26403,26403,26403,26830,26830,26830,26830,27276,27276,27276,27276,27653,27653,27653,27653,28074,28074,28074,28074,28489,28489,28489,28489,29017,29017,29017,29017,29344,29344,29344,29344,29646,29646,29646,29646
雲林縣,水林鄉,22426,22426,22426,22426,22740,22740,22740,22740,23242,23242,23242,23242,23737,23737,23737,23737,24177,24177,24177,24177,24744,24744,24744,24744,25308,25308,25308,25308,25624,25624,25624,25624,26071,26071,26071,26071,26525,26525,26525,26525,27017,27017,27017,27017,27285,27285,27285,27285,27828,27828,27828,27828
嘉義縣,嘉義縣,478786,478786,478786,478786,484560,484560,484560,484560,488158,488158,488158,488158,493316,493316,493316,493316,499481,499481,499481,499481,503113,503113,503113,503113,507068,507068,507068,507068,511182,511182,511182,511182,515320,515320,515320,515320,519839,519839,519839,519839,524783,524783,524783,524783,529229,529229,529229,529229,533723,533723,533723,533723
嘉義縣,太保市,39342,39342,39342,39342,39299,39299,39299,39299,38919,38919,38919,38919,38571,38571,38571,38571,38536,38536,38536,38536,38301,38301,38301,38301,38069,38069,38069,38069,37781,37781,37781,37781,37497,37497,37497,37497,37212,37212,37212,37212,37038,37038,37038,37038,37023,37023,37023,37023,36946,36946,36946,36946
嘉義縣,朴子市,40409,40409,40409,40409,40705,40705,40705,40705,40882,40882,40882,40882,41256,41256,41256,41256,41669,41669,41669,41669,41855,41855,41855,41855,42112,42112,42112,42112,42382,42382,42382,42382,42585,42585,42585,42585,42956,42956,42956,42956,43250,43250,43250,43250,43599,43599,43599,43599,43855,43855,43855,43855
嘉義縣,布袋鎮,24121,24121,24121,24121,24622,24622,24622,24622,25056,25056,25056,25056,25521,25521,25521,25521,25990,25990,25990,25990,26381,26381,26381,26381,26773,26773,26773,26773,27143,27143,27143,27143,27509,27509,27509,27509,27954,27954,27954,27954,28423,28423,28423,28423,28701,28701,28701,28701,29244,29244,29244,29244
嘉義縣,大林鎮,29610,29610,29610,29610,29815,29815,29815,29815,29744,29744,29744,29744,30068,30068,30068,30068,30381,30381,30381,30381,30684,30684,30684,30684,30896,30896,30896,30896,31198,31198,31198,31198,31379,31379,31379,31379,31697,31697,31697,31697,32159,32159,32159,32159,32593,32593,32593,32593,32917,32917,32917,32917
嘉義縣,民雄鄉,69923,69923,69923,69923,70248,70248,70248,70248,70298,70298,70298,70298,70675,70675,70675,70675,71317,71317,71317,71317,71362,71362,71362,71362,71367,71367,71367,71367,71693,71693,71693,71693,71834,71834,71834,71834,71862,71862,71862,71862,71903,71903,71903,71903,72096,72096,72096,72096,72286,72286,72286,72286
嘉義縣,溪口鄉,12944,12944,12944,12944,13238,13238,13238,13238,13463,13463,13463,13463,13761,13761,13761,13761,14055,14055,14055,14055,14283,14283,14283,14283,14592,14592,14592,14592,14751,14751,14751,14751,14933,14933,14933,14933,15113,15113,15113,15113,15393,15393,15393,15393,15546,15546,15546,15546,15823,15823,15823,15823
嘉義縣,新港鄉,29617,29617,29617,29617,30094,30094,30094,30094,30302,30302,30302,30302,30705,30705,30705,30705,31162,31162,31162,31162,31420,31420,31420,31420,31723,31723,31723,31723,31935,31935,31935,31935,32385,32385,32385,32385,32797,32797,32797,32797,33186,33186,33186,33186,33507,33507,33507,33507,33830,33830,33830,33830
嘉義縣,六腳鄉,20497,20497,20497,20497,20889,20889,20889,20889,21331,21331,21331,21331,21774,21774,21774,21774,22196,22196,22196,22196,22540,22540,22540,22540,22960,22960,22960,22960,23318,23318,23318,23318,23787,23787,23787,23787,24202,24202,24202,24202,24613,24613,24613,24613,24947,24947,24947,24947,25356,25356,25356,25356
嘉義縣,東石鄉,22201,22201,22201,22201,22749,22749,22749,22749,23144,23144,23144,23144,23464,23464,23464,23464,23766,23766,23766,23766,24194,24194,24194,24194,24580,24580,24580,24580,24969,24969,24969,24969,25307,25307,25307,25307,25751,25751,25751,25751,26235,26235,26235,26235,26305,26305,26305,26305,26713,26713,26713,26713
嘉義縣,義竹鄉,16163,16163,16163,16163,16633,16633,16633,16633,16994,16994,16994,16994,17232,17232,17232,17232,17602,17602,17602,17602,17883,17883,17883,17883,18242,18242,18242,18242,18486,18486,18486,18486,18822,18822,18822,18822,19258,19258,19258,19258,19578,19578,19578,19578,19856,19856,19856,19856,20158,20158,20158,20158
嘉義縣,鹿草鄉,13891,13891,13891,13891,14123,14123,14123,14123,14426,14426,14426,14426,14658,14658,14658,14658,14913,14913,14913,14913,15118,15118,15118,15118,15358,15358,15358,15358,15577,15577,15577,15577,15808,15808,15808,15808,16119,16119,16119,16119,16384,16384,16384,16384,16652,16652,16652,16652,16832,16832,16832,16832
嘉義縣,水上鄉,47366,47366,47366,47366,47727,47727,47727,47727,47912,47912,47912,47912,48529,48529,48529,48529,49012,49012,49012,49012,49195,49195,49195,49195,49316,49316,49316,49316,49744,49744,49744,49744,50084,50084,50084,50084,50431,50431,50431,50431,50726,50726,50726,50726,51289,51289,51289,51289,51497,51497,51497,51497
嘉義縣,中埔鄉,42190,42190,42190,42190,42690,42690,42690,42690,43048,43048,43048,43048,43602,43602,43602,43602,44131,44131,44131,44131,44325,44325,44325,44325,44584,44584,44584,44584,44974,44974,44974,44974,45395,45395,45395,45395,45724,45724,45724,45724,46156,46156,46156,46156,46694,46694,46694,46694,47025,47025,47025,47025
嘉義縣,竹崎鄉,32759,32759,32759,32759,33308,33308,33308,33308,33792,33792,33792,33792,34190,34190,34190,34190,34797,34797,34797,34797,35207,35207,35207,35207,35584,35584,35584,35584,35962,35962,35962,35962,36226,36226,36226,36226,36546,36546,36546,36546,36924,36924,36924,36924,37372,37372,37372,37372,37923,37923,37923,37923
嘉義縣,梅山鄉,17497,17497,17497,17497,17805,17805,17805,17805,18052,18052,18052,18052,18324,18324,18324,18324,18687,18687,18687,18687,18963,18963,18963,18963,19282,19282,19282,19282,19475,19475,19475,19475,19800,19800,19800,19800,20010,20010,20010,20010,20304,20304,20304,20304,20576,20576,20576,20576,20842,20842,20842,20842
嘉義縣,番路鄉,10697,10697,10697,10697,10867,10867,10867,10867,10938,10938,10938,10938,11033,11033,11033,11033,11180,11180,11180,11180,11262,11262,11262,11262,11430,11430,11430,11430,11599,11599,11599,11599,11695,11695,11695,11695,11865,11865,11865,11865,12089,12089,12089,12089,12174,12174,12174,12174,12227,12227,12227,12227
嘉義縣,大埔鄉,4323,4323,4323,4323,4444,4444,4444,4444,4476,4476,4476,4476,4533,4533,4533,4533,4560,4560,4560,4560,4596,4596,4596,4596,4603,4603,4603,4603,4564,4564,4564,4564,4610,4610,4610,4610,4621,4621,4621,4621,4658,4658,4658,4658,4567,4567,4567,4567,4547,4547,4547,4547
嘉義縣,阿里山鄉,5236,5236,5236,5236,5304,5304,5304,5304,5381,5381,5381,5381,5420,5420,5420,5420,5527,5527,5527,5527,5544,5544,5544,5544,5597,5597,5597,5597,5631,5631,5631,5631,5664,5664,5664,5664,5721,5721,5721,5721,5764,5764,5764,5764,5732,5732,5732,5732,5702,5702,5702,5702
屏東縣,屏東縣,789239,789239,789239,789239,794997,794997,794997,794997,798703,798703,798703,798703,804440,804440,804440,804440,812658,812658,812658,812658,819184,819184,819184,819184,825406,825406,825406,825406,829939,829939,829939,829939,835792,835792,835792,835792,841253,841253,841253,841253,847917,847917,847917,847917,852286,852286,852286,852286,858441,858441,858441,858441
屏東縣,屏東市,192657,192657,192657,192657,193810,193810,193810,193810,193941,193941,193941,193941,195862,195862,195862,195862,197647,197647,197647,197647,198990,198990,198990,198990,199606,199606,199606,199606,200452,200452,200452,200452,201644,201644,201644,201644,202562,202562,202562,202562,203866,203866,203866,203866,205945,205945,205945,205945,207862,207862,207862,207862
屏東縣,潮州鎮,53575,53575,53575,53575,53325,53325,53325,53325,53124,53124,53124,53124,53546,53546,53546,53546,53842,53842,53842,53842,53831,53831,53831,53831,53893,53893,53893,53893,54377,54377,54377,54377,54703,54703,54703,54703,54719,54719,54719,54719,54738,54738,54738,54738,55207,55207,55207,55207,55205,55205,55205,55205
屏東縣,東港鎮,45936,45936,45936,45936,45946,45946,45946,45946,45908,45908,45908,45908,46268,46268,46268,46268,46731,46731,46731,46731,47161,47161,47161,47161,47613,47613,47613,47613,47866,47866,47866,47866,48097,48097,48097,48097,48058,48058,48058,48058,48262,48262,48262,48262,48585,48585,48585,48585,49185,49185,49185,49185
屏東縣,恆春鎮,29375,29375,29375,29375,29747,29747,29747,29747,29899,29899,29899,29899,30089,30089,30089,30089,30414,30414,30414,30414,30662,30662,30662,30662,30818,30818,30818,30818,30726,30726,30726,30726,30783,30783,30783,30783,30874,30874,30874,30874,30859,30859,30859,30859,30823,30823,30823,30823,30758,30758,30758,30758
屏東縣,萬丹鄉,48946,48946,48946,48946,49252,49252,49252,49252,49457,49457,49457,49457,49696,49696,49696,49696,50126,50126,50126,50126,50427,50427,50427,50427,50514,50514,50514,50514,50935,50935,50935,50935,51261,51261,51261,51261,51647,51647,51647,51647,52085,52085,52085,52085,52536,52536,52536,52536,53125,53125,53125,53125
屏東縣,長治鄉,29229,29229,29229,29229,29190,29190,29190,29190,29126,29126,29126,29126,29337,29337,29337,29337,29470,29470,29470,29470,29536,29536,29536,29536,29677,29677,29677,29677,30008,30008,30008,30008,30159,30159,30159,30159,30305,30305,30305,30305,30429,30429,30429,30429,30488,30488,30488,30488,30600,30600,30600,30600
屏東縣,麟洛鄉,10483,10483,10483,10483,10544,10544,10544,10544,10592,10592,10592,10592,10629,10629,10629,10629,10770,10770,10770,10770,10906,10906,10906,10906,11036,11036,11036,11036,11076,11076,11076,11076,11125,11125,11125,11125,11231,11231,11231,11231,11313,11313,11313,11313,11303,11303,11303,11303,11301,11301,11301,11301
屏東縣,九如鄉,21552,21552,21552,21552,21639,21639,21639,21639,21645,21645,21645,21645,21734,21734,21734,21734,21962,21962,21962,21962,21989,21989,21989,21989,22061,22061,22061,22061,22110,22110,22110,22110,22083,22083,22083,22083,22090,22090,22090,22090,22172,22172,22172,22172,22408,22408,22408,22408,22563,22563,22563,22563
屏東縣,里港鄉,25347,25347,25347,25347,25623,25623,25623,25623,25685,25685,25685,25685,25696,25696,25696,25696,25707,25707,25707,25707,25853,25853,25853,25853,26044,26044,26044,26044,26459,26459,26459,26459,26995,26995,26995,26995,27040,27040,27040,27040,26814,26814,26814,26814,26506,26506,26506,26506,26282,26282,26282,26282
屏東縣,鹽埔鄉,23529,23529,23529,23529,23976,23976,23976,23976,24266,24266,24266,24266,24586,24586,24586,24586,24999,24999,24999,24999,25332,25332,25332,25332,25719,25719,25719,25719,25997,25997,25997,25997,26199,26199,26199,26199,26361,26361,26361,26361,26629,26629,26629,26629,26660,26660,26660,26660,26802,26802,26802,26802
屏東縣,高樹鄉,22336,22336,22336,22336,22764,22764,22764,22764,23182,23182,23182,23182,23439,23439,23439,23439,23775,23775,23775,23775,24006,24006,24006,24006,24384,24384,24384,24384,24622,24622,24622,24622,24882,24882,24882,24882,25163,25163,25163,25163,25520,25520,25520,25520,25682,25682,25682,25682,25999,25999,25999,25999
屏東縣,萬巒鄉,19010,19010,19010,19010,19239,19239,19239,19239,19478,19478,19478,19478,19915,19915,19915,19915,20189,20189,20189,20189,20473,20473,20473,20473,20593,20593,20593,20593,20556,20556,20556,20556,20609,20609,20609,20609,20765,20765,20765,20765,20918,20918,20918,20918,21164,21164,21164,21164,21391,21391,21391,21391
屏東縣,內埔鄉,52646,52646,52646,52646,52501,52501,52501,52501,52258,52258,52258,52258,52544,52544,52544,52544,53330,53330,53330,53330,53583,53583,53583,53583,54115,54115,54115,54115,54707,54707,54707,54707,55181,55181,55181,55181,55644,55644,55644,55644,56148,56148,56148,56148,56550,56550,56550,56550,57070,57070,57070,57070
屏東縣,竹田鄉,15581,15581,15581,15581,15807,15807,15807,15807,16073,16073,16073,16073,16318,16318,16318,16318,16615,16615,16615,16615,16863,16863,16863,16863,17119,17119,17119,17119,17158,17158,17158,17158,17351,17351,17351,17351,17544,17544,17544,17544,17719,17719,17719,17719,17806,17806,17806,17806,18041,18041,18041,18041
